state,city,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2010population,2011population,2012population,2013population,2014population,2015population,2016population, populationRecent
Iowa,Denison,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24196,8341,"23,125",8411,8494,22952,8335
South Carolina,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,2132,"2,154",2171,2179,2196,3274
Massachusetts,Dennis,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15212,14294,"14,325",14173,14074,14001,13905
Ohio,Dennison,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,2657,"2,654",2634,2642,2637,2638
Texas,Denton,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,1657,"118,942",1645,125248,4328,4337
Michigan,Denton Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5247,5553,"5,553",5434,5404,5374,5358
Colorado,Denver,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,3714,3873,"3,898",3867,3867,3870,3877
Texas,Denver City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,4146,4573,"4,617",4625,4694,4773,4949
New Jersey,Denville Township,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, DNR,0,0,0,16708,16690,"16,809",16829,16917,16864,16759
Oklahoma,Depew,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,480,472,485,483
New York,Depew Village,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14966,15372,"15,368",15189,15200,15183,15116
New York,Deposit Village,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0, DNR, DNR,0,0,0, DNR,1547,1670,"1,657",1628,1607,1603,1586
New Jersey,Deptford Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,31340,30663,"30,800",30492,30639,30382,30400
Connecticut,Derby,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23607,12926,"22,393",23104,23195,23430,23708
Arkansas,Dermott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158,2911,"2,310",2775,2762,2722,2688
New Hampshire,Derry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,0,0,0, DNR, DNR,2763,2697,"33,284",33296,2629,2595,2576
Pennsylvania,"Derry Township, Dauphin County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,22348,24758,"24,786",24838,24887,24930,25044
Arkansas,Des Arc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,1730,"1,705",1657,1636,1620,1624
Iowa,Des Moines,0,0,0,0,0,3,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29134,30139,"30,555",207391,30926,31335,31523
Missouri,Des Peres,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8541,8403,"8,388",8434,8488,8573,8611
Illinois,Des Plaines,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56188,58540,"58,644",58975,59041,59078,58726
California,Desert Hot Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25309,26243,"27,929",27936,28086,28416,28573
Ohio,Deshler,DNR,DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0, DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0, DNR, DNR,1782,No Data,"1,788",1796,No Data,No Data,1779
Missouri,Desloge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5213,5072,"5,082",4960,4924,4886,4916
Texas,Desoto,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,No Data,No Data,"50,795",51703,No Data,No Data,No Data
Michigan,Detroit,0,1,1,2,0,0,3,4,1,6,12,3,0,0,1,2,5,5,3,3,1,2,5,0,6,6,7,13,899447,713239,"707,096",699889,684694,673225,669673
Minnesota,Detroit Lakes,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,8887,8978,9042,9075
North Dakota,Devils Lake,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,DNR,DNR,DNR,DNR,0,0,0,0,6917,7261,"7,305",7260,7286,No Data,7394
North Dakota,Devils lake,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,1,0, DNR,DNR,DNR,DNR,DNR,No Data,No Data,No Data,No Data,No Data,7326,No Data
Texas,Devine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4610,4442,"4,452",4464,4587,4636,4775
Oklahoma,Dewar,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,898,890,882,872,864,866
Oklahoma,Dewey,0,0,0,0,0,0,1,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367,3469,No Data,3508,3502,3523,3511
Delaware,Dewey Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,344,351,352,362,370,378
Michigan,Dewitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355,4504,"4,514",4587,4663,4733,4684
New York,Dewitt Town,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,21202,22856,"22,872",22681,22682,25715,25616
Michigan,Dewitt Township,0,1,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,13074,14310,No Data,No Data,No Data,14786,14686
Maine,Dexter,DNR,DNR,0,DNR,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1280,"1,272",7882,7953,7992,8014
New York,Dexter Village,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,1194,No Data,No Data,1122,1114,1117,1093
Missouri,Diamond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,905,909,929,932,928,930
California,Diamond Bar,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,57130,56197,"56,470",56619,56665,57085,57162
Arkansas,Diamond City,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,818,No Data,No Data,No Data,No Data,No Data,781
Wyoming,Diamondville,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,743,No Data,724,733,741,738
Arkansas,Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,1328,"1,313",1274,1281,1264,1235
Oklahoma,Dibble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR, DNR,0,0,0,0,674,887,847,826,810,833,830
Texas,Diboll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5519,4876,"4,896",5390,5301,5371,5399
North Dakota,Dickinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17854,19073,"19,251",19204,19429,19810,20131
Tennessee,Dickson,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,14669,"14,780",14920,15022,15074,15501
Pennsylvania,Dickson City,0,0,0,0,0,0,0,DNR,0,DNR,DNR,DNR,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,0,0,0,0,5876,6089,"6,072",6061,6035,No Data,5839
Arkansas,Dierks,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,"1,145",1126,1104,1101,1084
Massachusetts,Dighton,DNR,DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,6760,No Data,No Data,7194,No Data,7376,7430
Georgia,Dillard,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,343,344,340,338,333,332
Texas,Dilley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589,3976,"3,988",4023,4113,4225,4290
Alaska,Dillingham,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,"2,419",2438,2416,2411,2419
Colorado,Dillon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6468,6867,"6,790",4223,6671,6618,6648
Ohio,Dillonvale,0,0,DNR,0,0,0,0,0,0,0,0,DNR,0, DNR, DNR, DNR, DNR,0, DNR, DNR,DNR,DNR,DNR,DNR,0,0,0, DNR,658,665,658,647,644,No Data,633
Minnesota,Dilworth,0,0,0,0,DNR,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787,4055,"4,108",4111,4148,4228,4437
Texas,Dimmitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,4485,"4,489",4500,4404,4226,4153
California,Dinuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21094,21705,"21,999",23440,23815,24223,24156
Maryland,District Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6164,5892,"5,948",5982,6053,6175,6204
Illinois,Divernon,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,1176,"1,182",1173,1163,1160,1153
Maine,Dixfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532,2550,"2,547",2504,2490,2472,2462
Illinois,Dixmoor,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,3783,3655,No Data,3651,3591,No Data,No Data
California,Dixon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,1555,"1,583",1573,1553,1501,1486
New York,Dobbs Ferry Village,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11151,10924,"11,008",11021,11102,11151,11180
North Carolina,Dobson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,1606,"1,602",1586,1577,1575,1570
Kansas,Dodge City,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,1,0,26213,27514,"28,064",28265,28325,28271,27997
Wisconsin,Dodgeville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511,4713,"4,689",4691,4670,4686,4645
Georgia,Doerun,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,No Data,No Data,788,785,786,780,772
New York,Dolgeville Village,0,0,0,0,0,0,0,DNR,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,2216,"2,204",2191,2173,2144,2119
Illinois,Dolton,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,No Data,23223,"23,264",23309,23374,No Data,No Data
Georgia,Donalsonville,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,2685,"2,696",2822,2829,2715,2680
Pennsylvania,Donegal Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR, DNR, DNR,0,0,0,0,DNR,DNR,DNR,DNR,2923,2473,"2,475",2467,2433,2436,No Data
Missouri,Doniphan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,2004,"2,007",1992,2008,2003,1990
Texas,Donna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17737,16130,"16,518",16320,16374,16609,16672
Illinois,Donnellson,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,No Data,211,No Data,No Data,No Data,No Data,No Data
Pennsylvania,Donora,0,0,0,0,0,0,0,DNR,0,0,DNR,DNR,0,0,0,0,0,0,0, DNR,0,0,0,0,0, DNR, DNR, DNR,5242,4796,"4,800",4735,4692,4661,4641
Missouri,Doolittle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,632,629,615,606,605,600
Alabama,Dora,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,2431,No Data,No Data,No Data,No Data,No Data,No Data
Florida,Doral,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,32645,46327,"47,427",48896,51350,No Data,No Data
Georgia,Doraville,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0, DNR,0,0,0,0,0,0, DNR, DNR,9965,8440,No Data,No Data,10670,10810,11008
Pennsylvania,Dormont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,8411,8620,"8,626",8573,8543,8496,8440
California,Dorris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,950,939,910,899,894,900
California,Dos Palos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4951,5008,"5,079",5071,5081,5112,5158
Alabama,Dothan,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,69134,65811,No Data,No Data,No Data,No Data,No Data
Texas,Double Oak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444,2927,"3,014",2993,3025,3074,3118
Alabama,Double Springs,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,975,No Data,No Data,No Data,No Data,No Data,No Data
Massachusetts,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6468,6169,"6,172",6335,6561,6503,6617
Pennsylvania,"Douglass Township, Berks County",0,0,0,DNR,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,3603,3317,"3,317",3337,3357,3534,3554
Pennsylvania,"Douglass Township, Montgomery County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,10372,10228,"10,274",10345,10400,10449,10475
Georgia,Douglasville,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32033,31369,"31,506",31347,32112,32912,33287
Arkansas,Dover,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,1125,"1,116",1110,1111,1104,1095
Maine,Dover-Foxcroft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,4212,"4,189",4110,4051,4018,4004
Illinois,Downers Grove,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48574,47977,"48,185",49558,49860,49917,49894
California,Downey,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106992,113086,"113,628",113222,113595,114754,114704
Pennsylvania,Downingtown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0, DNR,0,0,0,0,0,8093,7916,"7,973",7932,7939,7947,7957
Illinois,Downs,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0, DNR, DNR,DNR,DNR,DNR,DNR,No Data,No Data,No Data,No Data,No Data,995,No Data
Pennsylvania,Doylestown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8169,8407,"8,412",8361,No Data,No Data,No Data
Pennsylvania,Doylestown Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,18844,17621,"17,630",17575,17623,17463,17539
Alabama,Dozier,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,398,No Data,No Data,No Data,No Data,No Data,No Data
Massachusetts,Dracut,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,29179,29637,"30,032",30533,31067,31486,31586
Utah,Draper,1,1,1,0,0,1,3,1,7,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,44259,43090,"43,600",44680,46032,47200,47696
Ohio,Dresden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,3032,"3,027",2954,2910,2887,2879
Missouri,Drexel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,1882,"1,875",1863,1879,1864,1864
Texas,Driscoll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,755,757,751,760,760,754
Oklahoma,Drumright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,2938,"2,946",2909,2897,2876,2874
Kentucky,Dry Ridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,2206,"2,210",2172,2217,2221,2208
Michigan,Dryden Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490,4764,"4,758",4771,4786,4764,4773
New York,Dryden Village,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,1898,"1,902",1913,2134,2150,2137
Pennsylvania,Du Bois,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,7558,7819,"7,776",7685,7672,7596,7561
Illinois,Du Quoin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6222,6127,"6,087",5993,5946,5860,5919
California,Duarte,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21789,21572,"21,673",21759,21817,22171,22120
California,Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,2564,"2,547",2512,2484,2728,2719
Pennsylvania,Dublin Borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,2162,2165,"2,167",2155,2153,2146,2171
Pennsylvania,Duboistown,0,0,0,DNR,0,0,0,DNR,0,0,0,0,0,0,0, DNR,0,0,0,0, DNR, DNR,0, DNR,0,0,0, DNR,1187,1209,"1,215",1205,1197,1215,1208
Iowa,Dubuque,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57744,57939,"58,460",58313,58421,58650,59026
North Carolina,Duck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,374,377,375,381,380,386
Massachusetts,Dudley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11227,11459,"11,528",11619,11562,11909,11558
South Carolina,Due West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,1262,"1,252",1237,1236,1256,1238
Missouri,Duenweg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,1125,"1,133",1088,1304,1300,1300
Minnesota,Duluth,0,0,0,0,0,0,DNR,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,0,26199,86931,"27,549",28350,28849,29399,86090
Arkansas,Dumas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14158,15000,"14,946",15074,15010,14984,15051
Virginia,Dumfries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974,5020,"5,227",5194,5212,5243,5263
New Jersey,Dumont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17022,17537,"17,682",17718,17848,17922,18010
West Virginia,Dunbar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718,7917,"7,876",1029,7821,7711,7612
New Hampshire,Dunbarton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,2762,"2,766",2797,2797,2793,2799
Oklahoma,Duncan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,3218,"3,240",3253,3290,3297,3350
Pennsylvania,Duncannon,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,1498,No Data,No Data,No Data,No Data,No Data,No Data
Pennsylvania,Duncansville,0,0,0,0,DNR,0,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,0,0,0,0,1235,1237,"1,235",No Data,1216,No Data,1198
Texas,Duncanville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36397,39335,"39,899",39811,39859,39988,40075
Florida,Dundee,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,3309,No Data,No Data,No Data,No Data,No Data,No Data
Florida,Dunedin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,35854,35802,"35,836",35493,35779,No Data,No Data
New Jersey,Dunellen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0, DNR,0,0,1,7150,7251,"7,304",7461,7388,7452,7434
Illinois,Dunfermline,DNR,DNR,DNR,DNR,DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,No Data,301,No Data,No Data,No Data,No Data,No Data
New York,Dunkirk,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11801,12619,"12,579",12329,12275,12135,11991
Tennessee,Dunlap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5672,4858,"4,933",5005,5112,5131,5167
Pennsylvania,Dunmore,0,0,0,DNR,0,0,0,0,0,0,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,0, DNR, DNR, DNR,0,0,0,0,13943,14102,"14,063",14074,No Data,13725,13247
North Carolina,Dunn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10272,9380,"9,732",9672,9868,9809,9804
Florida,Dunnellon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,1941,1757,"1,764",1750,1762,No Data,No Data
Pennsylvania,Dunnstable Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,983,1011,"1,017",1017,1029,1021,1019
