Table 13,,,,,,,,,,,,,,,,
Hate Crime Incidents,,,,,,,,,,,,,,,,
"per Bias Motivation and Quarter
",,,,,,,,,,,,,,,,
"by State and Agency, 2013",,,,,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,,,Number of incidents per quarter1,,,,Population2,,
,,,Race,Religion,"Sexual
orientation",Ethnicity,Disability,Gender,Gender Identity,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",,,
,,Enfield,1,0,0,0,0,0,0,,1,,,"44,661",,
,,Glastonbury,1,0,0,0,0,0,0,1,0,0,0,"34,782",,
,,Groton,1,1,0,0,0,0,0,0,1,1,0,"9,359",,
,,Groton Town,1,0,0,0,1,0,0,0,1,1,0,"29,946",,
,,Guilford,0,1,0,0,0,0,0,,,1,,"22,409",,
,,Hamden,0,1,0,0,0,0,0,0,1,0,0,"60,829",,
,,Hartford,1,1,2,0,0,0,0,2,1,1,0,"124,927",,
,,Manchester,7,2,0,1,0,0,0,2,2,4,2,"58,304",,
,,Meriden,2,0,1,0,0,0,0,1,1,,1,"60,558",,
,,Middletown,5,0,1,1,0,0,0,0,3,1,3,"47,221",,
,,Milford,4,1,0,0,0,0,0,,2,4,,"53,041",,
,,New Britain,0,0,1,0,0,0,0,1,,,,"73,134",,
,,New Haven,5,0,4,1,0,0,0,3,2,4,1,"131,071",,
,,Newington,1,2,0,0,0,0,0,,,1,2,"30,612",,
,,New London,1,0,2,0,0,0,0,3,0,0,0,"27,738",,
,,New Milford,0,0,0,1,0,0,0,0,1,0,0,"27,743",,
,,North Branford,1,0,0,1,0,0,0,2,0,0,0,"14,369",,
,,Norwalk,1,0,1,1,0,0,0,0,0,3,0,"87,590",,
,,Norwich,1,0,0,0,0,0,0,,,1,,"40,485",,
,,Old Saybrook,3,0,0,0,0,0,0,0,1,0,2,"10,239",,
,,Plainville,0,0,1,0,0,0,0,,,,1,"17,850",,
,,Plymouth,0,1,1,0,0,0,0,0,1,1,0,"12,043",,
,,Southington,1,0,0,6,0,0,0,3,2,2,0,"43,542",,
,,South Windsor,0,1,0,0,0,0,0,,1,,,"25,871",,
,,Stamford,1,2,2,2,1,0,0,2,2,1,3,"125,876",,
,,Stratford,1,1,0,1,0,0,0,0,1,1,1,"52,285",,
,,Suffield,1,0,0,0,0,0,0,0,0,1,0,"15,908",,
,,Torrington,5,0,0,0,0,0,0,1,3,1,0,"35,634",,
,,Wallingford,2,0,0,2,0,0,0,1,1,2,0,"45,185",,
,,Waterbury,6,0,0,0,0,0,0,3,1,2,0,"109,763",,
,,West Haven,1,0,0,0,0,0,0,,,1,,"55,349",,
,,Willimantic,1,0,0,0,0,0,0,1,0,0,0,"17,839",,
,,Winchester,2,0,0,0,0,0,0,2,0,0,0,"11,019",,
,,Windsor Locks,0,0,0,0,1,0,0,0,1,0,0,"12,560",,
,,Wolcott,1,0,0,0,0,0,0,0,1,0,0,"16,735",,
,Universities and Colleges,,5,1,2,1,0,0,0,,,,,,,
,,Central Connecticut State University,0,0,1,0,0,0,0,0,0,0,1,"12,091",,
,,Southern Connecticut State University,2,0,0,0,0,0,0,1,1,0,0,"11,117",,
,,"University of Connecticut, Storrs, Avery Point, and Hartford4",3,1,0,1,0,0,0,2,1,1,1,,,
,,Yale University,0,0,1,0,0,0,0,,,,1,"11,906",,
,State Police Agencies,,1,1,3,2,0,0,0,,,,,,,
,,Connecticut State Police,1,1,3,2,0,0,0,2,1,4,0,,,
Delaware,Total,,9,0,3,0,0,0,0,,,,,,,
,Cities,,5,0,2,0,0,0,0,,,,,,,
,,Dover,0,0,1,0,0,0,0,0,0,1,0,"37,402",,
,,Milford,1,0,1,0,0,0,0,0,2,0,0,"9,872",,
,,Milton,1,0,0,0,0,0,0,1,0,0,0,"2,687",,
,,New Castle,1,0,0,0,0,0,0,0,0,1,0,"5,388",,
,,Seaford,1,0,0,0,0,0,0,0,0,1,0,"7,241",,
,,Smyrna,1,0,0,0,0,0,0,1,0,0,0,"10,900",,
,Universities and Colleges,,1,0,0,0,0,0,0,,,,,,,
,,Delaware State University,1,0,0,0,0,0,0,0,1,0,0,"4,324",,
,Metropolitan Counties,,1,0,0,0,0,0,0,,,,,,,
,,New Castle County Police Department,1,0,0,0,0,0,0,0,1,0,0,,,
,State Police Agencies,,2,0,1,0,0,0,0,,,,,,,
,,State Police:,,,,,,,,,,,,,,
,,Kent County,1,0,0,0,0,0,0,1,0,0,0,,,
,,New Castle County,1,0,0,0,0,0,0,0,1,0,0,,,
,,Sussex County,0,0,1,0,0,0,0,0,0,1,0,,,
District of Columbia,Total,,18,6,32,4,0,0,12,,,,,,,
,Cities,,18,6,31,3,0,0,12,,,,,,,
,,Washington,18,6,31,3,0,0,12,19,21,20,10,"646,449",,
,Other Agencies,,0,0,1,1,0,0,0,,,,,,, 
,,Metro Transit Police,0,0,1,1,0,0,0,0,0,2,0,,,
Florida,Total,,40,8,20,8,0,0,0,,,,,,,
,Cities,,24,7,14,4,0,0,0,,,,,,,
,,Delray Beach,1,0,0,0,0,0,0,0,1,0,0,"62,887",,
,,Gainesville,2,0,1,0,0,0,0,0,0,0,3,"126,589",,
,,Hallandale,2,0,1,0,0,0,0,0,1,0,2,"38,710",,
,,Homestead,2,0,1,0,0,0,0,2,1,0,0,"64,024",,
,,Jacksonville,5,0,0,0,0,0,0,3,1,1,0,"845,745",,
,,Jupiter,1,0,1,0,0,0,0,1,1,0,0,"57,826",,
,,Lake Alfred,0,0,0,1,0,0,0,0,1,0,0,"5,148",,
,,Largo,0,0,1,0,0,0,0,0,1,0,0,"77,913",,
,,Melbourne,1,1,0,0,0,0,0,1,0,0,1,"77,277",,
,,Miramar,0,0,1,0,0,0,0,0,1,0,0,"130,926",,
,,North Miami,2,1,3,0,0,0,0,3,1,0,2,"61,120",,
,,North Miami Beach,0,0,1,0,0,0,0,1,0,0,0,"43,417",,
,,North Port,0,0,1,0,0,0,0,0,1,0,0,"58,699",,
,,Orlando,1,0,1,0,0,0,0,2,0,0,0,"253,238",,
,,Palm Bay,0,1,0,1,0,0,0,0,0,0,2,"104,391",,
,,Panama City,2,0,0,0,0,0,0,0,2,0,0,"36,358",,
,,Pembroke Pines,0,0,0,1,0,0,0,0,0,1,0,"162,064",,
,,Pensacola,0,0,1,0,0,0,0,0,1,0,0,"52,454",,
,,Pompano Beach,1,1,0,1,0,0,0,0,0,0,3,"103,971",,
,,Port St. Lucie,1,0,0,0,0,0,0,1,0,0,0,"169,877",,
,,Sanford,0,0,1,0,0,0,0,0,0,1,0,"54,972",,
,,St. Petersburg,0,1,0,0,0,0,0,0,1,0,0,"247,084",,
,,Sunrise,1,0,0,0,0,0,0,1,0,0,0,"90,274",,
,,Tallahassee,1,0,0,0,0,0,0,0,1,0,0,"188,714",,
,,Venice,0,2,0,0,0,0,0,2,0,0,0,"21,151",,
,,Weston,1,0,0,0,0,0,0,0,0,0,1,"68,369",,
,Metropolitan Counties,,16,1,6,4,0,0,0,,,,,,,
,,Alachua,0,0,0,1,0,0,0,1,0,0,0,,,
,,Brevard,0,0,1,0,0,0,0,0,0,1,0,,,
,,Charlotte,1,0,0,0,0,0,0,0,0,0,1,,,
,,Clay,1,0,0,0,0,0,0,0,0,0,1,,,
,,Collier,1,0,0,0,0,0,0,0,0,0,1,,,
,,Flagler,2,0,0,0,0,0,0,2,0,0,0,,,
,,Hillsborough,0,0,0,1,0,0,0,0,1,0,0,,,
,,Lake,1,0,0,0,0,0,0,0,1,0,0,,,
,,Manatee,1,0,0,0,0,0,0,0,0,1,0,,,
,,Orange,6,0,4,0,0,0,0,6,2,0,2,,,
,,Osceola,0,0,0,2,0,0,0,1,0,1,0,,,
,,Palm Beach,0,1,0,0,0,0,0,1,0,0,0,,,
,,Pasco,1,0,0,0,0,0,0,1,0,0,0,,,
,,Santa Rosa,0,0,1,0,0,0,0,1,0,0,0,,,
,,Volusia,2,0,0,0,0,0,0,0,1,0,1,,,
Georgia,Total,,29,5,17,5,1,0,0,,,,,,,
,Cities,,7,1,12,2,1,0,0,,,,,,,
,,Atlanta,5,1,12,2,1,0,0,8,11,2,0,"451,020",,
,,Conyers,1,0,0,0,0,0,0,0,0,0,1,"15,465",,
,,Villa Rica,1,0,0,0,0,0,0,1,0,0,0,"14,307",,
,Universities and Colleges,,2,1,3,0,0,0,0,,,,,,,
,,Kennesaw State University,0,0,2,0,0,0,0,1,0,0,1,"24,604",,
,,University of Georgia,2,1,1,0,0,0,0,1,0,0,3,"34,519",,
,Metropolitan Counties,,20,3,2,3,0,0,0,,,,,,,
,,Cobb County Police Department,19,3,2,3,0,0,0,1,12,8,6,,,
,,Henry County Police Department,1,0,0,0,0,0,0,0,1,0,0,,,
Idaho,Total,,19,6,4,3,0,0,0,,,,,,,
,Cities,,18,4,4,2,0,0,0,,,,,,,
,,Boise,8,1,4,0,0,0,0,2,0,7,4,"214,330",,
,,Caldwell,1,0,0,0,0,0,0,1,0,0,0,"48,069",,
,,Chubbuck,0,3,0,0,0,0,0,0,0,0,3,"14,224",,
,,Coeur d'Alene,2,0,0,0,0,0,0,0,1,0,1,"46,023",,
,,Hailey,0,0,0,1,0,0,0,0,0,1,0,"7,915",,
,,Montpelier,1,0,0,0,0,0,0,0,0,1,0,"2,520",,
,,Nampa,3,0,0,1,0,0,0,2,1,1,0,"84,634",,
,,Payette,2,0,0,0,0,0,0,1,0,0,1,"7,442",,
,,Twin Falls,1,0,0,0,0,0,0,0,1,0,0,"45,378",,
,Metropolitan Counties,,0,1,0,1,0,0,0,,,,,,,
,,Ada,0,1,0,1,0,0,0,0,1,0,1,,,
,Nonmetropolitan Counties,,1,1,0,0,0,0,0,,,,,,,
,,Cassia,0,1,0,0,0,0,0,1,0,0,0,,,
,,Shoshone,1,0,0,0,0,0,0,0,0,1,0,,,
Illinois,Total,,61,7,29,8,0,0,0,,,,,,,
,Cities,,48,7,27,6,0,0,0,,,,,,,
,,Aurora,0,0,1,0,0,0,0,0,0,1,0,"200,551",,
,,Bartlett,0,1,0,1,0,0,0,0,0,1,1,"41,733",,
,,Berwyn,1,0,0,0,0,0,0,0,1,0,0,"56,838",,
,,Carol Stream,0,1,0,0,0,0,0,1,0,0,0,"40,376",,
,,Champaign,1,0,0,0,0,0,0,0,1,0,0,"82,966",,
,,Chester,1,0,0,0,0,0,0,0,0,1,0,"8,448",,
,,Chicago,22,2,18,3,0,0,0,11,10,15,9,"2,720,554",,
,,Crystal Lake,0,1,0,0,0,0,0,0,0,1,0,"40,383",,
,,De Kalb,1,0,0,0,0,0,0,0,0,1,0,"43,765",,
,,Dixon,0,0,1,0,0,0,0,0,0,0,1,"15,304",,
,,Harvey,1,0,0,0,0,0,0,0,0,0,1,"25,408",,
,,Irving,1,0,0,0,0,0,0,0,1,0,0,485,,
,,La Grange,0,1,0,0,0,0,0,0,1,0,0,"15,718",,
,,Mokena,1,0,0,0,0,0,0,0,1,0,0,"19,130",,
,,Moline,1,0,0,0,0,0,0,0,0,1,0,"43,172",,
,,Morton,0,0,1,0,0,0,0,0,0,1,0,"16,462",,
,,Normal,0,0,1,0,0,0,0,0,0,0,1,"54,241",,
,,Pekin,2,0,0,0,0,0,0,1,1,0,0,"34,085",,
,,Peoria,3,0,2,0,0,0,0,2,1,1,1,"115,953",,
,,Quincy,1,0,0,0,0,0,0,0,0,0,1,"40,841",,
,,Rockford,2,1,1,0,0,0,0,0,2,2,0,"150,209",,
,,Roscoe,1,0,0,0,0,0,0,0,1,0,0,"10,700",,
,,Skokie,2,0,0,1,0,0,0,0,2,0,1,"65,155",,
,,Springfield,5,0,0,0,0,0,0,0,2,2,1,"117,351",,
,,St. Charles,0,0,1,1,0,0,0,1,1,0,0,"33,433",,
,,Sterling,0,0,1,0,0,0,0,1,0,0,0,"15,183",,
,,Urbana,2,0,0,0,0,0,0,0,0,1,1,"41,598",,
,Universities and Colleges,,4,0,0,0,0,0,0,,,,,,,
,,"Northwestern University, Evanston",3,0,0,0,0,0,0,1,0,0,2,"21,215",,
,,"University of Illinois, Springfield",1,0,0,0,0,0,0,0,1,0,0,"5,048",,
,Metropolitan Counties,,8,0,1,2,0,0,0,,,,,,,
,,Cook,0,0,0,1,0,0,0,0,1,0,0,,,
,,Jackson,1,0,0,0,0,0,0,1,0,0,0,,,
,,Lake,1,0,0,1,0,0,0,0,0,2,0,,,
,,McLean,1,0,0,0,0,0,0,0,0,0,1,,,
,,Peoria,2,0,0,0,0,0,0,0,0,0,2,,,
,,Sangamon,1,0,1,0,0,0,0,0,0,1,1,,,
,,Will,2,0,0,0,0,0,0,0,0,2,0,,,
,Nonmetropolitan Counties,,1,0,1,0,0,0,0,,,,,,,
,,Cumberland,0,0,1,0,0,0,0,0,1,0,0,,,
,,Douglas,1,0,0,0,0,0,0,0,0,1,0,,,
Indiana,Total,,49,3,13,9,1,0,0,,,,,,,
,Cities,,41,0,12,8,0,0,0,,,,,,,
,,Bloomington,8,0,2,0,0,0,0,1,5,3,1,"82,415",,
,,Fort Wayne,1,0,0,0,0,0,0,0,1,0,0,"254,820",,
,,Franklin,1,0,0,0,0,0,0,0,0,0,1,"24,034",,
,,Goshen,0,0,1,0,0,0,0,1,,0,0,"32,195",,
,,Indianapolis,29,0,6,8,0,0,0,8,15,16,4,"850,220",,
,,Mishawaka,0,0,2,0,0,0,0,,1,1,,"47,967",,
,,South Bend,2,0,1,0,0,0,0,1,,2,,"100,711",,
,Universities and Colleges,,2,1,1,0,0,0,0,,,,,,,
,,Ball State University,0,1,0,0,0,0,0,0,1,0,0,"21,053",,
,,Purdue University,2,0,1,0,0,0,0,1,1,1,,"40,393",,
,Metropolitan Counties,,2,1,0,0,1,0,0,,,,,,,
,,Elkhart,2,1,0,0,1,0,0,0,,3,1,,,
,State Police Agencies,,4,1,0,1,0,0,0,,,,,,,
,,State Police:,,,,,,,,,,,,,,
,,Henry County,1,1,0,0,0,0,0,2,,,,,,
,,Knox County,1,0,0,0,0,0,0,,,,1,,,
,,Lake County,1,0,0,0,0,0,0,1,,,,,,
,,Monroe County,0,0,0,1,0,0,0,,1,,,,,
,,Perry County,1,0,0,0,0,0,0,1,,,,,,
Iowa,Total,,5,1,3,1,0,0,0,,,,,,,
,Cities,,2,1,2,1,0,0,0,,,,,,,
,,Altoona,0,0,1,0,0,0,0,0,0,1,0,"15,683",,
,,Ames,1,0,0,1,0,0,0,0,0,1,1,"61,193",,
,,Grinnell,0,0,1,0,0,0,0,0,0,0,1,"9,090",,
,,Indianola,0,1,0,0,0,0,0,0,1,0,0,"14,993",,
,,Waterloo,1,0,0,0,0,0,0,0,0,0,1,"68,255",,
,Universities and Colleges,,0,0,1,0,0,0,0,,,,,,,
,,Iowa State University,0,0,1,0,0,0,0,0,1,0,0,"30,748",,
,Metropolitan Counties,,2,0,0,0,0,0,0,,,,,,,
,,Mills,1,0,0,0,0,0,0,0,1,0,0,,,
,,Scott,1,0,0,0,0,0,0,0,0,1,0,,,
,Nonmetropolitan Counties,,1,0,0,0,0,0,0,,,,,,,
,,Ida,1,0,0,0,0,0,0,0,1,0,0,,,
Kansas,Total,,38,6,13,5,2,0,0,,,,,,,
,Cities,,36,5,10,3,1,0,0,,,,,,,
,,Andover,0,1,1,0,0,0,0,0,1,1,0,"12,188",,
,,Arkansas City,2,0,0,0,0,0,0,0,1,0,1,"12,322",,
,,Belleville,1,0,0,0,0,0,0,1,0,0,0,"1,928",,
,,Cheney,1,0,0,0,0,0,0,0,0,0,1,"2,127",,
,,Dodge City,1,0,0,0,0,0,0,0,0,1,0,"28,265",,
,,Gardner,0,1,0,0,0,0,0,0,1,0,0,"20,708",,
,,Hays,1,0,1,0,0,0,0,0,2,0,0,"21,156",,
,,Hutchinson,3,1,0,0,0,0,0,1,1,1,1,"41,909",,
,,Iola,1,0,1,0,0,0,0,0,2,0,0,"5,697",,
,,Lansing,2,0,0,0,0,0,0,0,0,2,0,"11,688",,
,,Larned,1,0,0,0,0,0,0,0,0,1,0,"4,012",,
,,Lawrence,5,2,1,2,0,0,0,1,2,4,3,"90,034",,
,,Leavenworth,1,0,0,0,0,0,0,1,0,0,0,"35,965",,
,,Lenexa,1,0,0,0,0,0,0,0,1,0,0,"49,777",,
,,Louisburg,0,0,1,0,0,0,0,1,0,0,0,"4,268",,
,,McPherson,1,0,1,0,1,0,0,0,1,2,0,"13,245",,
,,Mulvane,1,0,0,0,0,0,0,0,0,1,0,"6,307",,
,,Parsons,2,0,0,0,0,0,0,0,2,0,0,"10,278",,
,,Pittsburg,1,0,0,0,0,0,0,0,1,0,0,"20,395",,
,,Pratt,1,0,0,0,0,0,0,0,0,0,1,"6,900",,
,,Protection,0,0,1,0,0,0,0,,,1,0,521,,
,,Wichita,10,0,3,1,0,0,0,4,4,4,2,"386,486",,
,Metropolitan Counties,,1,0,2,2,1,0,0,,,,,,,
,,Douglas,0,0,1,1,0,0,0,0,2,0,0,,,
,,Leavenworth,0,0,0,0,1,0,0,0,0,1,0,,,
,,Riley County Police Department,0,0,1,0,0,0,0,0,0,1,0,,,
,,Shawnee,1,0,0,0,0,0,0,0,0,1,0,,,
,,Wyandotte,0,0,0,1,0,0,0,1,0,0,0,,,
,Nonmetropolitan Counties,,1,1,1,0,0,0,0,,,,,,,
,,Ellis,0,0,1,0,0,0,0,0,1,0,0,,,
,,Greenwood,1,0,0,0,0,0,0,0,1,0,0,,,
,,Marshall,0,1,0,0,0,0,0,1,0,0,0,,,
Kentucky,Total,,113,5,31,15,7,0,0,,,,,,,
,Cities,,87,4,26,12,4,0,0,,,,,,,
,,Ashland,3,0,0,0,0,0,0,1,0,2,0,"21,432",,
,,Bellevue,0,0,1,0,0,0,0,1,0,0,0,"5,918",,
,,Berea,0,1,1,0,0,0,0,0,1,0,1,"14,331",,
,,Bowling Green,4,0,2,2,0,0,0,1,2,4,1,"61,130",,
,,Burkesville,1,0,0,0,0,0,0,0,0,1,0,"1,526",,
,,Cadiz,0,0,2,0,0,0,0,0,1,1,0,"2,624",,
,,Carlisle,1,0,0,0,0,0,0,0,1,0,0,"1,956",,
,,Carrollton,1,0,0,0,0,0,0,0,0,0,1,"3,966",,
,,Corbin,2,0,0,0,0,0,0,0,0,1,1,"7,257",,
,,Covington,3,0,3,3,0,0,0,1,4,2,2,"40,766",,
,,Cynthiana,1,0,0,0,0,0,0,0,1,0,0,"6,305",,
,,Danville,0,0,1,0,0,0,0,0,1,0,0,"16,388",,
,,Elizabethtown,2,0,0,0,0,0,0,0,0,0,2,"29,470",,
,,Elkton,1,0,0,0,0,0,0,0,1,0,0,"2,211",,
,,Elsmere,1,0,0,0,0,0,0,1,0,0,0,"8,478",,
,,Flatwoods,1,0,0,0,0,0,0,0,0,1,0,"7,412",,
,,Florence,1,0,0,0,2,0,0,1,1,1,0,"31,434",,
,,Frankfort,1,0,1,1,0,0,0,1,1,0,1,"27,680",,
,,Georgetown,2,0,0,0,0,0,0,0,0,2,0,"30,611",,
,,Harrodsburg,1,0,0,0,0,0,0,0,0,1,0,"8,301",,
,,Hazard,1,0,0,0,0,0,0,0,0,1,0,"5,455",,
,,Henderson,2,0,0,0,0,0,0,0,0,0,2,"28,952",,
,,Hillview,0,0,1,0,0,0,0,0,0,1,0,"9,465",,
,,Hopkinsville,1,0,1,0,0,0,0,0,0,1,1,"33,253",,
,,Leitchfield,1,0,0,0,0,0,0,0,1,0,0,"6,814",,
,,Lexington,16,1,5,4,1,0,0,5,10,10,2,"308,712",,
,,Louisville Metro,7,0,4,0,0,0,0,2,4,3,2,"671,120",,
,,Ludlow,1,0,0,0,1,0,0,0,2,0,0,"4,536",,
,,Madisonville,1,0,0,0,0,0,0,1,0,0,0,"19,761",,
,,Morehead,1,0,0,0,0,0,0,0,0,1,0,"6,864",,
,,Mount Washington,1,0,0,0,0,0,0,0,0,0,1,"9,377",,
,,Murray,1,0,1,0,0,0,0,0,1,1,0,"18,048",,
,,Newport,5,0,0,0,0,0,0,0,1,1,3,"15,425",,
,,Oak Grove,1,0,0,0,0,0,0,0,0,1,0,"7,638",,
,,Owensboro,2,0,1,1,0,0,0,1,2,1,0,"58,304",,
,,Paducah,1,0,0,0,0,0,0,0,0,0,1,"25,064",,
,,Paris,1,0,0,0,0,0,0,0,0,0,1,"9,752",,
,,Radcliff,2,0,0,0,0,0,0,0,1,0,1,"23,177",,
,,Ravenna,1,0,0,0,0,0,0,0,1,0,0,595,,
,,Richmond,1,1,1,0,0,0,0,1,1,0,1,"32,333",,
,,Russellville,1,0,1,0,0,0,0,0,1,1,0,"6,949",,
,,Shelbyville,4,0,0,0,0,0,0,0,1,2,1,"14,743",,
,,Shepherdsville,0,1,0,0,0,0,0,0,0,1,0,"11,534",,
,,Shively,0,0,0,1,0,0,0,1,0,0,0,"15,511",,
,,St. Matthews,2,0,0,0,0,0,0,0,1,0,1,"17,768",,
,,Vine Grove,1,0,0,0,0,0,0,1,0,0,0,"5,298",,
,,Williamsburg,1,0,0,0,0,0,0,1,0,0,0,"5,258",,
,,Winchester,5,0,0,0,0,0,0,1,2,1,1,"18,478",,
,Universities and Colleges,,1,0,1,0,0,0,0,,,,,,,
,,Morehead State University,1,0,0,0,0,0,0,0,0,1,0,"11,169",,
,,University of Louisville,0,0,1,0,0,0,0,0,0,1,0,"21,239",,
,Metropolitan Counties,,11,0,2,1,2,0,0,,,,,,,
,,Boone,3,0,0,1,0,0,0,1,2,0,1,,,
,,Bullitt,3,0,1,0,0,0,0,0,2,1,1,,,
,,Christian,1,0,0,0,1,0,0,0,1,1,0,,,
,,Daviess,0,0,1,0,0,0,0,0,0,1,0,,,
,,Hardin,1,0,0,0,0,0,0,0,1,0,0,,,
,,Meade,1,0,0,0,1,0,0,2,0,0,0,,,
,,Shelby,1,0,0,0,0,0,0,0,1,0,0,,,
,,Trigg,1,0,0,0,0,0,0,0,0,0,1,,,
,Nonmetropolitan Counties,,8,1,0,1,1,0,0,,,,,,,
,,Calloway,1,0,0,0,0,0,0,0,0,1,0,,,
,,Clay,0,1,0,0,0,0,0,0,0,1,0,,,
,,Hopkins,1,0,0,0,0,0,0,0,0,1,0,,,
,,Knott,0,0,0,1,0,0,0,0,1,0,0,,,
,,Knox,1,0,0,0,0,0,0,0,0,0,1,,,
,,Lyon,1,0,0,0,0,0,0,0,1,0,0,,,
,,Marshall,1,0,0,0,0,0,0,0,1,0,0,,,
,,Nelson,1,0,0,0,0,0,0,0,0,1,0,,,
,,Ohio,1,0,0,0,1,0,0,1,1,0,0,,,
,,Perry,1,0,0,0,0,0,0,1,0,0,0,,,
,State Police Agencies,,6,0,2,0,0,0,0,,,,,,,
,,State Police:,,,,,,,,,,,,,,
,,Campbellsburg,1,0,0,0,0,0,0,0,1,0,0,,,
,,Dry Ridge,0,0,1,0,0,0,0,1,0,0,0,,,
,,Frankfort,0,0,1,0,0,0,0,0,0,1,0,,,
,,Henderson,1,0,0,0,0,0,0,0,0,0,1,,,
,,Madisonville,1,0,0,0,0,0,0,0,0,1,0,,,
,,Morehead,1,0,0,0,0,0,0,0,0,1,0,,,
,,Pikeville,1,0,0,0,0,0,0,1,0,0,0,,,
,,Richmond,1,0,0,0,0,0,0,0,0,1,0,,,
,Other Agencies,,0,0,0,1,0,0,0,,,,,,,
,,Montgomery County School District,0,0,0,1,0,0,0,0,0,0,1,,,
Louisiana,Total,,7,6,8,1,0,0,0,,,,,,,
,Cities,,1,1,5,1,0,0,0,,,,,,,
,,New Orleans,1,1,5,1,0,0,0,2,3,3,0,"377,022",,
,Universities and Colleges,,1,0,0,0,0,0,0,,,,,,,
,,University of New Orleans,1,0,0,0,0,0,0,1,0,,0,"10,071",,
,Metropolitan Counties,,5,5,3,0,0,0,0,,,,,,,
,,Ascension,3,1,0,0,0,0,0,0,3,1,0,,,
,,Calcasieu,0,4,3,0,0,0,0,4,1,1,1,,,
,,Iberia,1,0,0,0,0,0,0,0,0,1,0,,,
,,Jefferson,1,0,0,0,0,0,0,0,0,1,,,,
Maine,Total,,12,3,10,0,0,0,0,,,,,,,
,Cities,,10,3,9,0,0,0,0,,,,,,,
,,Auburn,2,0,0,0,0,0,0,0,0,2,0,"22,948",,
,,Belfast,0,0,1,0,0,0,0,1,0,0,0,"6,654",,
,,Cape Elizabeth,1,0,0,0,0,0,0,0,1,0,0,"9,104",,
,,Ellsworth,1,0,0,0,0,0,0,0,1,0,0,"7,853",,
,,Lewiston,0,0,1,0,0,0,0,0,0,0,1,"36,422",,
,,Machias3,0,0,1,0,0,0,0,0,0,0,1,"2,173",,
,,Mexico,1,0,0,0,0,0,0,1,0,0,0,"2,633",,
,,Old Orchard Beach,1,0,0,0,0,0,0,0,1,0,0,"8,681",,
,,Portland,1,1,0,0,0,0,0,0,1,1,0,"66,256",,
,,Scarborough,0,0,1,0,0,0,0,0,1,0,0,"19,252",,
,,Searsport,0,0,1,0,0,0,0,1,0,0,0,"2,618",,
,,Skowhegan,1,0,2,0,0,0,0,1,0,1,1,"8,537",,
,,South Portland,1,2,2,0,0,0,0,1,2,2,0,"25,126",,
,,Wiscasset,1,0,0,0,0,0,0,1,0,0,0,"3,673",,
,Metropolitan Counties,,0,0,1,0,0,0,0,,,,,,,
,,Sagadahoc,0,0,1,0,0,0,0,0,1,0,0,,,
,Nonmetropolitan Counties,,1,0,0,0,0,0,0,,,,,,,
,,Waldo,1,0,0,0,0,0,0,0,1,0,0,,,
,State Police Agencies,,1,0,0,0,0,0,0,,,,,,,
,,"State Police, Somerset County",1,0,0,0,0,0,0,0,0,,1,,,
Maryland,Total,,26,15,7,3,0,0,0,,,,,,,
,Cities,,3,3,1,1,0,0,0,,,,,,,
,,Aberdeen,0,1,0,0,0,0,0,0,0,1,0,"15,039",,
,,Annapolis,0,1,0,0,0,0,0,1,0,0,0,"38,649",,
,,Baltimore,0,1,0,1,0,0,0,1,0,0,1,"622,671",,
,,Bel Air,1,0,0,0,0,0,0,1,0,0,0,"10,314",,
,,Frederick,2,0,0,0,0,0,0,0,0,1,1,"66,709",,
,,Greenbelt,0,0,1,0,0,0,0,0,1,0,0,"23,680",,
,Universities and Colleges,,2,0,1,0,0,0,0,,,,,,,
,,St. Mary's College,1,0,1,0,0,0,0,0,2,0,0,"1,933",,
,,Towson University,1,0,0,0,0,0,0,0,1,0,0,"21,960",,
,Metropolitan Counties,,19,8,5,2,0,0,0,,,,,,,
,,Baltimore County Police Department,3,2,0,0,0,0,0,1,0,2,2,,,
,,Carroll,2,0,0,0,0,0,0,0,0,2,0,,,
,,Charles,0,0,1,0,0,0,0,0,1,0,0,,,
,,Frederick,3,2,0,0,0,0,0,3,0,2,0,,,
,,Harford,1,0,0,0,0,0,0,0,0,0,1,,,
,,Howard County Police Department,4,0,1,1,0,0,0,0,2,2,2,,,
,,Montgomery County Police Department,6,4,2,1,0,0,0,3,5,2,3,,,
,,Prince George's County Police Department,0,0,1,0,0,0,0,0,1,0,0,,,
,Nonmetropolitan Counties,,1,0,0,0,0,0,0,,,,,,,
,,Garrett,1,0,0,0,0,0,0,0,0,0,1,,,
,State Police Agencies,,1,2,0,0,0,0,0,,,,,,,
,,State Police:,,,,,,,,,,,,,,
,,Frederick County,0,2,0,0,0,0,0,0,1,0,1,,,
,,Queen Anne's County,1,0,0,0,0,0,0,1,0,0,0,,,
,Other Agencies,,0,2,0,0,0,0,0,,,,,,,
,,State Fire Marshal,0,2,0,0,0,0,0,0,0,2,0,,,
Massachusetts,Total,,146,64,91,42,3,1,3,,,,,,,
,Cities,,142,57,86,40,3,0,3,,,,,,,
,,Acton,3,0,0,0,0,0,0,0,2,0,1,"22,871",,
,,Amesbury,0,1,0,0,0,0,0,0,1,0,0,"16,655",,
,,Amherst,1,0,0,0,0,0,0,1,0,0,0,"39,127",,
