state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population
Arizona,Cities,Holbrook,0,0,0,0,"4,982"
Arizona,Cities,Huachuca City,0,0,,,"1,778"
Arizona,Cities,Lake Havasu City,0,0,0,0,"52,892"
Arizona,Cities,Maricopa,0,0,0,0,"45,742"
Arizona,Cities,Miami,0,0,0,0,"1,787"
Arizona,Cities,Nogales,0,0,0,0,"20,382"
Arizona,Cities,Page,0,0,0,0,"7,328"
Arizona,Cities,Payson,0,0,0,0,"15,238"
Arizona,Cities,Peoria,0,0,0,0,"164,722"
Arizona,Cities,Pima,0,0,0,0,"2,487"
Arizona,Cities,Pinetop-Lakeside,0,0,0,0,"4,296"
Arizona,Cities,Prescott,0,0,0,0,"40,992"
Arizona,Cities,Prescott Valley,0,0,0,0,"40,035"
Arizona,Cities,Safford,,,0,0,"9,644"
Arizona,Cities,Sahuarita,0,0,0,0,"27,207"
Arizona,Cities,San Luis,0,0,0,0,"32,059"
Arizona,Cities,Sedona,0,0,0,0,"10,127"
Arizona,Cities,Show Low,0,0,0,0,"10,741"
Arizona,Cities,Snowflake-Taylor,0,0,0,0,"9,683"
Arizona,Cities,Somerton,0,0,0,0,"15,145"
Arizona,Cities,South Tucson,0,0,0,0,"5,707"
Arizona,Cities,Springerville,0,0,0,0,"1,968"
Arizona,Cities,Surprise,0,0,0,0,"125,049"
Arizona,Cities,Thatcher,0,0,0,0,"5,049"
Arizona,Cities,Tolleson,0,0,0,0,"6,807"
Arizona,Cities,Wellton,0,0,0,0,"2,914"
Arizona,Cities,Wickenburg,0,0,0,0,"6,657"
Arizona,Cities,Willcox,0,0,0,0,"3,617"
Arizona,Cities,Williams,0,0,0,0,"2,994"
Arizona,Universities and Colleges,Arizona State University: Main Campus,0,0,0,0,"76,728"
Arizona,Universities and Colleges,Central Arizona College,0,0,0,0,"6,445"
Arizona,Universities and Colleges,Pima Community College,0,0,0,0,"30,082"
Arizona,Universities and Colleges,University of Arizona,0,0,0,0,"40,621"
Arizona,Universities and Colleges,Yavapai College,0,0,0,0,"8,197"
Arizona,Metropolitan Counties,Cochise,0,0,0,0,
Arizona,Metropolitan Counties,Coconino,0,0,0,0,
Arizona,Metropolitan Counties,Mohave,0,0,0,0,
Arizona,Metropolitan Counties,Pima,0,0,,,
Arizona,Nonmetropolitan Counties,Apache,0,0,0,0,
Arizona,Nonmetropolitan Counties,Gila,0,0,0,0,
Arizona,Nonmetropolitan Counties,Graham,0,0,0,,
Arizona,Nonmetropolitan Counties,La Paz,0,0,0,0,
Arizona,Nonmetropolitan Counties,Santa Cruz,0,0,,0,
Arizona,State Police Agencies,Arizona Department of Public Safety,0,0,0,0,
Arizona,Tribal Agencies,Ak-Chin Tribal,0,0,0,0,
Arizona,Tribal Agencies,Cocopah Tribal,0,0,0,0,
Arizona,Tribal Agencies,Colorado River Agency,0,,,,
Arizona,Tribal Agencies,Colorado River Tribal,0,0,0,0,
Arizona,Tribal Agencies,Fort Apache Agency,0,0,0,0,
Arizona,Tribal Agencies,Fort Mojave Tribal,0,0,0,0,
Arizona,Tribal Agencies,Gila River Indian Community,0,0,0,0,
Arizona,Tribal Agencies,Hopi Tribal,0,0,0,0,
Arizona,Tribal Agencies,Hualapai Tribal,0,0,0,0,
Arizona,Tribal Agencies,Kaibab Paiute Tribal,0,0,0,0,
Arizona,Tribal Agencies,Pascua Yaqui Tribal,0,0,0,0,
Arizona,Tribal Agencies,Quechan Tribal,0,0,0,0,
Arizona,Tribal Agencies,Salt River Tribal,0,0,0,0,
Arizona,Tribal Agencies,San Carlos Agency,0,0,0,0,
Arizona,Tribal Agencies,San Carlos Apache,0,0,0,0,
Arizona,Tribal Agencies,Tohono O'odham Nation,0,0,0,0,
Arizona,Tribal Agencies,Tonto Apache Tribal,0,0,0,0,
Arizona,Tribal Agencies,Truxton Canon Agency,0,0,0,0,
Arizona,Tribal Agencies,White Mountain Apache Tribal,0,0,0,0,
Arizona,Tribal Agencies,Yavapai-Apache Nation,0,0,0,0,
Arizona,Tribal Agencies,Yavapai-Prescott Tribal,0,0,0,0,
Arizona,Other Agencies,Tucson Airport Authority,0,0,0,0,
Arkansas,Cities,Alma,0,0,0,0,"5,535"
Arkansas,Cities,Altus,0,0,0,0,742
Arkansas,Cities,Arkadelphia,0,0,0,0,"10,721"
Arkansas,Cities,Arkansas City,0,,,,345
Arkansas,Cities,Ashdown,0,0,0,0,"4,552"
Arkansas,Cities,Ash Flat,0,0,0,0,"1,072"
Arkansas,Cities,Atkins,0,0,0,0,"3,049"
Arkansas,Cities,Austin,0,0,0,0,"2,992"
Arkansas,Cities,Bald Knob,0,0,0,0,"2,906"
Arkansas,Cities,Barling,0,0,0,0,"4,762"
Arkansas,Cities,Bay,0,0,0,0,"1,811"
Arkansas,Cities,Bearden,0,0,0,0,910
Arkansas,Cities,Beebe,0,0,0,0,"8,045"
Arkansas,Cities,Bella Vista,0,0,0,0,"27,913"
Arkansas,Cities,Benton,0,0,0,0,"33,758"
Arkansas,Cities,Berryville,0,0,0,0,"5,488"
Arkansas,Cities,Black Rock,0,0,0,0,637
Arkansas,Cities,Blytheville,0,0,0,0,"15,009"
Arkansas,Cities,Bono,0,0,0,0,"2,157"
Arkansas,Cities,Booneville,0,0,0,0,"3,961"
Arkansas,Cities,Bradford,0,0,0,0,757
Arkansas,Cities,Brinkley,0,0,0,0,"2,964"
Arkansas,Cities,Brookland,0,0,0,0,"2,720"
Arkansas,Cities,Bull Shoals,0,0,0,0,"1,962"
Arkansas,Cities,Cabot,0,0,0,0,"25,819"
Arkansas,Cities,Caddo Valley,0,0,0,0,610
Arkansas,Cities,Camden,0,0,0,0,"11,552"
Arkansas,Cities,Cammack Village,0,0,0,0,758
Arkansas,Cities,Caraway,0,0,0,0,"1,265"
Arkansas,Cities,Carlisle,0,0,0,0,"2,201"
Arkansas,Cities,Cave City,0,0,0,0,"1,880"
Arkansas,Cities,Cave Springs,0,0,0,0,"2,265"
Arkansas,Cities,Centerton,0,0,0,0,"10,815"
Arkansas,Cities,Charleston,0,0,0,0,"2,535"
Arkansas,Cities,Cherokee Village,0,0,0,0,"4,639"
Arkansas,Cities,Clarendon,0,0,0,0,"1,539"
Arkansas,Cities,Clarksville,0,0,0,0,"9,359"
Arkansas,Cities,Clinton,0,0,0,0,"2,557"
Arkansas,Cities,Conway,0,0,0,0,"64,895"
Arkansas,Cities,Corning,0,0,0,0,"3,196"
Arkansas,Cities,Cotter,0,0,0,0,949
Arkansas,Cities,Crossett,0,0,0,0,"5,339"
Arkansas,Cities,Damascus,0,0,0,0,385
Arkansas,Cities,Danville,0,0,0,0,"2,375"
Arkansas,Cities,Dardanelle,0,0,0,0,"4,680"
Arkansas,Cities,Decatur,0,0,0,0,"1,771"
Arkansas,Cities,De Queen,0,0,0,0,"6,748"
Arkansas,Cities,Dermott,0,0,0,0,"2,762"
Arkansas,Cities,Des Arc,0,0,0,0,"1,636"
Arkansas,Cities,De Valls Bluff,0,0,0,0,582
Arkansas,Cities,De Witt,0,0,0,0,"3,247"
Arkansas,Cities,Diaz,0,0,0,0,"1,281"
Arkansas,Cities,Dierks,0,0,0,0,"1,104"
Arkansas,Cities,Dover,0,0,0,0,"1,389"
Arkansas,Cities,Dumas,0,0,0,0,"4,500"
Arkansas,Cities,Dyer,0,0,0,0,854
Arkansas,Cities,Earle,0,0,0,0,"2,317"
Arkansas,Cities,El Dorado,0,0,0,0,"18,461"
Arkansas,Cities,Elkins,0,0,0,0,"2,865"
Arkansas,Cities,England,0,0,0,0,"2,783"
Arkansas,Cities,Etowah,0,0,0,0,328
Arkansas,Cities,Eudora,0,0,0,0,"2,147"
Arkansas,Cities,Eureka Springs,0,0,0,0,"2,099"
Arkansas,Cities,Fairfield Bay,0,0,0,0,"2,287"
Arkansas,Cities,Farmington,0,0,0,0,"6,384"
Arkansas,Cities,Fayetteville,0,0,0,0,"80,263"
Arkansas,Cities,Flippin,0,0,0,0,"1,332"
Arkansas,Cities,Fordyce,0,0,0,0,"4,184"
Arkansas,Cities,Gassville,0,0,0,0,"2,143"
Arkansas,Cities,Gentry,0,0,0,0,"3,397"
Arkansas,Cities,Glenwood,0,0,0,0,"2,205"
Arkansas,Cities,Gosnell,0,0,0,0,"3,363"
Arkansas,Cities,Gravette,0,0,0,0,"3,236"
Arkansas,Cities,Greenbrier,0,0,0,0,"5,209"
Arkansas,Cities,Green Forest,0,0,0,0,"2,788"
Arkansas,Cities,Greenland,0,0,0,0,"1,368"
Arkansas,Cities,Greenwood,0,0,0,0,"9,358"
Arkansas,Cities,Greers Ferry,0,0,0,0,875
Arkansas,Cities,Gurdon,0,0,0,0,"2,168"
Arkansas,Cities,Guy,0,0,0,0,712
Arkansas,Cities,Hamburg,0,0,0,0,"2,794"
Arkansas,Cities,Hampton,0,0,0,0,"1,285"
Arkansas,Cities,Hardy,0,0,0,0,766
Arkansas,Cities,Harrisburg,0,0,0,0,"2,308"
Arkansas,Cities,Harrison,0,0,0,0,"13,296"
Arkansas,Cities,Hazen,0,0,0,0,"1,410"
Arkansas,Cities,Heber Springs,0,0,0,0,"7,148"
Arkansas,Cities,Helena-West Helena,0,0,0,0,"11,411"
Arkansas,Cities,Higginson,0,0,0,0,656
Arkansas,Cities,Highfill,0,0,0,0,630
Arkansas,Cities,Highland,0,0,0,0,"1,060"
Arkansas,Cities,Hope,0,0,0,0,"10,100"
Arkansas,Cities,Hoxie,0,0,0,0,"2,704"
Arkansas,Cities,Jacksonville,0,0,0,0,"28,836"
Arkansas,Cities,Jasper,0,0,0,0,450
Arkansas,Cities,Jonesboro,0,0,0,0,"72,569"
Arkansas,Cities,Judsonia,0,0,0,0,"2,035"
Arkansas,Cities,Keiser,0,,,,720
Arkansas,Cities,Kensett,0,0,0,0,"1,665"
Arkansas,Cities,Lake City,0,0,0,0,"2,241"
Arkansas,Cities,Lakeview,0,0,0,0,727
Arkansas,Cities,Lake Village,0,0,0,0,"2,464"
Arkansas,Cities,Lamar,0,0,0,0,"1,666"
Arkansas,Cities,Lavaca,0,0,0,0,"2,379"
Arkansas,Cities,Leachville,0,0,0,0,"1,897"
Arkansas,Cities,Lepanto,0,0,0,0,"1,844"
Arkansas,Cities,Lewisville,0,0,0,0,"1,212"
Arkansas,Cities,Lincoln,0,0,0,0,"2,388"
Arkansas,Cities,Little Flock,0,0,0,0,"2,740"
Arkansas,Cities,Little Rock,0,0,0,0,"198,217"
Arkansas,Cities,Lonoke,0,0,0,0,"4,223"
Arkansas,Cities,Lowell,0,0,0,0,"8,096"
Arkansas,Cities,Luxora,0,0,0,0,"1,118"
Arkansas,Cities,Magnolia,0,0,0,0,"11,519"
Arkansas,Cities,Mammoth Spring,0,0,0,0,980
Arkansas,Cities,Marianna,0,0,0,0,"3,921"
Arkansas,Cities,Marion,0,0,0,0,"12,309"
Arkansas,Cities,Marmaduke,0,0,0,0,"1,175"
Arkansas,Cities,Marvell,0,0,0,0,"1,083"
Arkansas,Cities,Maumelle,0,0,0,0,"17,859"
Arkansas,Cities,Mayflower,0,0,0,0,"2,335"
Arkansas,Cities,McCrory,0,0,0,0,"1,667"
Arkansas,Cities,McGehee,0,0,0,0,"4,019"
Arkansas,Cities,McRae,0,0,0,0,679
Arkansas,Cities,Mena,0,0,0,0,"5,717"
Arkansas,Cities,Menifee,0,0,0,0,303
Arkansas,Cities,Mineral Springs,0,0,0,0,"1,182"
Arkansas,Cities,Monette,0,0,0,0,"1,498"
Arkansas,Cities,Monticello,0,0,0,0,"9,876"
Arkansas,Cities,Morrilton,0,0,0,0,"6,808"
Arkansas,Cities,Mountain Home,0,0,0,0,"12,240"
Arkansas,Cities,Mountain View,0,0,0,0,"2,890"
Arkansas,Cities,Mulberry,0,0,0,0,"1,623"
Arkansas,Cities,Murfreesboro,0,0,0,0,"1,629"
Arkansas,Cities,Nashville,0,0,0,0,"4,562"
Arkansas,Cities,Newport,0,0,0,0,"7,729"
Arkansas,Cities,Norfolk,0,0,0,0,502
Arkansas,Cities,North Little Rock,0,0,0,0,"67,031"
Arkansas,Cities,Ola,0,0,0,0,"1,256"
Arkansas,Cities,Osceola,0,0,0,0,"7,332"
Arkansas,Cities,Ozark,0,0,0,0,"3,662"
Arkansas,Cities,Pangburn,0,0,0,0,598
Arkansas,Cities,Paragould,0,0,0,0,"27,301"
Arkansas,Cities,Paris,0,0,0,0,"3,488"
Arkansas,Cities,Parkin,0,0,0,0,"1,073"
Arkansas,Cities,Pea Ridge,0,0,0,0,"5,079"
Arkansas,Cities,Perryville,0,0,0,0,"1,453"
Arkansas,Cities,Piggott,0,0,0,0,"3,691"
Arkansas,Cities,Pine Bluff,0,0,0,0,"45,402"
Arkansas,Cities,Plummerville,0,0,0,0,815
Arkansas,Cities,Pocahontas,0,0,0,0,"6,514"
Arkansas,Cities,Pottsville,0,0,0,0,"3,074"
Arkansas,Cities,Prairie Grove,0,0,0,0,"4,889"
Arkansas,Cities,Prescott,0,0,0,0,"3,209"
Arkansas,Cities,Quitman,0,0,0,0,753
Arkansas,Cities,Ravenden,0,0,0,,451
Arkansas,Cities,Redfield,0,0,0,0,"1,495"
Arkansas,Cities,Rison,0,0,0,0,"1,322"
Arkansas,Cities,Rose Bud,0,0,0,0,485
Arkansas,Cities,Russellville,0,0,0,0,"28,620"
Arkansas,Cities,Salem,0,0,0,0,"1,652"
Arkansas,Cities,Shannon Hills,0,0,0,0,"3,573"
Arkansas,Cities,Sheridan,0,0,0,0,"4,861"
Arkansas,Cities,Sherwood,0,0,0,0,"30,159"
Arkansas,Cities,Siloam Springs,0,0,0,0,"16,047"
Arkansas,Cities,Stamps,0,0,0,0,"1,590"
Arkansas,Cities,Star City,0,0,0,0,"2,243"
Arkansas,Cities,St. Charles,0,0,0,0,221
Arkansas,Cities,Stuttgart,0,0,0,0,"9,219"
Arkansas,Cities,Swifton,0,0,0,0,776
Arkansas,Cities,Texarkana,0,0,0,0,"30,027"
Arkansas,Cities,Trumann,0,0,0,0,"7,122"
Arkansas,Cities,Tuckerman,0,0,0,0,"1,801"
Arkansas,Cities,Tyronza,0,0,,0,754
Arkansas,Cities,Van Buren,0,0,0,0,"23,117"
Arkansas,Cities,Vilonia,0,0,0,0,"4,326"
Arkansas,Cities,Waldron,0,0,0,0,"3,510"
Arkansas,Cities,Walnut Ridge,0,0,0,0,"4,735"
Arkansas,Cities,Ward,0,0,0,0,"4,545"
Arkansas,Cities,Warren,0,0,0,0,"5,855"
Arkansas,Cities,Weiner,0,0,0,0,695
Arkansas,Cities,West Fork,0,0,0,0,"2,503"
Arkansas,Cities,West Memphis,0,0,0,0,"25,370"
Arkansas,Cities,White Hall,0,0,0,0,"5,254"
Arkansas,Cities,Wynne,0,0,0,0,"8,279"
Arkansas,Universities and Colleges,Arkansas State University: ,,,,,
Arkansas,Universities and Colleges,Beebe,0,0,0,0,"4,380"
Arkansas,Universities and Colleges,Jonesboro,0,0,0,0,"13,552"
Arkansas,Universities and Colleges,Arkansas Tech University,0,0,0,0,"11,369"
Arkansas,Universities and Colleges,Henderson State University,0,0,0,0,"3,583"
Arkansas,Universities and Colleges,Southern Arkansas University,0,0,0,0,"3,404"
Arkansas,Universities and Colleges,Southern Arkansas University Tech,0,0,0,0,"1,730"
Arkansas,Universities and Colleges,University of Arkansas: ,,,,,
Arkansas,Universities and Colleges,Little Rock,0,0,0,0,"12,377"
Arkansas,Universities and Colleges,Medical Sciences,0,0,0,0,"2,867"
Arkansas,Universities and Colleges,Monticello,0,0,0,0,"3,893"
Arkansas,Universities and Colleges,Pine Bluff,0,,,,"2,615"
Arkansas,Universities and Colleges,University of Central Arkansas,0,0,0,0,"11,534"
Arkansas,Metropolitan Counties,Benton,0,0,0,0,
Arkansas,Metropolitan Counties,Cleveland,0,0,0,0,
Arkansas,Metropolitan Counties,Craighead,0,0,0,0,
Arkansas,Metropolitan Counties,Crawford,0,0,0,0,
Arkansas,Metropolitan Counties,Crittenden,0,0,0,0,
Arkansas,Metropolitan Counties,Faulkner,0,0,0,0,
Arkansas,Metropolitan Counties,Garland,0,0,0,0,
Arkansas,Metropolitan Counties,Grant,0,0,0,0,
Arkansas,Metropolitan Counties,Jefferson,0,0,0,0,
Arkansas,Metropolitan Counties,Lincoln,0,0,0,0,
Arkansas,Metropolitan Counties,Little River,0,0,0,0,
Arkansas,Metropolitan Counties,Lonoke,0,0,0,0,
Arkansas,Metropolitan Counties,Madison,0,0,0,0,
Arkansas,Metropolitan Counties,Miller,0,0,0,0,
Arkansas,Metropolitan Counties,Perry,0,0,0,0,
Arkansas,Metropolitan Counties,Poinsett,0,0,0,0,
Arkansas,Metropolitan Counties,Saline,0,0,0,0,
Arkansas,Metropolitan Counties,Sebastian,0,0,0,0,
Arkansas,Metropolitan Counties,Washington,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Arkansas,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Ashley,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Boone,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Bradley,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Calhoun,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Carroll,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Chicot,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Clark,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Clay,0,,,,
Arkansas,Nonmetropolitan Counties,Cleburne,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Columbia,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Conway,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Cross,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Dallas,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Drew,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Franklin,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Fulton,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Greene,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Hempstead,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Howard,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Independence,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Izard,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Jackson,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Johnson,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Lafayette,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Lawrence,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Lee,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Marion,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Mississippi,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Monroe,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Montgomery,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Nevada,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Newton,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Pike,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Polk,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Pope,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Prairie,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Randolph,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Scott,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Searcy,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Sevier,0,0,0,0,
Arkansas,Nonmetropolitan Counties,St. Francis,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Stone,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Union,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Van Buren,0,0,0,0,
Arkansas,Nonmetropolitan Counties,White,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Woodruff,0,0,0,0,
Arkansas,Nonmetropolitan Counties,Yell,0,0,0,0,
Arkansas,Other Agencies,Camp Robinson,0,0,0,0,
Arkansas,Other Agencies,State Capitol Police,0,0,0,0,
California,Cities,Agoura Hills,0,0,0,0,"20,767"
California,Cities,Albany,0,0,0,0,"19,350"
California,Cities,Aliso Viejo,0,0,0,0,"50,671"
California,Cities,Alturas,0,0,0,0,"2,615"
California,Cities,American Canyon ,0,0,0,0,"20,379"
California,Cities,Anaheim,0,0,0,0,"346,956"
California,Cities,Anderson,0,0,0,0,"10,176"
California,Cities,Arcadia,0,0,0,0,"57,950"
California,Cities,Arroyo Grande,0,0,0,0,"17,829"
California,Cities,Artesia,0,0,0,0,"16,788"
California,Cities,Atascadero,0,0,0,0,"29,268"
California,Cities,Atherton,0,0,0,0,"7,221"
California,Cities,Atwater,0,0,0,0,"28,961"
California,Cities,Auburn,0,0,0,0,"14,042"
California,Cities,Avalon,0,0,0,0,"3,784"
California,Cities,Avenal,0,0,0,0,"13,914"
California,Cities,Baldwin Park,0,0,0,0,"76,933"
California,Cities,Banning,0,0,0,0,"30,699"
California,Cities,Bear Valley,0,0,0,0,"5,379"
California,Cities,Beaumont,0,0,0,0,"41,323"
California,Cities,Bell,0,0,0,0,"36,059"
California,Cities,Bellflower,0,0,0,0,"77,830"
California,Cities,Bell Gardens,0,0,0,0,"43,089"
California,Cities,Belmont,0,0,0,0,"26,947"
California,Cities,Belvedere,0,0,0,0,"2,135"
California,Cities,Benicia,0,0,0,0,"27,766"
California,Cities,Big Bear Lake,0,0,0,0,"5,148"
California,Cities,Biggs,0,0,0,0,"1,701"
California,Cities,Bishop,0,0,0,0,"3,860"
California,Cities,Blythe,0,0,0,0,"19,669"
California,Cities,Bradbury,0,0,0,0,"1,084"
California,Cities,Brawley,0,0,0,0,"25,695"
California,Cities,Brisbane,0,0,0,0,"4,482"
California,Cities,Broadmoor,0,0,0,0,"4,343"
California,Cities,Burlingame,0,0,0,0,"30,161"
California,Cities,Calabasas,0,0,0,0,"24,325"
California,Cities,Calexico,0,0,0,0,"39,572"
California,Cities,California City,0,0,0,0,"13,168"
California,Cities,Calimesa,0,0,0,0,"8,238"
California,Cities,Calipatria,0,0,0,0,"6,963"
California,Cities,Calistoga,0,0,0,0,"5,277"
California,Cities,Campbell,0,0,0,0,"40,872"
California,Cities,Canyon Lake,0,0,0,0,"10,987"
California,Cities,Capitola,0,0,0,0,"10,134"
California,Cities,Carlsbad,0,0,0,0,"112,297"
California,Cities,Carmel,0,0,0,0,"3,871"
California,Cities,Carpinteria,0,0,0,0,"13,654"
California,Cities,Cathedral City,0,0,0,0,"53,368"
California,Cities,Ceres,0,0,0,0,"46,903"
California,Cities,Chowchilla,0,0,0,0,"17,079"
California,Cities,Citrus Heights,0,0,0,0,"85,758"
California,Cities,Clayton,0,0,0,0,"11,646"
California,Cities,Cloverdale,0,0,0,0,"8,766"
California,Cities,Clovis,0,0,0,0,"100,705"
California,Cities,Coachella,0,0,0,0,"43,633"
California,Cities,Colma,0,0,0,0,"1,503"
California,Cities,Colton,0,0,0,0,"53,485"
California,Cities,Commerce,0,0,0,0,"13,033"
California,Cities,Concord,0,0,0,0,"126,744"
California,Cities,Corcoran,0,0,0,0,"23,057"
California,Cities,Corning,0,0,0,0,"7,569"
