state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population
CALIFORNIA,Cities,El Cerrito,1,1,0,0,"22,263"
CALIFORNIA,Cities,El Monte,1,1,1,1,"121,884"
CALIFORNIA,Cities,Emeryville,1,0,0,0,"10,207"
CALIFORNIA,Cities,Encinitas,3,3,1,0,"61,898"
CALIFORNIA,Cities,Escalon,0,0,1,0,"7,463"
CALIFORNIA,Cities,Escondido,2,1,3,2,"140,662"
CALIFORNIA,Cities,Eureka,0,0,1,0,"25,143"
CALIFORNIA,Cities,Fontana,1,0,0,0,"192,595"
CALIFORNIA,Cities,Fort Bragg,0,1,0,2,"6,550"
CALIFORNIA,Cities,Foster City,0,0,0,1,"29,283"
CALIFORNIA,Cities,Fountain Valley,2,0,0,0,"55,879"
CALIFORNIA,Cities,Fremont,0,0,2,0,"205,477"
CALIFORNIA,Cities,Fresno,3,2,1,0,"484,734"
CALIFORNIA,Cities,Galt,1,0,0,0,"24,517"
CALIFORNIA,Cities,Garden Grove,0,2,1,0,"166,287"
CALIFORNIA,Cities,Glendale,3,0,1,0,"196,877"
CALIFORNIA,Cities,Grass Valley,0,1,0,0,"12,330"
CALIFORNIA,Cities,Greenfield,1,0,0,0,"15,626"
CALIFORNIA,Cities,Gridley,1,0,0,0,"6,528"
CALIFORNIA,Cities,Hawaiian Gardens,1,0,1,0,"15,211"
CALIFORNIA,Cities,Hercules,0,0,2,0,"25,192"
CALIFORNIA,Cities,Hermosa Beach,0,1,0,0,"19,408"
CALIFORNIA,Cities,Hesperia,1,0,1,0,"88,876"
CALIFORNIA,Cities,Huntington Beach,2,5,2,1,"193,545"
CALIFORNIA,Cities,Indio,1,1,0,1,"89,621"
CALIFORNIA,Cities,La Habra,1,1,1,0,"59,355"
CALIFORNIA,Cities,Lake Forest,0,0,1,0,"75,780"
CALIFORNIA,Cities,Lakewood,2,2,0,0,"77,901"
CALIFORNIA,Cities,La Mesa,1,1,0,0,"55,580"
CALIFORNIA,Cities,Lancaster,2,1,4,0,"148,632"
CALIFORNIA,Cities,La Quinta,2,1,1,2,"47,441"
CALIFORNIA,Cities,La Verne,1,0,0,0,"34,066"
CALIFORNIA,Cities,Lemoore,0,0,1,0,"24,766"
CALIFORNIA,Cities,Livermore,1,11,3,0,"81,769"
CALIFORNIA,Cities,Lodi,0,0,1,0,"61,812"
CALIFORNIA,Cities,Long Beach,1,3,2,4,"462,267"
CALIFORNIA,Cities,Los Alamitos,1,0,3,0,"11,698"
CALIFORNIA,Cities,Los Angeles,29,43,38,28,"3,841,707"
CALIFORNIA,Cities,Los Gatos,6,0,0,0,"29,558"
CALIFORNIA,Cities,Madera,0,0,3,0,"58,147"
CALIFORNIA,Cities,Malibu,0,1,2,0,"13,078"
CALIFORNIA,Cities,Manteca,0,1,0,0,"67,344"
CALIFORNIA,Cities,Marina,0,0,1,0,"17,921"
CALIFORNIA,Cities,Marysville,0,0,1,0,"11,548"
CALIFORNIA,Cities,Maywood,0,1,0,0,"28,114"
CALIFORNIA,Cities,Merced,1,0,1,0,"77,484"
CALIFORNIA,Cities,Millbrae,0,0,1,0,"21,295"
CALIFORNIA,Cities,Mission Viejo,2,0,1,0,"94,679"
CALIFORNIA,Cities,Modesto,1,2,2,1,"203,890"
CALIFORNIA,Cities,Monterey,1,0,1,1,"27,619"
CALIFORNIA,Cities,Moreno Valley,1,3,0,0,"197,294"
CALIFORNIA,Cities,Murrieta,0,0,0,1,"104,343"
CALIFORNIA,Cities,National City,1,0,0,0,"56,270"
CALIFORNIA,Cities,Newark,0,1,1,1,"42,099"
CALIFORNIA,Cities,Newport Beach,0,1,0,0,"81,882"
CALIFORNIA,Cities,Norwalk,2,1,0,0,"102,221"
CALIFORNIA,Cities,Novato,3,1,0,1,"54,009"
CALIFORNIA,Cities,Oakland,3,3,6,3,"409,723"
CALIFORNIA,Cities,Oakley,0,1,1,0,"33,556"
CALIFORNIA,Cities,Oceanside,0,1,5,0,"173,901"
CALIFORNIA,Cities,Ontario,0,1,1,0,"172,814"
CALIFORNIA,Cities,Oxnard,1,2,1,5,"189,051"
CALIFORNIA,Cities,Pacifica,0,2,0,0,"37,917"
CALIFORNIA,Cities,Pacific Grove,0,0,0,1,"14,537"
CALIFORNIA,Cities,Palmdale,1,3,1,1,"146,819"
CALIFORNIA,Cities,Palm Springs,2,8,3,3,"48,696"
CALIFORNIA,Cities,Palo Alto,0,1,1,0,"60,288"
CALIFORNIA,Cities,Paradise,0,0,0,1,"26,424"
CALIFORNIA,Cities,Paramount,1,0,0,0,"54,914"
CALIFORNIA,Cities,Parlier,0,1,0,0,"13,532"
CALIFORNIA,Cities,Pasadena,1,0,1,1,"144,496"
CALIFORNIA,Cities,Patterson,0,0,1,0,"19,938"
CALIFORNIA,Cities,Perris,1,1,0,0,"58,622"
CALIFORNIA,Cities,Petaluma,0,1,0,0,"55,168"
CALIFORNIA,Cities,Pico Rivera,0,0,0,1,"62,783"
CALIFORNIA,Cities,Placentia,0,1,0,0,"50,237"
CALIFORNIA,Cities,Pleasant Hill,0,1,0,0,"33,048"
CALIFORNIA,Cities,Pomona,0,1,2,2,"152,673"
CALIFORNIA,Cities,Poway,0,1,0,0,"50,010"
CALIFORNIA,Cities,Rancho Cucamonga,0,1,0,1,"176,686"
CALIFORNIA,Cities,Rancho Palos Verdes,0,0,3,0,"40,905"
CALIFORNIA,Cities,Rancho Santa Margarita,0,0,1,0,"49,665"
CALIFORNIA,Cities,Red Bluff,0,1,0,0,"13,836"
CALIFORNIA,Cities,Redding,3,1,1,0,"91,414"
CALIFORNIA,Cities,Redlands,1,0,0,0,"70,552"
CALIFORNIA,Cities,Redondo Beach,2,2,1,2,"66,985"
CALIFORNIA,Cities,Redwood City,0,1,0,0,"74,355"
CALIFORNIA,Cities,Richmond,0,3,1,1,"103,442"
CALIFORNIA,Cities,Ridgecrest,0,0,1,0,"25,973"
CALIFORNIA,Cities,Ripon,0,3,0,1,"15,271"
CALIFORNIA,Cities,Riverbank,2,0,0,0,"21,241"
CALIFORNIA,Cities,Riverside,6,2,6,7,"301,859"
CALIFORNIA,Cities,Rohnert Park,1,2,2,0,"40,843"
CALIFORNIA,Cities,Rolling Hills Estates,0,0,1,0,"7,841"
CALIFORNIA,Cities,Roseville,1,1,1,0,"119,755"
CALIFORNIA,Cities,Sacramento,5,7,8,5,"472,469"
CALIFORNIA,Cities,San Bernardino,0,2,0,0,"199,214"
CALIFORNIA,Cities,San Bruno,0,0,1,1,"41,517"
CALIFORNIA,Cities,San Diego,11,13,13,12,"1,313,433"
CALIFORNIA,Cities,San Francisco,18,10,18,17,"818,594"
CALIFORNIA,Cities,San Jacinto,0,1,0,0,"39,703"
CALIFORNIA,Cities,San Jose,4,4,9,7,"970,252"
CALIFORNIA,Cities,San Juan Capistrano,0,0,1,0,"35,241"
CALIFORNIA,Cities,San Leandro,0,1,5,5,"78,447"
CALIFORNIA,Cities,San Luis Obispo,1,2,0,0,"44,008"
CALIFORNIA,Cities,San Marcos,1,1,3,0,"83,671"
CALIFORNIA,Cities,San Mateo,0,0,1,0,"92,724"
CALIFORNIA,Cities,San Pablo,0,1,0,0,"31,122"
CALIFORNIA,Cities,San Rafael,1,1,1,2,"55,832"
CALIFORNIA,Cities,San Ramon,0,2,0,0,"50,006"
CALIFORNIA,Cities,Santa Ana,0,1,1,2,"340,240"
CALIFORNIA,Cities,Santa Barbara,1,0,2,0,"85,967"
CALIFORNIA,Cities,Santa Clarita,1,2,3,0,"170,458"
CALIFORNIA,Cities,Santa Cruz,4,3,3,1,"56,860"
CALIFORNIA,Cities,Santa Maria,0,0,1,1,"87,803"
CALIFORNIA,Cities,Santa Monica,0,0,1,0,"87,817"
CALIFORNIA,Cities,Santa Rosa,0,0,1,1,"158,182"
CALIFORNIA,Cities,Santee,3,0,0,1,"55,533"
CALIFORNIA,Cities,Scotts Valley,1,0,0,0,"11,243"
CALIFORNIA,Cities,Shafter,0,0,1,0,"16,247"
CALIFORNIA,Cities,Sierra Madre,1,0,0,1,"10,796"
CALIFORNIA,Cities,Simi Valley,0,2,0,2,"121,755"
CALIFORNIA,Cities,Soledad,0,2,0,0,"28,655"
CALIFORNIA,Cities,Sonoma,0,0,0,1,"10,068"
CALIFORNIA,Cities,Sonora,0,1,0,0,"4,627"
CALIFORNIA,Cities,South Gate,0,0,1,0,"96,182"
CALIFORNIA,Cities,South Lake Tahoe,0,1,0,3,"23,540"
CALIFORNIA,Cities,Stanton,2,0,0,0,"37,912"
CALIFORNIA,Cities,Stockton,2,0,0,0,"292,047"
CALIFORNIA,Cities,Sunnyvale,1,0,0,2,"134,073"
CALIFORNIA,Cities,Tehachapi,1,0,0,0,"12,137"
CALIFORNIA,Cities,Temecula,1,0,0,1,"102,474"
CALIFORNIA,Cities,Temple City,1,0,0,0,"38,648"
CALIFORNIA,Cities,Thousand Oaks,1,1,2,0,"124,042"
CALIFORNIA,Cities,Torrance,1,0,1,1,"140,411"
CALIFORNIA,Cities,Tracy,1,1,0,0,"81,712"
CALIFORNIA,Cities,Truckee,0,1,0,0,"16,491"
CALIFORNIA,Cities,Turlock,0,1,0,1,"69,961"
CALIFORNIA,Cities,Tustin,0,1,0,1,"72,982"
CALIFORNIA,Cities,Union City,0,0,1,1,"73,356"
CALIFORNIA,Cities,Upland,0,1,1,0,"73,341"
CALIFORNIA,Cities,Vacaville,0,0,1,1,"92,177"
CALIFORNIA,Cities,Vallejo,1,2,1,2,"114,258"
CALIFORNIA,Cities,Ventura,2,1,2,1,"104,661"
CALIFORNIA,Cities,Visalia,0,0,3,2,"125,036"
CALIFORNIA,Cities,Vista,1,0,1,1,"92,765"
CALIFORNIA,Cities,Walnut Creek,0,0,1,1,"63,897"
CALIFORNIA,Cities,Watsonville,0,0,3,0,"51,488"
CALIFORNIA,Cities,West Covina,1,0,1,0,"105,395"
CALIFORNIA,Cities,West Hollywood,1,3,3,2,"35,885"
CALIFORNIA,Cities,Westminster,2,2,2,1,"89,604"
CALIFORNIA,Cities,Whittier,0,0,1,0,"81,611"
CALIFORNIA,Cities,Yorba Linda,0,0,1,0,"66,813"
COLORADO,Cities,Arvada,0,0,1,0,"107,227"
COLORADO,Cities,Aspen,1,1,0,1,"6,012"
COLORADO,Cities,Aurora,1,3,1,0,"323,483"
COLORADO,Cities,Boulder,0,0,2,1,"99,255"
COLORADO,Cities,Breckenridge,0,0,0,1,"3,557"
COLORADO,Cities,Centennial,1,1,1,0,"98,902"
COLORADO,Cities,Colorado Springs,3,4,2,6,"397,886"
COLORADO,Cities,Commerce City,0,1,1,1,"46,771"
COLORADO,Cities,Denver,14,5,11,13,"607,051"
COLORADO,Cities,Evans,0,0,0,1,"20,440"
COLORADO,Cities,Florence,0,0,0,1,"3,533"
COLORADO,Cities,Fort Collins,3,2,1,1,"138,689"
COLORADO,Cities,Frederick,0,0,1,0,"9,196"
COLORADO,Cities,Fruita,1,0,0,0,"12,848"
COLORADO,Cities,Golden,2,0,0,0,"17,226"
COLORADO,Cities,Grand Junction,0,0,3,0,"59,029"
COLORADO,Cities,Greeley,2,1,0,0,"92,804"
COLORADO,Cities,Greenwood Village,0,1,0,0,"14,430"
COLORADO,Cities,Lafayette,0,1,1,0,"26,055"
COLORADO,Cities,Lakewood,0,1,0,0,"139,615"
COLORADO,Cities,Littleton,1,0,0,0,"40,544"
COLORADO,Cities,Longmont,0,0,3,0,"88,913"
COLORADO,Cities,Louisville,0,1,0,0,"19,429"
COLORADO,Cities,Loveland,1,1,2,0,"66,857"
COLORADO,Cities,Montrose,0,0,1,0,"18,758"
COLORADO,Cities,Monument,0,1,0,0,"5,257"
COLORADO,Cities,Northglenn,1,0,0,0,"34,467"
COLORADO,Cities,Pagosa Springs,1,0,0,0,"1,814"
COLORADO,Cities,Pueblo,1,1,0,3,"103,612"
COLORADO,Cities,Steamboat Springs,0,0,0,1,"12,426"
COLORADO,Cities,Thornton,0,1,0,0,"119,989"
COLORADO,Cities,Trinidad,0,0,1,0,"8,933"
COLORADO,Cities,Wheat Ridge,1,0,2,0,"30,400"
COLORADO,Cities,Yuma,0,0,1,0,"3,240"
CONNECTICUT,Cities,Bridgeport,2,0,2,1,"138,810"
CONNECTICUT,Cities,Coventry,3,2,1,0,"12,546"
CONNECTICUT,Cities,Cromwell,1,0,0,1,"13,919"
CONNECTICUT,Cities,Enfield,2,0,0,0,"45,837"
CONNECTICUT,Cities,Fairfield,0,0,0,1,"58,331"
CONNECTICUT,Cities,Glastonbury,0,2,1,0,"33,921"
CONNECTICUT,Cities,Greenwich,0,1,0,0,"63,281"
CONNECTICUT,Cities,Groton Town,0,0,1,1,"29,842"
CONNECTICUT,Cities,Hartford,2,6,1,3,"125,626"
CONNECTICUT,Cities,Manchester,5,4,4,5,"57,271"
CONNECTICUT,Cities,Middletown,1,1,1,0,"49,281"
CONNECTICUT,Cities,Milford,0,0,3,0,"57,565"
CONNECTICUT,Cities,Naugatuck,0,0,2,1,"32,529"
CONNECTICUT,Cities,New Britain,1,0,1,0,"71,344"
CONNECTICUT,Cities,New Canaan,0,2,1,0,"20,312"
CONNECTICUT,Cities,New Haven,1,1,0,2,"124,856"
CONNECTICUT,Cities,Newington,1,1,3,1,"30,246"
CONNECTICUT,Cities,New London,1,0,0,2,"26,517"
CONNECTICUT,Cities,Newtown,0,2,2,0,"27,366"
CONNECTICUT,Cities,Norwalk,1,6,3,2,"84,944"
CONNECTICUT,Cities,Norwich,0,0,1,0,"37,157"
CONNECTICUT,Cities,Old Saybrook,0,0,1,,"10,696"
CONNECTICUT,Cities,Seymour,0,1,0,1,"16,616"
CONNECTICUT,Cities,Shelton,2,0,0,1,"41,037"
CONNECTICUT,Cities,Simsbury,1,0,0,0,"23,988"
CONNECTICUT,Cities,Southington,1,1,1,1,"43,354"
CONNECTICUT,Cities,South Windsor,0,2,0,0,"26,781"
CONNECTICUT,Cities,Stonington,0,0,0,1,"18,807"
CONNECTICUT,Cities,Torrington,2,1,1,1,"35,876"
CONNECTICUT,Cities,Trumbull,1,1,0,0,"35,425"
CONNECTICUT,Cities,Wallingford,0,0,1,0,"45,636"
CONNECTICUT,Cities,Waterford,0,0,0,1,"19,161"
CONNECTICUT,Cities,West Hartford,1,1,2,1,"61,603"
CONNECTICUT,Cities,West Haven,2,0,2,0,"53,746"
CONNECTICUT,Cities,Weston,0,0,1,0,"10,344"
CONNECTICUT,Cities,Windsor Locks,2,1,0,0,"12,722"
CONNECTICUT,Cities,Wolcott,0,0,1,0,"16,799"
DELAWARE,Cities,Bethany Beach,1,0,0,0,988
DELAWARE,Cities,Delmar,1,0,0,0,"1,597"
DELAWARE,Cities,Newark,1,2,0,0,"30,543"
DELAWARE,Cities,Rehoboth Beach,0,0,1,0,"1,624"
DELAWARE,Cities,Smyrna,0,1,0,0,"9,322"
DELAWARE,Cities,Wilmington,1,0,0,0,"73,270"
DISTRICT OF COLUMBIA,Cities,Washington,7,16,14,20,"601,723"
FLORIDA,Cities,Boca Raton,2,1,1,0,"86,707"
FLORIDA,Cities,Cape Coral,0,1,0,0,"160,432"
FLORIDA,Cities,Clearwater,1,0,1,1,"105,647"
FLORIDA,Cities,Coconut Creek,0,1,0,0,"51,184"
FLORIDA,Cities,Coral Springs,1,0,0,0,"127,113"
FLORIDA,Cities,Davie,1,0,0,0,"92,661"
FLORIDA,Cities,Daytona Beach,0,0,0,1,"63,736"
FLORIDA,Cities,Deland,1,0,0,1,"27,926"
FLORIDA,Cities,Fort Lauderdale,1,0,0,1,"186,170"
FLORIDA,Cities,Fort Myers,0,0,1,0,"66,053"
FLORIDA,Cities,Fort Pierce,0,0,0,1,"42,797"
FLORIDA,Cities,Fort Walton Beach,0,0,1,0,"18,432"
FLORIDA,Cities,Gainesville,1,5,2,3,"116,880"
FLORIDA,Cities,Hallandale,0,1,2,0,"39,359"
FLORIDA,Cities,Homestead,0,0,0,1,"63,761"
FLORIDA,Cities,Indian Shores,1,0,0,0,"4,213"
FLORIDA,Cities,Key Biscayne,0,0,0,1,"10,097"
FLORIDA,Cities,Key West,0,0,1,0,"22,167"
FLORIDA,Cities,Kissimmee,,0,0,1,"64,122"
FLORIDA,Cities,Lake Worth,1,0,0,0,"35,977"
FLORIDA,Cities,Melbourne,0,2,0,0,"77,861"
FLORIDA,Cities,Miami Beach,0,0,0,1,"87,990"
FLORIDA,Cities,Miami Gardens,0,1,0,1,"110,130"
FLORIDA,Cities,Miramar,0,0,1,0,"113,385"
FLORIDA,Cities,New Port Richey,0,1,0,0,"17,634"
FLORIDA,Cities,North Miami,0,1,0,1,"57,796"
FLORIDA,Cities,North Port,0,2,1,1,"59,076"
FLORIDA,Cities,Ocoee,0,0,1,1,"33,650"
FLORIDA,Cities,Orlando,1,2,3,1,"240,222"
FLORIDA,Cities,Palm Bay,0,0,2,0,"103,350"
FLORIDA,Cities,Palm Beach Gardens,0,1,0,0,"51,458"
FLORIDA,Cities,Panama City,0,1,1,0,"36,593"
FLORIDA,Cities,Pompano Beach,1,0,0,0,"102,749"
FLORIDA,Cities,Port Richey,0,0,0,1,"3,426"
FLORIDA,Cities,Port St. Lucie,0,0,0,1,"163,089"
FLORIDA,Cities,Seminole,0,0,1,0,"19,055"
FLORIDA,Cities,St. Cloud,0,0,0,1,"30,245"
FLORIDA,Cities,Surfside,1,0,0,0,"4,684"
FLORIDA,Cities,Tallahassee,0,1,1,0,"174,516"
FLORIDA,Cities,Temple Terrace,1,0,0,0,"22,760"
FLORIDA,Cities,Treasure Island,0,0,0,1,"7,399"
FLORIDA,Cities,Wilton Manors,1,1,1,0,"12,873"
FLORIDA,Cities,Winter Haven,0,1,1,0,"33,981"
GEORGIA,Cities,Atlanta,0,0,1,3,"536,472"
GEORGIA,Cities,LaGrange,0,1,0,0,"27,712"
GEORGIA,Cities,Sylvania,1,0,0,0,"2,610"
IDAHO,Cities,Boise,1,2,2,1,"205,902"
IDAHO,Cities,Coeur d'Alene4,3,0,3,0,"44,626"
IDAHO,Cities,Hailey,0,0,1,0,"8,242"
IDAHO,Cities,Idaho Falls,0,1,0,0,"55,524"
IDAHO,Cities,Nampa,1,1,0,2,"84,179"
IDAHO,Cities,Payette,1,1,1,0,"7,688"
IDAHO,Cities,Twin Falls,1,0,0,1,"43,434"
ILLINOIS,Cities,Aurora,0,1,0,0,"174,255"
ILLINOIS,Cities,Bradley,0,0,1,0,"15,131"
ILLINOIS,Cities,Burbank,0,0,0,1,"27,135"
ILLINOIS,Cities,Cahokia,0,1,0,0,"14,826"
ILLINOIS,Cities,Carol Stream,0,0,0,1,"39,577"
ILLINOIS,Cities,Casey,0,0,1,0,"2,829"
ILLINOIS,Cities,Centralia,0,1,0,0,"13,237"
ILLINOIS,Cities,Champaign,0,0,0,1,"80,489"
ILLINOIS,Cities,Chicago,6,2,4,5,"2,833,649"
ILLINOIS,Cities,Decatur,1,1,1,0,"74,857"
ILLINOIS,Cities,Downers Grove,0,0,0,1,"48,574"
ILLINOIS,Cities,East Peoria,1,0,0,0,"22,638"
ILLINOIS,Cities,Evanston,1,2,0,2,"77,418"
ILLINOIS,Cities,Evergreen Park,0,0,2,0,"18,888"
ILLINOIS,Cities,Galesburg,0,0,0,1,"30,424"
ILLINOIS,Cities,Grand Ridge,1,0,0,0,510
ILLINOIS,Cities,Marion,1,,,,"17,405"
ILLINOIS,Cities,Minooka,0,0,1,0,"11,652"
ILLINOIS,Cities,Moline,0,1,0,0,"42,510"
ILLINOIS,Cities,Nauvoo,1,0,,,"1,136"
ILLINOIS,Cities,Normal,1,0,0,2,"53,014"
ILLINOIS,Cities,Oak Lawn,0,1,0,0,"52,172"
ILLINOIS,Cities,Pekin,2,0,0,0,"33,196"
ILLINOIS,Cities,Peoria,0,1,0,0,"114,557"
ILLINOIS,Cities,Rockford,0,1,0,0,"156,180"
ILLINOIS,Cities,Rock Island,0,0,0,1,"37,534"
ILLINOIS,Cities,Salem,0,1,0,0,"7,180"
ILLINOIS,Cities,Skokie,1,1,2,0,"66,088"
ILLINOIS,Cities,Springfield,1,1,2,1,"117,383"
ILLINOIS,Cities,Sycamore,0,1,0,0,"18,283"
ILLINOIS,Cities,Tinley Park,2,1,0,0,"59,607"
ILLINOIS,Cities,Urbana,0,2,1,1,"39,784"
ILLINOIS,Cities,Wood River,1,0,0,0,"10,787"
INDIANA,Cities,Bloomington,3,6,6,3,"72,286"
INDIANA,Cities,Fort Wayne,1,4,0,0,"257,009"
INDIANA,Cities,Frankfort,0,1,0,0,"16,533"
INDIANA,Cities,Goshen,0,1,0,0,"32,812"
INDIANA,Cities,Greenwood,1,0,0,0,"49,847"
INDIANA,Cities,Hammond,1,0,0,0,"76,216"
INDIANA,Cities,Highland,0,1,0,0,"22,583"
INDIANA,Cities,Indianapolis,10,9,16,8,"822,211"
INDIANA,Cities,La Porte,0,,2,,"21,282"
INDIANA,Cities,West Lafayette,0,0,0,1,"31,945"
IOWA,Cities,Altoona,0,0,1,0,"15,012"
IOWA,Cities,Bettendorf,0,0,1,1,"33,690"
IOWA,Cities,Clarinda,0,1,0,0,"5,316"
IOWA,Cities,Council Bluffs,0,0,0,1,"61,181"
IOWA,Cities,Davenport,0,0,1,1,"102,628"
IOWA,Cities,Des Moines,0,1,1,0,"202,564"
IOWA,Cities,Dubuque,0,0,0,1,"57,744"
IOWA,Cities,Fairfield,0,1,0,0,"9,251"
