state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population
California,Cities,La Puente,1,0,0,0,"40,928"
California,Cities,Loma Linda,0,1,0,0,"24,190"
California,Cities,Long Beach,2,0,3,3,"476,476"
California,Cities,Los Angeles,55,56,52,64,"4,007,905"
California,Cities,Malibu,1,0,0,1,"13,030"
California,Cities,Mammoth Lakes,0,1,0,0,"7,891"
California,Cities,Manteca,1,1,3,0,"77,104"
California,Cities,Merced,0,0,1,1,"83,106"
California,Cities,Modesto,2,4,2,3,"212,880"
California,Cities,Montclair,0,1,0,1,"39,085"
California,Cities,Monterey,0,0,0,1,"28,506"
California,Cities,Mountain View,1,0,0,0,"81,726"
California,Cities,Murrieta,0,0,0,1,"111,043"
California,Cities,Napa,0,0,0,1,"81,115"
California,Cities,National City,1,0,0,0,"61,550"
California,Cities,Newark,0,1,0,0,"45,893"
California,Cities,Norco,1,0,0,1,"26,132"
California,Cities,Norwalk,0,0,1,0,"107,453"
California,Cities,Novato,0,0,0,2,"56,263"
California,Cities,Oakland,3,2,2,2,"424,998"
California,Cities,Oceanside,1,3,1,2,"177,340"
California,Cities,Orange,0,1,0,0,"141,841"
California,Cities,Oxnard,2,1,1,2,"209,048"
California,Cities,Pacific Grove,0,1,0,0,"15,795"
California,Cities,Palmdale,5,0,2,1,"159,441"
California,Cities,Palm Springs,1,2,0,0,"47,909"
California,Cities,Palo Alto,1,2,1,0,"67,317"
California,Cities,Paradise,0,1,0,0,"26,532"
California,Cities,Parlier,0,1,0,0,"15,262"
California,Cities,Pasadena,1,0,1,0,"143,288"
California,Cities,Perris,0,0,0,1,"76,260"
California,Cities,Petaluma,1,0,0,0,"60,933"
California,Cities,Placentia,0,1,0,0,"52,800"
California,Cities,Pomona,2,1,2,0,"154,109"
California,Cities,Poway,0,0,0,1,"50,606"
California,Cities,Rancho Cucamonga,0,2,1,1,"177,089"
California,Cities,Rancho Palos Verdes,0,0,1,0,"42,947"
California,Cities,Redding,0,1,7,2,"91,918"
California,Cities,Redlands,1,2,3,0,"71,485"
California,Cities,Redwood City,0,0,1,3,"87,046"
California,Cities,Rialto,0,0,0,1,"103,893"
California,Cities,Richmond,0,1,1,2,"110,868"
California,Cities,Ridgecrest,0,1,0,0,"29,003"
California,Cities,Riverside,2,2,2,2,"325,896"
California,Cities,Roseville,0,1,4,6,"132,566"
California,Cities,Sacramento,4,1,1,0,"495,471"
California,Cities,Salinas,0,1,0,0,"158,729"
California,Cities,San Bernardino2,0,1,4,1,"217,303"
California,Cities,San Bruno,0,0,1,1,"43,613"
California,Cities,San Diego,7,10,6,12,"1,413,414"
California,Cities,San Fernando,1,0,0,1,"25,194"
California,Cities,San Francisco2,9,12,10,5,"871,155"
California,Cities,San Jose,5,1,4,9,"1,041,844"
California,Cities,San Leandro,4,5,5,8,"91,870"
California,Cities,San Luis Obispo,2,0,0,0,"47,774"
California,Cities,San Marcos,1,0,0,1,"94,840"
California,Cities,San Mateo,0,1,0,1,"104,802"
California,Cities,San Rafael,0,0,0,1,"59,435"
California,Cities,San Ramon,0,0,0,4,"76,901"
California,Cities,Santa Ana,3,2,0,1,"337,419"
California,Cities,Santa Clarita,3,1,2,4,"219,611"
California,Cities,Santa Cruz,4,1,2,5,"64,969"
California,Cities,Santa Monica,0,2,1,0,"93,921"
California,Cities,Santa Rosa,1,0,0,0,"176,383"
California,Cities,Santee,0,0,0,1,"58,651"
California,Cities,Sebastopol,0,1,0,0,"7,734"
California,Cities,Simi Valley,0,1,0,1,"127,252"
California,Cities,Solvang,0,0,1,0,"5,844"
California,Cities,Sonoma,1,0,0,0,"11,113"
California,Cities,Sonora,0,0,0,1,"4,802"
California,Cities,South Gate,0,0,1,1,"96,791"
California,Cities,South San Francisco,0,0,0,4,"67,995"
California,Cities,Stockton,0,0,2,1,"308,348"
California,Cities,Suisun City,0,1,0,0,"29,768"
California,Cities,Sunnyvale,0,0,1,0,"154,108"
California,Cities,Thousand Oaks,0,1,0,0,"129,853"
California,Cities,Torrance,0,0,1,0,"149,078"
California,Cities,Turlock,3,0,0,0,"73,031"
California,Cities,Twentynine Palms,0,0,0,1,"26,213"
California,Cities,Ukiah,0,1,0,0,"15,897"
California,Cities,Union City,0,1,0,0,"75,501"
California,Cities,Vacaville,1,0,0,0,"97,671"
California,Cities,Vallejo,0,0,1,1,"122,293"
California,Cities,Ventura,0,1,1,1,"110,228"
California,Cities,Victorville,0,1,0,1,"123,438"
California,Cities,Walnut Creek,0,1,1,1,"69,860"
California,Cities,Watsonville,1,0,0,0,"54,110"
California,Cities,West Covina,1,0,0,0,"108,950"
California,Cities,West Hollywood,0,2,2,3,"36,594"
California,Cities,Westminster,3,0,1,0,"92,582"
California,Cities,Wildomar,0,0,0,1,"36,310"
California,Cities,Windsor,1,0,0,1,"27,594"
Colorado,Cities,Aspen,0,0,0,1,"6,926"
Colorado,Cities,Aurora,1,3,6,8,"366,477"
Colorado,Cities,Boulder,1,1,2,0,"109,189"
Colorado,Cities,Breckenridge,0,0,1,0,"4,971"
Colorado,Cities,Carbondale,0,1,0,0,"6,728"
Colorado,Cities,Centennial,0,0,2,0,"111,479"
Colorado,Cities,Colorado Springs,0,2,1,3,"464,113"
Colorado,Cities,Delta,1,0,0,0,"8,778"
Colorado,Cities,Denver,4,2,1,12,"699,259"
Colorado,Cities,Dillon,0,0,0,1,972
Colorado,Cities,Erie,0,0,1,0,"22,115"
Colorado,Cities,Florence,0,0,1,0,"3,861"
Colorado,Cities,Fort Collins,2,0,0,0,"164,670"
Colorado,Cities,Fort Lupton,0,1,0,0,"7,903"
Colorado,Cities,Fountain,0,0,0,1,"28,115"
Colorado,Cities,Golden,0,0,1,0,"20,616"
Colorado,Cities,Grand Junction,0,0,3,0,"60,628"
Colorado,Cities,Longmont,0,0,1,2,"93,268"
Colorado,Cities,Loveland,0,0,1,0,"76,936"
Colorado,Cities,Nederland,0,0,1,0,"1,534"
Colorado,Cities,Pueblo,0,0,0,1,"109,927"
Colorado,Cities,Sterling,0,0,0,1,"14,087"
Connecticut,Cities,Bloomfield,1,1,0,0,"20,801"
Connecticut,Cities,Bridgeport,0,4,2,0,"148,180"
Connecticut,Cities,Bristol,0,0,1,1,"60,445"
Connecticut,Cities,Clinton,0,0,1,0,"13,008"
Connecticut,Cities,Danbury,1,1,1,6,"85,335"
Connecticut,Cities,Darien,0,0,1,0,"21,995"
Connecticut,Cities,Greenwich,0,0,1,0,"62,970"
Connecticut,Cities,Groton,0,0,0,1,"9,189"
Connecticut,Cities,Groton Town,0,0,1,0,"29,910"
Connecticut,Cities,Guilford,1,0,0,0,"22,343"
Connecticut,Cities,Hartford,2,2,1,1,"123,736"
Connecticut,Cities,Ledyard,0,0,0,1,"15,021"
Connecticut,Cities,Madison,0,0,0,1,"18,212"
Connecticut,Cities,Manchester,1,2,1,3,"57,957"
Connecticut,Cities,Middletown,0,2,0,0,"46,580"
Connecticut,Cities,Naugatuck,0,1,0,0,"31,469"
Connecticut,Cities,New Haven,5,1,0,3,"130,425"
Connecticut,Cities,Newington,1,0,0,1,"30,610"
Connecticut,Cities,New London,2,0,0,0,"27,092"
Connecticut,Cities,Norwalk,1,5,0,1,"88,989"
Connecticut,Cities,Norwich,1,0,0,0,"39,771"
Connecticut,Cities,Old Saybrook,0,0,0,1,"10,145"
Connecticut,Cities,Ridgefield,0,0,0,1,"25,358"
Connecticut,Cities,Rocky Hill,0,0,0,1,"20,085"
Connecticut,Cities,Shelton,0,0,0,1,"41,638"
Connecticut,Cities,Southington,0,1,0,0,"43,948"
Connecticut,Cities,Stamford,4,2,1,1,"130,116"
Connecticut,Cities,Stratford,0,1,0,0,"52,841"
Connecticut,Cities,Torrington,0,1,1,1,"34,626"
Connecticut,Cities,Trumbull,1,0,0,0,"36,741"
Connecticut,Cities,Vernon,0,0,0,1,"28,915"
Connecticut,Cities,Wallingford,0,0,1,0,"44,840"
Connecticut,Cities,Waterbury,2,3,0,1,"108,491"
Connecticut,Cities,Waterford,0,0,1,0,"19,236"
Connecticut,Cities,West Hartford,0,0,0,2,"62,979"
Connecticut,Cities,Westport,0,2,0,0,"28,198"
Connecticut,Cities,Wethersfield,1,0,0,0,"26,306"
Connecticut,Cities,Willimantic,0,0,1,0,"17,766"
Connecticut,Cities,Woodbridge,0,0,1,0,"8,864"
Delaware,Cities,Camden,0,0,0,1,"3,512"
Delaware,Cities,Newark,0,0,0,1,"34,297"
Delaware,Cities,Rehoboth Beach,1,0,0,0,"1,485"
Delaware,Cities,Smyrna,0,1,0,0,"11,573"
District of Columbia,Cities,Washington,20,35,25,24,"681,170"
Florida,Cities,Arcadia,,,1,,"7,893"
Florida,Cities,Cape Coral,,,,1,"179,631"
Florida,Cities,Casselberry,,,1,,"27,220"
Florida,Cities,Cocoa,1,,,,"17,825"
Florida,Cities,Coral Gables,1,,,,"51,980"
Florida,Cities,Davie,2,3,,,"102,692"
Florida,Cities,Fort Myers,1,,1,1,"76,579"
Florida,Cities,Gainesville,1,,,3,"131,242"
Florida,Cities,Homestead,2,,,,"67,700"
Florida,Cities,Largo,,1,,1,"81,402"
Florida,Cities,Miami Beach,6,4,4,3,"93,165"
Florida,Cities,New Port Richey,,2,,,"16,038"
Florida,Cities,North Miami,,1,,,"62,974"
Florida,Cities,North Miami Beach,,2,,,"44,442"
Florida,Cities,Oakland Park,,1,,,"44,903"
Florida,Cities,Orlando,,2,1,2,"277,719"
Florida,Cities,Palm Bay,,2,1,1,"108,823"
Florida,Cities,Pinellas Park,,,1,,"52,113"
Florida,Cities,Southwest Ranches,1,,1,,"7,953"
Florida,Cities,Sunrise,,1,,,"94,400"
Florida,Cities,Tamarac,1,,,,"65,516"
Florida,Cities,Tampa,,,2,1,"375,904"
Florida,Cities,Temple Terrace,,,,1,"25,972"
Florida,Cities,Titusville,1,,,,"45,723"
Florida,Cities,West Palm Beach,,,1,,"108,074"
Florida,Cities,West Park,1,,,,"15,285"
Georgia,Cities,Atlanta,1,4,0,0,"472,579"
Georgia,Cities,Conyers,0,0,0,1,"16,004"
Idaho,Cities,Blackfoot,0,0,1,0,"11,700"
Idaho,Cities,Boise,1,1,1,0,"220,749"
Idaho,Cities,Chubbuck,0,0,0,1,"14,515"
Idaho,Cities,Coeur d'Alene,0,3,1,1,"50,155"
Idaho,Cities,Meridian,0,0,0,2,"94,113"
Idaho,Cities,Moscow,0,0,0,1,"25,307"
Idaho,Cities,Mountain Home,0,0,0,1,"13,627"
Idaho,Cities,Nampa,0,1,1,0,"91,520"
Idaho,Cities,Payette,0,0,1,0,"7,360"
Idaho,Cities,Pocatello,1,2,0,0,"54,462"
Idaho,Cities,Twin Falls,0,2,0,0,"48,083"
Illinois,Cities,Algonquin,0,1,1,0,"30,673"
Illinois,Cities,Aurora,0,1,0,2,"201,159"
Illinois,Cities,Berwyn,0,0,1,2,"56,305"
Illinois,Cities,Bradley,,1,1,1,"15,561"
Illinois,Cities,Braidwood,0,0,1,0,"6,160"
Illinois,Cities,Centralia,0,0,0,1,"12,580"
Illinois,Cities,Champaign,0,0,1,1,"87,071"
Illinois,Cities,Charleston,0,0,1,0,"21,067"
Illinois,Cities,Chicago,5,19,10,17,"2,725,153"
Illinois,Cities,Collinsville,0,0,0,1,"24,599"
Illinois,Cities,Crete,0,0,0,1,"8,171"
Illinois,Cities,Crystal Lake,1,0,0,0,"40,374"
Illinois,Cities,De Kalb,0,0,1,0,"43,034"
Illinois,Cities,Downers Grove,0,0,1,0,"49,894"
Illinois,Cities,Effingham,0,0,0,2,"12,660"
Illinois,Cities,Elk Grove Village,0,1,0,0,"33,255"
Illinois,Cities,Flossmoor,0,0,1,0,"9,479"
Illinois,Cities,Glenwood,0,0,1,0,"8,996"
Illinois,Cities,Grayslake,1,0,0,0,"20,916"
Illinois,Cities,Homewood,1,0,0,0,"19,379"
Illinois,Cities,Joliet,0,0,1,1,"147,886"
Illinois,Cities,Mokena,0,0,0,1,"20,156"
Illinois,Cities,Monmouth,0,1,0,0,"9,261"
Illinois,Cities,Morrison,0,1,0,0,"4,137"
Illinois,Cities,New Lenox,0,0,0,1,"26,085"
Illinois,Cities,Normal,,0,2,1,"54,727"
Illinois,Cities,Oak Lawn,1,0,0,0,"56,791"
Illinois,Cities,Pekin,0,0,0,1,"33,052"
Illinois,Cities,Peoria,1,0,0,0,"115,099"
Illinois,Cities,Plainfield,0,0,0,2,"43,063"
Illinois,Cities,Robinson,0,0,1,0,"7,616"
Illinois,Cities,Rockford,1,2,1,1,"147,363"
Illinois,Cities,Salem,0,1,0,0,"7,249"
Illinois,Cities,Springfield,0,1,1,0,"116,563"
Illinois,Cities,Urbana,0,0,0,1,"42,461"
Illinois,Cities,West Chicago,0,0,1,0,"27,490"
Illinois,Cities,Wheeling,1,0,0,0,"38,158"
Illinois,Cities,Woodstock,0,0,0,1,"25,259"
Indiana,Cities,Anderson,,1,,,"55,134"
Indiana,Cities,Bloomington,3,1,1,4,"84,772"
Indiana,Cities,Fort Wayne,1,1,1,1,"261,642"
Indiana,Cities,Indianapolis,5,11,8,4,"866,351"
Indiana,Cities,La Porte,,2,,,"21,891"
Indiana,Cities,Muncie,0,0,1,0,"70,065"
Indiana,Cities,Munster,1,,,,"22,865"
Indiana,Cities,Plainfield,1,0,0,,"31,198"
Indiana,Cities,South Bend,3,2,5,0,"101,621"
Indiana,Cities,Westville,,,1,,"5,641"
Iowa,Cities,Boone,0,0,1,0,"12,702"
Iowa,Cities,Clinton,0,0,0,1,"25,906"
Iowa,Cities,Des Moines,0,1,1,1,"211,501"
Iowa,Cities,Dubuque,0,1,0,0,"59,026"
Iowa,Cities,Iowa City,1,0,0,2,"75,527"
Iowa,Cities,Newton,0,0,1,0,"15,102"
Iowa,Cities,North Liberty,0,0,1,0,"16,458"
Iowa,Cities,Oskaloosa,0,0,1,0,"11,626"
Iowa,Cities,West Des Moines,0,0,0,1,"65,631"
Kansas,Cities,Andover,0,0,0,1,"12,937"
Kansas,Cities,Chanute,0,1,0,0,"9,279"
Kansas,Cities,Coffeyville,0,0,1,0,"9,555"
Kansas,Cities,Dodge City,1,1,1,0,"27,997"
Kansas,Cities,Edwardsville,0,1,0,0,"4,377"
Kansas,Cities,El Dorado,2,0,0,0,"12,913"
Kansas,Cities,Elwood,0,0,1,0,"1,181"
Kansas,Cities,Garden City,0,0,0,1,"27,038"
Kansas,Cities,Hays,1,0,0,0,"21,206"
Kansas,Cities,Hiawatha,0,1,0,0,"3,080"
Kansas,Cities,Hutchinson,0,0,1,0,"41,439"
Kansas,Cities,Independence,0,0,1,0,"8,860"
Kansas,Cities,Lenexa,0,0,0,1,"53,376"
Kansas,Cities,Newton,0,0,1,1,"19,226"
Kansas,Cities,Oakley,0,1,0,0,"2,104"
Kansas,Cities,Ottawa,0,0,0,1,"12,334"
Kansas,Cities,Overland Park,2,0,1,1,"189,104"
Kansas,Cities,Pittsburg,0,0,1,0,"20,439"
Kansas,Cities,Pratt,0,1,0,0,"6,854"
Kansas,Cities,Salina,0,0,1,2,"47,805"
Kansas,Cities,Wichita,1,1,3,2,"391,399"
Kentucky,Cities,Alexandria,0,1,0,0,"9,112"
Kentucky,Cities,Ashland,1,0,0,0,"20,987"
Kentucky,Cities,Audubon Park,1,0,0,0,"1,515"
Kentucky,Cities,Bellevue,0,0,0,2,"5,879"
Kentucky,Cities,Benton,0,0,0,2,"4,346"
Kentucky,Cities,Berea,1,0,1,1,"15,135"
Kentucky,Cities,Bowling Green,1,3,4,3,"64,561"
Kentucky,Cities,Cave City,0,1,0,0,"2,411"
Kentucky,Cities,Cloverport,0,0,1,0,"1,157"
Kentucky,Cities,Covington,2,3,3,2,"41,094"
Kentucky,Cities,Cynthiana,1,0,0,0,"6,421"
Kentucky,Cities,Elizabethtown,0,0,0,1,"29,821"
Kentucky,Cities,Elkton,1,0,0,0,"2,181"
Kentucky,Cities,Elsmere,1,1,0,1,"8,563"
Kentucky,Cities,Fort Mitchell,0,0,1,0,"8,334"
Kentucky,Cities,Frankfort,0,1,1,1,"27,926"
Kentucky,Cities,Franklin,0,0,1,1,"8,852"
Kentucky,Cities,Georgetown,1,1,1,0,"33,007"
Kentucky,Cities,Glasgow,0,1,1,0,"14,560"
Kentucky,Cities,Henderson,1,0,0,1,"28,904"
Kentucky,Cities,Highland Heights,0,0,0,1,"7,216"
Kentucky,Cities,Hopkinsville,3,1,0,1,"32,222"
Kentucky,Cities,Lakeside Park-Crestview Hills,0,0,0,1,"6,159"
Kentucky,Cities,Lancaster,1,0,0,0,"3,873"
Kentucky,Cities,Lexington,7,9,14,11,"317,853"
Kentucky,Cities,Louisville Metro,2,1,3,5,"683,825"
Kentucky,Cities,Loyall,0,0,0,1,648
Kentucky,Cities,Madisonville,4,0,0,0,"19,467"
Kentucky,Cities,Mayfield,1,0,1,0,"10,086"
Kentucky,Cities,Mount Washington,1,0,0,2,"14,162"
Kentucky,Cities,Murray,1,1,0,0,"19,182"
Kentucky,Cities,Nicholasville,2,0,3,1,"30,093"
Kentucky,Cities,Owensboro,1,0,0,3,"59,359"
Kentucky,Cities,Paducah,0,1,1,1,"24,836"
Kentucky,Cities,Paris,0,0,1,0,"9,883"
Kentucky,Cities,Radcliff,1,0,2,1,"22,346"
Kentucky,Cities,Richmond,0,0,0,1,"33,965"
Kentucky,Cities,Shelbyville,1,1,0,0,"15,488"
Kentucky,Cities,Shively,0,1,0,0,"15,800"
Kentucky,Cities,Stanton,0,0,1,0,"2,651"
Kentucky,Cities,St. Matthews,0,0,2,1,"18,127"
Kentucky,Cities,Versailles,0,1,0,0,"25,923"
Kentucky,Cities,Winchester,1,0,2,0,"18,461"
Louisiana,Cities,Baton Rouge,0,0,1,2,"228,389"
Louisiana,Cities,New Orleans2,3,1,0,1,"397,208"
Louisiana,Cities,Thibodaux,0,0,1,0,"14,588"
Louisiana,Cities,Westlake,1,0,0,0,"4,626"
Maine,Cities,Augusta,1,0,1,0,"18,347"
Maine,Cities,Biddeford,0,0,1,0,"21,285"
Maine,Cities,Farmington,0,0,1,0,"7,401"
Maine,Cities,Lewiston,0,1,1,0,"36,126"
Maine,Cities,Lincoln,0,0,0,1,"5,020"
Maine,Cities,Old Orchard Beach,0,0,0,1,"8,807"
Maine,Cities,Portland,2,3,6,0,"67,041"
Maine,Cities,Saco,1,2,1,2,"19,197"
Maine,Cities,Sanford,0,1,0,1,"20,914"
Maine,Cities,Scarborough,0,1,0,0,"19,851"
Maine,Cities,South Portland,0,1,1,1,"25,674"
Maine,Cities,Waterville,0,0,0,1,"16,370"
Maryland,Cities,Baltimore,0,1,2,0,"618,385"
Maryland,Cities,Laurel,0,2,0,0,"26,424"
Massachusetts,Cities,Acton,1,2,0,0,"23,770"
Massachusetts,Cities,Andover,1,2,0,0,"35,558"
Massachusetts,Cities,Arlington2,2,4,3,1,"45,004"
Massachusetts,Cities,Barnstable,1,0,3,0,"43,974"
Massachusetts,Cities,Belmont,0,0,0,1,"25,637"
Massachusetts,Cities,Beverly,1,1,1,0,"41,303"
Massachusetts,Cities,Billerica,1,0,0,1,"42,965"
Massachusetts,Cities,Boston2,29,34,27,30,"673,880"
Massachusetts,Cities,Boxford,0,0,0,1,"8,271"
Massachusetts,Cities,Braintree2,3,1,2,1,"37,673"
Massachusetts,Cities,Cambridge2,5,7,3,10,"111,030"
Massachusetts,Cities,Chelmsford,0,1,0,0,"35,251"
Massachusetts,Cities,Chelsea,0,0,1,0,"40,096"
Massachusetts,Cities,Chicopee,1,0,0,0,"56,887"
Massachusetts,Cities,Cohasset,0,0,0,1,"8,538"
Massachusetts,Cities,Danvers,0,0,1,2,"27,997"
Massachusetts,Cities,Dartmouth,0,0,1,0,"34,630"
Massachusetts,Cities,Dennis,0,0,1,1,"13,905"
Massachusetts,Cities,Dudley,0,0,0,1,"11,558"
Massachusetts,Cities,Everett2,1,0,4,3,"46,754"
Massachusetts,Cities,Fitchburg,0,0,0,1,"40,391"
Massachusetts,Cities,Framingham,1,1,1,0,"71,422"
Massachusetts,Cities,Freetown,0,0,1,0,"9,199"
Massachusetts,Cities,Greenfield,0,0,1,0,"17,456"
Massachusetts,Cities,Haverhill2,0,1,1,3,"62,851"
Massachusetts,Cities,Holliston,0,1,0,0,"14,656"
Massachusetts,Cities,Hopkinton,1,2,0,0,"16,960"
Massachusetts,Cities,Lancaster,1,0,0,0,"8,150"
Massachusetts,Cities,Lawrence,0,0,0,1,"80,622"
Massachusetts,Cities,Lenox,0,0,1,0,"4,971"
Massachusetts,Cities,Lexington,0,0,2,0,"33,643"
Massachusetts,Cities,Lowell,1,0,0,1,"111,027"
Massachusetts,Cities,Lynn2,2,1,3,1,"92,443"
Massachusetts,Cities,Malden,0,0,2,1,"61,102"
Massachusetts,Cities,Manchester-by-the-Sea,0,0,1,0,"5,387"
Massachusetts,Cities,Mansfield,0,0,0,1,"23,681"
Massachusetts,Cities,Mattapoisett,0,1,0,0,"6,282"
Massachusetts,Cities,Medford,0,0,1,2,"57,367"
Massachusetts,Cities,Methuen2,0,0,2,0,"49,912"
Massachusetts,Cities,Milford,0,0,0,1,"28,606"
Massachusetts,Cities,Millbury,1,0,0,0,"13,532"
Massachusetts,Cities,Milton,0,0,2,0,"27,317"
Massachusetts,Cities,Nahant,1,1,0,0,"3,484"
Massachusetts,Cities,Newburyport,0,1,0,0,"18,011"
Massachusetts,Cities,Newton2,8,6,4,3,"89,116"
Massachusetts,Cities,Northampton2,1,0,2,1,"28,521"
Massachusetts,Cities,Pepperell,0,0,1,0,"12,242"
Massachusetts,Cities,Pittsfield,0,0,0,1,"43,031"
Massachusetts,Cities,Provincetown,0,1,0,0,"2,959"
Massachusetts,Cities,Quincy,1,1,2,1,"93,437"
Massachusetts,Cities,Randolph,0,1,2,0,"33,807"
Massachusetts,Cities,Salem,0,2,3,0,"42,888"
Massachusetts,Cities,Saugus,1,0,0,0,"28,131"
Massachusetts,Cities,Sharon,0,0,0,1,"18,200"
Massachusetts,Cities,Shelburne,0,0,0,1,"1,839"
Massachusetts,Cities,Somerville,2,2,2,5,"80,899"
Massachusetts,Cities,Southbridge,0,0,1,0,"16,819"
Massachusetts,Cities,Springfield,3,1,4,2,"154,102"
Massachusetts,Cities,Stoughton,0,0,1,0,"28,583"
Massachusetts,Cities,Sturbridge,0,1,0,0,"9,520"
Massachusetts,Cities,Sudbury,0,0,0,1,"19,035"
Massachusetts,Cities,Swampscott,0,2,0,1,"14,551"
Massachusetts,Cities,Taunton,2,1,2,0,"56,720"
Massachusetts,Cities,Topsfield,1,0,0,0,"6,590"
Massachusetts,Cities,Waltham,2,1,1,2,"63,613"
