state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population
Arizona,Cities,Surprise,1,0,0,0,"119,181"
Arizona,Cities,Tempe,0,2,0,1,"164,008"
Arizona,Cities,Wickenburg,0,0,1,0,"6,453"
Arizona,Cities,Yuma,1,1,0,1,"94,381"
Arkansas,Cities,Benton,0,0,0,1,"30,913"
Arkansas,Cities,Conway,0,1,0,0,"59,354"
Arkansas,Cities,Newport,0,1,0,0,"7,939"
Arkansas,Cities,Paragould,0,0,1,0,"26,311"
Arkansas,Cities,Russellville,0,0,1,0,"28,131"
Arkansas,Cities,Siloam Springs,1,0,0,0,"15,153"
Arkansas,Cities,Texarkana,0,1,0,0,"30,145"
California,Cities,Alhambra,0,0,1,0,"84,066"
California,Cities,Aliso Viejo,1,0,0,0,"48,385"
California,Cities,Anaheim,2,0,2,1,"340,218"
California,Cities,Anderson,0,0,1,0,"10,049"
California,Cities,Antioch3,2,0,4,1,"103,575"
California,Cities,Arroyo Grande,1,0,0,0,"17,455"
California,Cities,Artesia,0,0,1,0,"16,716"
California,Cities,Arvin,0,1,0,0,"19,531"
California,Cities,Atherton,0,1,0,0,"6,995"
California,Cities,Azusa,2,1,0,1,"46,906"
California,Cities,Bakersfield,2,0,1,2,"351,568"
California,Cities,Baldwin Park,2,0,2,0,"76,276"
California,Cities,Banning,1,0,0,0,"29,951"
California,Cities,Barstow,0,0,2,0,"22,905"
California,Cities,Beaumont,3,2,0,0,"37,311"
California,Cities,Bellflower,0,0,1,0,"77,517"
California,Cities,Berkeley,2,1,1,0,"113,903"
California,Cities,Beverly Hills,0,2,2,1,"34,510"
California,Cities,Big Bear Lake,0,0,1,0,"5,078"
California,Cities,Blythe,0,0,1,0,"21,062"
California,Cities,Brentwood,0,1,1,1,"52,086"
California,Cities,Burbank,1,3,1,0,"104,555"
California,Cities,Calabasas,0,1,0,0,"23,329"
California,Cities,Camarillo,0,1,1,0,"65,968"
California,Cities,Campbell,1,0,0,0,"39,812"
California,Cities,Carson,0,5,0,0,"92,792"
California,Cities,Cathedral City,0,2,1,0,"51,802"
California,Cities,Cerritos,0,0,0,1,"49,618"
California,Cities,Chico,1,2,2,0,"87,200"
California,Cities,Chino,1,0,0,0,"78,900"
California,Cities,Chula Vista,1,2,1,2,"246,783"
California,Cities,Citrus Heights,0,0,1,0,"84,280"
California,Cities,Claremont,0,1,0,2,"35,337"
California,Cities,Clearlake,0,0,1,0,"15,429"
California,Cities,Clovis,0,2,1,0,"96,755"
California,Cities,Coachella,0,1,1,0,"41,183"
California,Cities,Concord,1,2,4,3,"123,502"
California,Cities,Corona,1,0,0,0,"154,165"
California,Cities,Costa Mesa,1,1,0,0,"111,253"
California,Cities,Cotati,0,1,0,0,"7,350"
California,Cities,Covina,1,0,0,0,"48,358"
California,Cities,Cupertino,1,0,0,1,"58,987"
California,Cities,Cypress,1,2,0,1,"48,364"
California,Cities,Daly City,1,2,1,0,"102,312"
California,Cities,Dana Point,0,0,2,0,"33,743"
California,Cities,Davis,5,1,1,3,"66,393"
California,Cities,Delano,0,0,0,1,"53,665"
California,Cities,Diamond Bar,1,0,0,0,"56,197"
California,Cities,Downey,0,0,2,0,"113,086"
California,Cities,Dublin,1,0,0,0,"46,577"
California,Cities,East Palo Alto,1,0,0,0,"28,486"
California,Cities,El Cerrito,1,0,1,0,"23,826"
California,Cities,Elk Grove,2,1,0,1,"154,814"
California,Cities,El Monte,1,3,2,0,"114,809"
California,Cities,Encinitas,0,1,0,1,"60,218"
California,Cities,Escalon,1,0,0,1,"7,216"
California,Cities,Escondido,2,2,1,0,"145,603"
California,Cities,Eureka,0,0,1,3,"27,511"
California,Cities,Fairfield,1,0,0,0,"106,559"
California,Cities,Farmersville,0,0,0,1,"10,712"
California,Cities,Fort Bragg,1,0,0,0,"7,359"
California,Cities,Fountain Valley,0,0,3,0,"55,963"
California,Cities,Fremont,0,1,0,0,"216,606"
California,Cities,Fresno,0,2,0,0,"500,480"
California,Cities,Fullerton,0,0,1,0,"136,750"
California,Cities,Galt,1,0,0,0,"23,925"
California,Cities,Garden Grove,1,3,0,,"172,892"
California,Cities,Glendale,1,0,1,3,"193,973"
California,Cities,Grass Valley,0,1,0,0,"13,011"
California,Cities,Greenfield,1,0,0,0,"16,522"
California,Cities,Hawaiian Gardens,1,0,1,1,"14,422"
California,Cities,Hawthorne,0,0,1,1,"85,284"
California,Cities,Hayward,1,0,0,0,"145,881"
California,Cities,Healdsburg,0,0,1,0,"11,386"
California,Cities,Hemet,1,1,0,0,"79,582"
California,Cities,Hercules,0,0,1,0,"24,343"
California,Cities,Highland,0,0,1,0,"53,728"
California,Cities,Huntington Beach,3,5,1,3,"192,226"
California,Cities,Imperial Beach,1,0,0,0,"26,633"
California,Cities,Irvine,5,1,1,0,"214,872"
California,Cities,La Canada Flintridge,0,1,0,0,"20,484"
California,Cities,Laguna Beach,0,0,1,0,"22,990"
California,Cities,La Habra,0,0,1,1,"60,947"
California,Cities,Lake Elsinore,0,0,0,1,"52,430"
California,Cities,Lakewood,0,1,0,0,"80,989"
California,Cities,La Mesa,0,2,1,0,"57,736"
California,Cities,La Mirada,0,1,0,0,"49,097"
California,Cities,Lancaster,1,3,1,3,"158,474"
California,Cities,La Puente,0,0,0,1,"40,284"
California,Cities,La Quinta,0,0,0,1,"37,907"
California,Cities,La Verne,0,1,0,0,"31,428"
California,Cities,Lemon Grove,0,0,1,0,"25,618"
California,Cities,Lemoore,0,0,1,0,"24,819"
California,Cities,Livermore,2,0,0,0,"81,920"
California,Cities,Lodi,0,0,2,1,"62,864"
California,Cities,Long Beach,3,0,2,1,"467,691"
California,Cities,Los Angeles3,34,53,46,37,"3,837,207"
California,Cities,Los Gatos,0,0,1,0,"29,759"
California,Cities,Lynwood,0,0,1,0,"70,592"
California,Cities,Malibu,0,1,0,0,"12,794"
California,Cities,Manhattan Beach,0,0,2,0,"35,548"
California,Cities,Marysville,2,0,0,0,"12,214"
California,Cities,Menlo Park,1,0,0,0,"32,402"
California,Cities,Millbrae,0,0,1,1,"21,785"
California,Cities,Milpitas,0,1,0,0,"67,575"
California,Cities,Mission Viejo,0,0,2,2,"94,402"
California,Cities,Modesto,1,1,1,1,"203,530"
California,Cities,Montclair,0,1,0,0,"37,095"
California,Cities,Monterey,0,1,2,0,"28,137"
California,Cities,Moreno Valley,0,1,0,1,"195,638"
California,Cities,Mountain View,1,0,0,0,"74,937"
California,Cities,Murrieta,3,1,0,1,"104,682"
California,Cities,Napa,0,0,0,2,"77,819"
California,Cities,Newark,2,1,1,0,"43,073"
California,Cities,Newport Beach,0,3,2,0,"86,187"
California,Cities,Norco,0,1,0,0,"27,381"
California,Cities,Norwalk,2,0,2,0,"106,790"
California,Cities,Novato,0,3,0,0,"52,514"
California,Cities,Oakland,2,2,4,1,"395,317"
California,Cities,Oceanside,1,3,0,1,"169,050"
California,Cities,Ojai,0,1,0,0,"7,549"
California,Cities,Ontario,0,1,0,1,"165,851"
California,Cities,Orange,0,0,1,1,"138,020"
California,Cities,Oxnard,2,1,1,0,"200,225"
California,Cities,Pacifica,1,1,0,0,"37,672"
California,Cities,Palmdale,2,5,5,0,"154,546"
California,Cities,Palm Desert,0,0,0,1,"49,015"
California,Cities,Palm Springs,4,2,0,4,"45,076"
California,Cities,Palo Alto,2,2,0,0,"65,160"
California,Cities,Paramount,0,0,1,0,"54,734"
California,Cities,Parlier,0,1,0,0,"14,664"
California,Cities,Patterson,0,0,0,1,"20,653"
California,Cities,Perris,0,0,1,0,"69,190"
California,Cities,Petaluma,0,1,0,0,"58,622"
California,Cities,Pico Rivera,0,0,1,0,"63,682"
California,Cities,Pinole,0,,1,0,"18,606"
California,Cities,Pittsburg,0,0,1,0,"64,008"
California,Cities,Poway,0,1,0,2,"48,373"
California,Cities,Rancho Cordova,0,1,0,0,"65,538"
California,Cities,Rancho Palos Verdes,1,0,0,0,"42,133"
California,Cities,Redding,1,1,0,0,"90,917"
California,Cities,Redondo Beach,2,2,1,0,"67,533"
California,Cities,Rialto,2,0,0,1,"100,337"
California,Cities,Richmond,0,1,0,1,"104,920"
California,Cities,Riverside,5,4,10,6,"307,443"
California,Cities,Rohnert Park,1,1,0,0,"41,453"
California,Cities,Rolling Hills Estates,1,0,0,0,"8,162"
California,Cities,Sacramento,6,4,4,3,"471,972"
California,Cities,Salinas,0,1,0,1,"152,210"
California,Cities,San Bernardino,0,0,0,2,"212,392"
California,Cities,San Bruno,0,0,1,0,"41,597"
California,Cities,San Clemente,0,0,1,0,"64,269"
California,Cities,San Diego,14,10,10,8,"1,316,919"
California,Cities,San Dimas,0,1,0,0,"33,763"
California,Cities,San Francisco,9,14,14,9,"814,701"
California,Cities,San Gabriel,0,1,0,0,"40,185"
California,Cities,Sanger,0,0,1,0,"24,555"
California,Cities,San Jose,11,11,6,4,"957,062"
California,Cities,San Leandro,0,0,1,0,"85,949"
California,Cities,San Luis Obispo,2,1,0,0,"45,649"
California,Cities,San Marcos,1,0,2,0,"84,766"
California,Cities,San Mateo,0,0,1,1,"98,350"
California,Cities,San Pablo,0,0,0,1,"29,482"
California,Cities,San Rafael,2,1,0,0,"58,391"
California,Cities,Santa Ana3,4,4,1,3,"328,343"
California,Cities,Santa Barbara,1,0,2,0,"89,449"
California,Cities,Santa Clarita,4,1,1,2,"178,393"
California,Cities,Santa Cruz,2,3,6,4,"60,651"
California,Cities,Santa Monica,0,2,1,2,"90,791"
California,Cities,Santa Rosa,0,0,0,1,"169,788"
California,Cities,Santee,2,0,0,4,"54,041"
California,Cities,Saratoga,0,0,0,1,"30,278"
California,Cities,Scotts Valley,0,0,1,1,"11,716"
California,Cities,Selma,0,1,0,0,"23,492"
California,Cities,Simi Valley,1,0,1,1,"125,698"
California,Cities,Soledad,1,0,0,0,"26,041"
California,Cities,Sonora,1,0,0,1,"4,961"
California,Cities,South Gate,0,1,1,0,"95,506"
California,Cities,South Lake Tahoe,1,0,0,0,"21,655"
California,Cities,South San Francisco,0,0,0,1,"64,380"
California,Cities,Stanton,1,0,0,0,"38,635"
California,Cities,Stockton,1,0,2,0,"295,136"
California,Cities,Sunnyvale,0,0,0,1,"141,728"
California,Cities,Susanville,0,0,0,1,"18,158"
California,Cities,Tehachapi,1,0,1,0,"14,583"
California,Cities,Temple City,0,1,0,0,"35,976"
California,Cities,Thousand Oaks,2,0,3,1,"128,172"
California,Cities,Torrance,1,0,0,0,"147,148"
California,Cities,Tracy,1,0,1,0,"83,897"
California,Cities,Turlock,0,1,0,0,"69,355"
California,Cities,Tustin,0,2,0,0,"76,428"
California,Cities,Union City,0,0,3,0,"70,333"
California,Cities,Upland,1,0,1,0,"74,599"
California,Cities,Vallejo,1,1,0,0,"117,305"
California,Cities,Ventura,1,0,1,0,"107,684"
California,Cities,Victorville,1,1,1,0,"117,266"
California,Cities,Visalia,0,1,,0,"125,905"
California,Cities,Vista,2,2,2,0,"94,937"
California,Cities,Walnut Creek,3,6,2,4,"64,927"
California,Cities,Watsonville,0,1,0,0,"51,801"
California,Cities,West Covina,1,3,0,0,"107,345"
California,Cities,West Hollywood,5,1,2,3,"34,803"
California,Cities,Westlake Village,0,0,0,1,"8,367"
California,Cities,Westminster,1,,5,1,"90,756"
California,Cities,Whittier,0,0,1,0,"86,334"
California,Cities,Woodland,0,0,1,0,"56,120"
California,Cities,Yorba Linda,0,0,0,1,"64,989"
Colorado,Cities,Alamosa,0,0,2,0,"8,933"
Colorado,Cities,Aspen3,0,2,0,1,"6,774"
Colorado,Cities,Aurora,1,0,2,1,"330,740"
Colorado,Cities,Basalt,0,0,1,0,"3,924"
Colorado,Cities,Boulder,0,1,1,0,"99,081"
Colorado,Cities,Breckenridge,1,0,0,1,"4,619"
Colorado,Cities,Broomfield,1,0,0,0,"56,862"
Colorado,Cities,Buena Vista,0,0,1,0,"2,663"
Colorado,Cities,Canon City,0,0,1,0,"16,686"
Colorado,Cities,Centennial,2,1,4,0,"102,125"
Colorado,Cities,Colorado Springs,4,4,1,1,"423,680"
Colorado,Cities,Craig,0,1,1,0,"9,629"
Colorado,Cities,Denver,3,8,13,1,"610,612"
Colorado,Cities,Durango,0,4,4,1,"17,181"
Colorado,Cities,Englewood,0,1,0,1,"30,782"
Colorado,Cities,Estes Park,0,1,0,0,"5,960"
Colorado,Cities,Fort Collins,0,2,1,3,"146,494"
Colorado,Cities,Fort Lupton,0,0,1,0,"7,505"
Colorado,Cities,Fort Morgan,0,1,0,0,"11,512"
Colorado,Cities,Frisco,1,0,0,0,"2,730"
Colorado,Cities,Glenwood Springs,0,0,1,0,"9,781"
Colorado,Cities,Golden,0,1,0,0,"19,196"
Colorado,Cities,Grand Junction,2,0,1,1,"59,586"
Colorado,Cities,Greeley,2,4,4,0,"94,507"
Colorado,Cities,Lafayette,,,1,,"24,879"
Colorado,Cities,La Junta,0,1,0,0,"7,200"
Colorado,Cities,Lakewood,0,0,3,0,"145,470"
Colorado,Cities,Littleton,0,8,0,1,"42,464"
Colorado,Cities,Lone Tree,5,2,1,0,"10,396"
Colorado,Cities,Longmont,0,2,1,0,"87,773"
Colorado,Cities,Loveland,,1,,,"68,024"
Colorado,Cities,Mancos,1,0,0,0,"1,359"
Colorado,Cities,Montrose,0,0,1,0,"19,465"
Colorado,Cities,Monument,2,0,0,0,"5,626"
Colorado,Cities,Northglenn,0,0,1,0,"36,412"
Colorado,Cities,Palmer Lake,0,0,0,1,"2,462"
Colorado,Cities,Parachute,0,0,1,0,"1,104"
Colorado,Cities,Parker,1,0,0,0,"46,086"
Colorado,Cities,Pueblo,2,2,4,0,"108,452"
Colorado,Cities,Steamboat Springs,1,1,0,5,"12,299"
Colorado,Cities,Sterling,0,0,0,1,"15,034"
Colorado,Cities,Thornton,0,1,0,1,"120,841"
Colorado,Cities,Wheat Ridge,0,0,1,0,"30,691"
Connecticut,Cities,Bloomfield,2,0,0,0,"20,524"
Connecticut,Cities,Bridgeport,2,1,1,2,"144,496"
Connecticut,Cities,Bristol,0,1,0,0,"60,589"
Connecticut,Cities,Clinton,0,2,1,0,"13,285"
Connecticut,Cities,Cromwell,1,0,0,1,"14,031"
Connecticut,Cities,Danbury,3,0,0,0,"81,043"
Connecticut,Cities,Darien,0,0,0,1,"20,770"
Connecticut,Cities,East Hampton,0,0,0,1,"12,983"
Connecticut,Cities,Enfield,0,0,1,0,"44,737"
Connecticut,Cities,Fairfield,0,0,0,1,"59,514"
Connecticut,Cities,Glastonbury,1,0,0,0,"34,491"
Connecticut,Cities,Groton Town,1,1,1,4,"29,262"
Connecticut,Cities,Guilford,0,0,0,1,"22,416"
Connecticut,Cities,Hartford,2,1,2,0,"125,006"
Connecticut,Cities,Madison,0,0,1,0,"18,303"
Connecticut,Cities,Manchester,7,7,8,6,"58,349"
Connecticut,Cities,Middletown,0,2,0,1,"47,736"
Connecticut,Cities,Milford,2,0,0,1,"52,857"
Connecticut,Cities,Naugatuck,0,0,2,2,"31,921"
Connecticut,Cities,New Britain,0,0,0,1,"73,341"
Connecticut,Cities,New Canaan,0,1,0,0,"19,775"
Connecticut,Cities,New Haven,1,4,1,1,"130,019"
Connecticut,Cities,Newington,0,1,4,2,"30,619"
Connecticut,Cities,New London,2,2,1,3,"27,671"
Connecticut,Cities,Norwalk,0,1,2,0,"85,761"
Connecticut,Cities,Norwich,0,2,2,0,"40,568"
Connecticut,Cities,Seymour,0,0,0,1,"16,571"
Connecticut,Cities,Shelton,0,0,0,1,"39,632"
Connecticut,Cities,Southington,1,1,0,0,"43,149"
Connecticut,Cities,Stratford,1,0,0,1,"51,479"
Connecticut,Cities,Torrington,0,0,1,0,"36,450"
Connecticut,Cities,Wallingford,0,0,2,0,"45,218"
Connecticut,Cities,Waterbury,2,2,0,0,"110,570"
Connecticut,Cities,West Hartford,0,0,1,1,"63,385"
Connecticut,Cities,Weston,0,1,0,0,"10,198"
Connecticut,Cities,Westport,2,0,0,1,"26,440"
Connecticut,Cities,Winchester,0,0,0,1,"11,263"
Connecticut,Cities,Windsor Locks,0,0,0,1,"12,521"
Delaware,Cities,Camden,1,0,0,0,"3,499"
Delaware,Cities,Dover,0,1,0,1,"36,416"
Delaware,Cities,Newark,0,0,0,1,"31,776"
Delaware,Cities,Wilmington,0,2,1,0,"71,577"
District of Columbia,Cities,Washington,16,19,18,26,"617,996"
Florida,Cities,Boca Raton,0,2,0,0,"85,542"
Florida,Cities,Boynton Beach,0,0,2,0,"69,147"
Florida,Cities,Dania,0,0,1,0,"30,043"
Florida,Cities,Daytona Beach,0,0,2,0,"61,836"
Florida,Cities,Deland,1,0,1,0,"27,399"
Florida,Cities,Doral,1,0,0,0,"46,327"
Florida,Cities,Fort Walton Beach,0,0,0,1,"19,773"
Florida,Cities,Gainesville,3,1,4,5,"126,049"
Florida,Cities,Homestead,3,0,0,0,"61,337"
Florida,Cities,Jacksonville Beach,0,0,1,0,"21,653"
Florida,Cities,Jupiter,0,1,0,0,"55,908"
Florida,Cities,Key West,0,0,0,1,"24,985"
Florida,Cities,Lake Worth,1,0,0,0,"35,386"
Florida,Cities,Leesburg,0,1,0,0,"20,391"
Florida,Cities,Marco Island,0,0,1,0,"16,637"
Florida,Cities,Melbourne,0,3,0,1,"77,105"
Florida,Cities,Miami Beach,3,0,0,0,"88,975"
Florida,Cities,Miami Gardens,1,0,1,0,"108,628"
Florida,Cities,Miami Shores,0,1,0,0,"10,636"
Florida,Cities,Milton,0,0,1,0,"8,946"
Florida,Cities,Mount Dora,0,0,1,0,"12,539"
Florida,Cities,North Bay Village,0,0,0,1,"7,234"
Florida,Cities,North Port,0,0,1,1,"58,139"
Florida,Cities,Oakland Park,1,0,0,0,"41,927"
Florida,Cities,Ocala,0,1,0,0,"57,082"
Florida,Cities,Orlando,2,1,4,0,"241,548"
Florida,Cities,Palm Bay,0,1,0,0,"104,596"
Florida,Cities,Panama City,1,0,0,1,"36,981"
Florida,Cities,Pensacola,0,0,1,1,"52,631"
Florida,Cities,Port St. Lucie,0,0,0,1,"166,846"
Florida,Cities,Royal Palm Beach,0,0,1,0,"34,605"
Florida,Cities,Sarasota,0,1,0,0,"52,625"
Florida,Cities,Stuart,0,1,0,0,"15,806"
Florida,Cities,Weston,0,1,0,0,"66,223"
Florida,Cities,Wilton Manors,1,0,0,1,"11,791"
Florida,Cities,Winter Garden,1,0,1,0,"35,039"
Georgia,Cities,Athens-Clarke County,2,,,,"117,114"
Georgia,Cities,Atlanta,1,1,0,0,"425,533"
Georgia,Cities,Columbus,,2,1,1,"192,385"
Georgia,Cities,Warner Robins,1,0,0,0,"67,465"
Idaho,Cities,Boise,1,4,0,4,"207,945"
Idaho,Cities,Coeur d'Alene,1,2,3,1,"44,625"
Idaho,Cities,Hailey,0,1,0,0,"8,048"
Idaho,Cities,McCall,0,0,1,0,"3,024"
Idaho,Cities,Nampa,1,1,1,0,"82,459"
Idaho,Cities,Post Falls,3,0,0,0,"27,879"
Idaho,Cities,Rathdrum,0,0,1,0,"6,901"
Idaho,Cities,Rexburg,0,0,0,1,"25,766"
Idaho,Cities,Twin Falls,0,0,1,1,"44,613"
Illinois,Cities,Alton,0,0,0,1,"27,949"
Illinois,Cities,Arlington Heights,1,0,0,,"75,327"
Illinois,Cities,Aurora,1,0,1,0,"198,495"
Illinois,Cities,Beecher,0,0,0,1,"4,372"
Illinois,Cities,Bellwood,0,0,1,,"19,128"
Illinois,Cities,Blue Island,0,1,0,0,"23,777"
Illinois,Cities,Cairo,0,0,0,1,"2,840"
Illinois,Cities,Carol Stream,0,0,0,1,"39,831"
Illinois,Cities,Centralia,0,1,0,0,"13,071"
Illinois,Cities,Champaign,1,2,1,0,"81,299"
Illinois,Cities,Chicago,4,1,3,2,"2,703,713"
Illinois,Cities,Danville,0,1,0,0,"33,126"
Illinois,Cities,Decatur,1,0,0,0,"76,351"
Illinois,Cities,Des Plaines,0,0,1,0,"58,540"
Illinois,Cities,East Peoria,0,0,0,1,"23,472"
Illinois,Cities,Elmhurst,0,0,0,1,"44,254"
Illinois,Cities,Joliet,1,0,0,0,"147,877"
Illinois,Cities,Leland,0,0,0,1,980
Illinois,Cities,Lyons,0,1,0,0,"10,761"
Illinois,Cities,Marion,1,1,,,"17,245"
Illinois,Cities,Mattoon,0,0,1,1,"18,611"
Illinois,Cities,Moline,0,1,0,0,"43,614"
Illinois,Cities,Normal,0,0,0,2,"52,655"
Illinois,Cities,Olney,0,0,2,0,"9,142"
Illinois,Cities,Pekin,0,1,1,0,"34,197"
Illinois,Cities,Plainfield,1,0,0,0,"39,700"
Illinois,Cities,Rockford,1,2,3,0,"153,331"
Illinois,Cities,Springfield,2,1,0,3,"116,600"
Illinois,Cities,Urbana,1,0,0,1,"41,374"
Indiana,Cities,Bloomington,1,2,0,2,"80,816"
Indiana,Cities,Franklin,1,2,3,0,"23,833"
Indiana,Cities,Hammond,0,1,1,0,"81,243"
Indiana,Cities,Highland,1,0,0,1,"23,848"
Indiana,Cities,Indianapolis,11,8,21,11,"833,024"
Indiana,Cities,Mishawaka,1,0,0,2,"48,498"
Indiana,Cities,Muncie,0,0,5,1,"70,443"
Indiana,Cities,Portage,,1,,1,"37,016"
Indiana,Cities,Richmond,1,0,,1,"37,000"
Indiana,Cities,Rushville,1,,,,"6,373"
Indiana,Cities,Seymour,0,1,0,0,"17,592"
Indiana,Cities,Walkerton,0,1,0,1,"2,155"
Iowa,Cities,Bettendorf,0,0,1,1,"33,391"
Iowa,Cities,Cedar Rapids,1,0,0,0,"126,988"
Iowa,Cities,Davenport,0,1,0,0,"100,207"
Iowa,Cities,Des Moines,0,0,1,0,"204,498"
Iowa,Cities,Grinnell,0,0,1,0,"9,266"
Iowa,Cities,Jefferson,1,0,0,0,"4,368"
Iowa,Cities,Sioux City,0,0,1,0,"83,117"
Kansas,Cities,Andover,1,1,1,0,"11,866"
Kansas,Cities,Atchison,0,0,0,1,"11,091"
Kansas,Cities,Bel Aire,0,0,1,0,"6,812"
Kansas,Cities,Chanute,0,0,0,1,"9,177"
Kansas,Cities,Clay Center,0,0,1,0,"4,362"
Kansas,Cities,Derby,0,0,0,1,"22,299"
Kansas,Cities,Ellinwood,0,0,1,0,"2,145"
Kansas,Cities,Emporia,0,0,1,0,"25,074"
Kansas,Cities,Fort Scott,0,0,1,0,"8,138"
Kansas,Cities,Haysville,0,0,0,1,"10,895"
Kansas,Cities,Hutchinson,0,1,2,0,"42,347"
Kansas,Cities,Independence,2,0,0,0,"9,543"
Kansas,Cities,Iola,0,1,0,0,"5,740"
Kansas,Cities,Junction City,0,1,0,0,"23,501"
Kansas,Cities,Lansing,0,0,1,0,"11,337"
Kansas,Cities,Lawrence,0,1,0,2,"88,200"
Kansas,Cities,Leavenworth,0,0,0,1,"35,475"
Kansas,Cities,Leawood,0,0,1,0,"32,069"
Kansas,Cities,Louisburg,0,0,1,0,"4,342"
Kansas,Cities,McPherson,0,0,1,0,"13,239"
Kansas,Cities,Overland Park,1,3,1,1,"174,473"
Kansas,Cities,Pittsburg,0,0,1,1,"20,361"
Kansas,Cities,Pratt,0,0,1,0,"6,878"
Kansas,Cities,Salina,2,2,0,0,"48,010"
Kansas,Cities,Sterling,0,0,1,0,"2,343"
Kansas,Cities,Wichita,6,3,6,3,"384,796"
Kentucky,Cities,Ashland,1,0,1,1,"21,834"
Kentucky,Cities,Bardstown,0,0,1,0,"11,781"
Kentucky,Cities,Bellevue,0,1,0,0,"5,996"
Kentucky,Cities,Berea,1,0,1,0,"13,655"
Kentucky,Cities,Bowling Green,1,3,0,2,"58,468"
Kentucky,Cities,Campbellsville,0,0,0,2,"9,171"
Kentucky,Cities,Covington,1,3,2,1,"40,921"
Kentucky,Cities,Cynthiana,1,0,1,1,"6,446"
Kentucky,Cities,Dayton,0,1,0,0,"5,375"
Kentucky,Cities,Elizabethtown,1,0,2,0,"28,728"
Kentucky,Cities,Erlanger,1,1,0,0,"22,034"
Kentucky,Cities,Florence,1,2,3,2,"30,158"
Kentucky,Cities,Fort Thomas,0,0,1,0,"16,438"
Kentucky,Cities,Frankfort,0,0,1,0,"25,703"
Kentucky,Cities,Fulton,1,0,0,0,"2,462"
Kentucky,Cities,Glasgow,1,0,0,0,"14,125"
Kentucky,Cities,Graymoor-Devondale,0,1,0,0,"2,890"
Kentucky,Cities,Guthrie,0,0,1,0,"1,429"
Kentucky,Cities,Hopkinsville,0,0,2,0,"31,795"
Kentucky,Cities,Lawrenceburg,0,0,0,1,"10,578"
Kentucky,Cities,Lebanon,1,0,0,0,"5,577"
Kentucky,Cities,Lexington,0,0,3,9,"297,847"
Kentucky,Cities,Madisonville,0,1,0,1,"19,726"
