state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
Michigan,Cities,Marine City,0,0,0,0,"4,164",2014
Michigan,Cities,Marlette,0,0,0,0,"1,805",2014
Michigan,Cities,Marquette,0,0,0,0,"21,524",2014
Michigan,Cities,Marysville,0,0,0,0,"9,790",2014
Michigan,Cities,Mason,0,0,0,0,"8,271",2014
Michigan,Cities,Mattawan,0,0,0,0,"1,951",2014
Michigan,Cities,Mayville,0,0,0,0,925,2014
Michigan,Cities,Memphis,0,0,,,"1,185",2014
Michigan,Cities,Metamora Township,0,0,0,0,"4,237",2014
Michigan,Cities,Michiana,,0,0,,182,2014
Michigan,Cities,Midland,0,0,0,0,"42,256",2014
Michigan,Cities,Milan,0,0,0,0,"5,917",2014
Michigan,Cities,Milford,0,0,0,0,"16,470",2014
Michigan,Cities,Montague,0,0,0,0,"2,360",2014
Michigan,Cities,Morenci,0,0,0,0,"2,201",2014
Michigan,Cities,Morrice,0,0,0,0,890,2014
Michigan,Cities,Mount Morris Township,0,0,0,0,"20,820",2014
Michigan,Cities,Munising,0,0,0,0,"2,324",2014
Michigan,Cities,Muskegon Heights,0,0,0,0,"10,826",2014
Michigan,Cities,Muskegon Township,0,0,0,0,"17,767",2014
Michigan,Cities,Napoleon Township,0,0,0,0,"6,782",2014
Michigan,Cities,Nashville,0,0,0,0,"1,625",2014
Michigan,Cities,Negaunee,0,0,0,0,"4,626",2014
Michigan,Cities,New Baltimore,0,0,0,0,"12,244",2014
Michigan,Cities,New Era,0,0,0,0,450,2014
Michigan,Cities,New Lothrop,0,,,,561,2014
Michigan,Cities,Niles,0,0,0,0,"11,389",2014
Michigan,Cities,North Branch,0,0,0,0,"1,033",2014
Michigan,Cities,Northfield Township,0,0,0,0,"8,490",2014
Michigan,Cities,North Muskegon,0,0,0,0,"3,786",2014
Michigan,Cities,Northville,0,0,0,0,"6,015",2014
Michigan,Cities,Norton Shores,0,0,0,0,"24,005",2014
Michigan,Cities,Novi,0,0,0,0,"58,654",2014
Michigan,Cities,Oak Park,0,0,0,0,"29,971",2014
Michigan,Cities,Olivet,0,,,,"1,610",2014
Michigan,Cities,Orchard Lake,0,0,0,0,"2,426",2014
Michigan,Cities,Oscoda Township,0,0,0,0,"6,858",2014
Michigan,Cities,Otisville,0,0,0,0,831,2014
Michigan,Cities,Otsego,0,0,0,0,"3,967",2014
Michigan,Cities,Ovid,0,0,0,0,"1,615",2014
Michigan,Cities,Owendale,0,0,0,0,235,2014
Michigan,Cities,Owosso,0,0,0,0,"14,685",2014
Michigan,Cities,Oxford,0,0,0,0,"3,526",2014
Michigan,Cities,Paw Paw,0,0,0,0,"3,474",2014
Michigan,Cities,Pentwater,0,0,0,0,850,2014
Michigan,Cities,Perry,0,0,0,0,"2,093",2014
Michigan,Cities,Petoskey,0,0,0,0,"5,779",2014
Michigan,Cities,Pinckney,0,0,0,0,"2,483",2014
Michigan,Cities,Pinconning,0,0,0,0,"1,285",2014
Michigan,Cities,Plainwell,0,0,0,0,"3,802",2014
Michigan,Cities,Pleasant Ridge,0,0,0,0,"2,580",2014
Michigan,Cities,Plymouth,0,0,0,0,"8,912",2014
Michigan,Cities,Plymouth Township,0,0,0,0,"26,973",2014
Michigan,Cities,Portage,0,0,0,0,"47,819",2014
Michigan,Cities,Port Austin,0,0,0,0,644,2014
Michigan,Cities,Port Huron,0,0,0,0,"29,145",2014
Michigan,Cities,Quincy,0,0,0,0,"1,637",2014
Michigan,Cities,Raisin Township,0,0,0,0,"7,547",2014
Michigan,Cities,Reading,0,0,0,0,"1,063",2014
Michigan,Cities,Redford Township,0,0,0,0,"47,456",2014
Michigan,Cities,Reed City,0,0,0,0,"2,403",2014
Michigan,Cities,Reese,0,0,0,0,"1,405",2014
Michigan,Cities,Richfield Township: Genesee County,0,0,0,0,"8,429",2014
Michigan,Cities,Richfield Township: Roscommon County,0,0,0,0,"3,652",2014
Michigan,Cities,Richland,0,0,0,0,773,2014
Michigan,Cities,Rochester,0,0,0,0,"13,057",2014
Michigan,Cities,Rockford,0,0,0,0,"6,016",2014
Michigan,Cities,Rockwood,0,0,0,0,"3,212",2014
Michigan,Cities,Rogers City,0,0,0,0,"2,751",2014
Michigan,Cities,Roosevelt Park,0,0,0,0,"3,830",2014
Michigan,Cities,Rothbury,0,0,0,0,422,2014
Michigan,Cities,Saginaw Township,0,0,0,0,"40,228",2014
Michigan,Cities,Sand Lake,0,0,0,0,519,2014
Michigan,Cities,Sandusky,0,0,0,0,"2,609",2014
Michigan,Cities,Saugatuck-Douglas,0,0,0,0,"2,182",2014
Michigan,Cities,Schoolcraft,0,0,0,0,"1,558",2014
Michigan,Cities,Scottville,0,0,0,0,"1,214",2014
Michigan,Cities,Sebewaing,0,0,0,0,"1,703",2014
Michigan,Cities,Shepherd,0,0,0,0,"1,525",2014
Michigan,Cities,Somerset Township,0,0,0,0,"4,585",2014
Michigan,Cities,Southgate,0,0,0,0,"29,365",2014
Michigan,Cities,South Lyon,0,0,0,0,"11,698",2014
Michigan,Cities,South Rockwood,0,0,0,,"1,651",2014
Michigan,Cities,Sparta,0,0,0,0,"4,257",2014
Michigan,Cities,Spaulding Township,0,0,0,0,"2,091",2014
Michigan,Cities,Spring Arbor Township,0,0,0,0,"8,267",2014
Michigan,Cities,Standish,0,0,0,0,"1,469",2014
Michigan,Cities,Stanton,0,0,0,0,"1,411",2014
Michigan,Cities,St. Charles,0,0,0,0,"1,990",2014
Michigan,Cities,Sterling Heights,0,0,0,0,"131,604",2014
Michigan,Cities,St. Ignace,0,0,0,0,"2,435",2014
Michigan,Cities,St. Johns,0,0,0,0,"7,983",2014
Michigan,Cities,St. Joseph Township,0,0,0,0,"9,919",2014
Michigan,Cities,St. Louis,0,0,0,0,"7,395",2014
Michigan,Cities,Stockbridge,0,0,0,0,"1,217",2014
Michigan,Cities,Sturgis,0,0,0,0,"10,913",2014
Michigan,Cities,Sumpter Township,0,0,0,0,"9,332",2014
Michigan,Cities,Swartz Creek,0,0,0,0,"5,607",2014
Michigan,Cities,Sylvan Lake,0,0,0,0,"1,761",2014
Michigan,Cities,Tawas,0,0,0,0,"4,543",2014
Michigan,Cities,Taylor,0,0,0,0,"61,527",2014
Michigan,Cities,Tecumseh,0,0,0,0,"8,407",2014
Michigan,Cities,Thetford Township,0,0,0,0,"6,788",2014
Michigan,Cities,Thomas Township,0,0,0,0,"11,718",2014
Michigan,Cities,Tittabawassee Township,0,0,0,0,"9,835",2014
Michigan,Cities,Tuscarora Township,0,0,0,0,"2,989",2014
Michigan,Cities,Ubly,0,0,0,0,828,2014
Michigan,Cities,Unadilla Township,0,0,0,0,"3,449",2014
Michigan,Cities,Union City,0,0,0,0,"1,584",2014
Michigan,Cities,Unionville,0,,,,491,2014
Michigan,Cities,Utica,0,0,0,0,"4,783",2014
Michigan,Cities,Vassar,0,0,0,0,"2,625",2014
Michigan,Cities,Vernon,0,0,0,0,759,2014
Michigan,Cities,Vicksburg,0,0,0,0,"3,146",2014
Michigan,Cities,Walker,0,0,0,0,"24,443",2014
Michigan,Cities,Waterford Township,0,0,0,0,"73,308",2014
Michigan,Cities,Waterloo Township,0,0,0,0,"2,833",2014
Michigan,Cities,Watervliet,0,0,0,0,"1,706",2014
Michigan,Cities,Wayne,0,0,0,0,"17,067",2014
Michigan,Cities,West Branch,0,0,0,0,"2,089",2014
Michigan,Cities,White Cloud,0,0,0,0,"1,385",2014
Michigan,Cities,Whitehall,0,0,0,0,"2,697",2014
Michigan,Cities,White Lake Township,0,0,0,0,"30,940",2014
Michigan,Cities,White Pigeon,0,0,0,0,"1,513",2014
Michigan,Cities,Williamston,0,,0,,"3,827",2014
Michigan,Cities,Wixom,0,0,0,0,"13,804",2014
Michigan,Cities,Wolverine Lake,0,0,0,0,"4,405",2014
Michigan,Cities,Woodhaven,0,0,0,0,"12,583",2014
Michigan,Cities,Yale,0,0,0,0,"1,916",2014
Michigan,Cities,Zeeland,0,0,0,0,"5,630",2014
Michigan,Cities,Zilwaukee,0,0,0,0,"1,608",2014
Minnesota,Cities,Albany,0,0,0,0,"2,622",2014
Minnesota,Cities,Albert Lea,0,0,0,0,"17,833",2014
Minnesota,Cities,Annandale,0,0,0,0,"3,302",2014
Minnesota,Cities,Anoka,0,0,0,0,"17,295",2014
Minnesota,Cities,Appleton,0,0,0,0,"1,360",2014
Minnesota,Cities,Arden Hills,0,0,0,0,"9,764",2014
Minnesota,Cities,Austin,0,0,0,0,"24,766",2014
Minnesota,Cities,Avon,0,0,0,0,"1,424",2014
Minnesota,Cities,Babbitt,0,0,0,0,"1,549",2014
Minnesota,Cities,Baxter,,,,0,"7,815",2014
Minnesota,Cities,Bayport,0,0,0,0,"3,698",2014
Minnesota,Cities,Becker,0,0,0,0,"4,668",2014
Minnesota,Cities,Belle Plaine,0,0,0,0,"6,880",2014
Minnesota,Cities,Bemidji,0,0,0,0,"14,513",2014
Minnesota,Cities,Benson,0,0,0,0,"3,124",2014
Minnesota,Cities,Big Lake,0,0,0,0,"10,348",2014
Minnesota,Cities,Blackduck,0,0,0,0,794,2014
Minnesota,Cities,Blooming Prairie,0,0,0,0,"1,962",2014
Minnesota,Cities,Bloomington,0,0,0,0,"87,163",2014
Minnesota,Cities,Blue Earth,0,0,0,0,"3,251",2014
Minnesota,Cities,Brainerd,0,0,0,0,"13,462",2014
Minnesota,Cities,Breckenridge,0,0,0,0,"3,362",2014
Minnesota,Cities,Brooklyn Center,0,0,0,0,"30,858",2014
Minnesota,Cities,Buffalo,0,0,0,0,"15,909",2014
Minnesota,Cities,Burnsville,0,0,0,0,"61,693",2014
Minnesota,Cities,Caledonia,0,0,0,0,"2,794",2014
Minnesota,Cities,Cambridge,,,,0,"8,244",2014
Minnesota,Cities,Canby,0,0,0,0,"1,734",2014
Minnesota,Cities,Cannon Falls,0,0,0,0,"4,077",2014
Minnesota,Cities,Centennial Lakes,0,0,0,0,"10,867",2014
Minnesota,Cities,Champlin,0,0,0,0,"23,965",2014
Minnesota,Cities,Chaska,0,0,0,0,"24,603",2014
Minnesota,Cities,Chisholm,0,0,0,0,"5,035",2014
Minnesota,Cities,Cloquet,0,0,0,0,"12,030",2014
Minnesota,Cities,Cold Spring/Richmond,0,0,0,0,"5,460",2014
Minnesota,Cities,Columbia Heights,0,0,0,0,"19,712",2014
Minnesota,Cities,Coon Rapids,0,0,0,0,"62,242",2014
Minnesota,Cities,Corcoran,0,0,0,0,"5,545",2014
Minnesota,Cities,Cottage Grove,0,0,0,0,"35,577",2014
Minnesota,Cities,Crookston,0,0,0,0,"7,905",2014
Minnesota,Cities,Crosby,0,0,0,0,"2,362",2014
Minnesota,Cities,Dawson,0,0,0,0,"1,467",2014
Minnesota,Cities,Dayton,0,0,0,0,"4,934",2014
Minnesota,Cities,Deephaven,0,0,0,0,"3,772",2014
Minnesota,Cities,Detroit Lakes,0,0,0,0,"8,978",2014
Minnesota,Cities,Dilworth,0,0,0,0,"4,148",2014
Minnesota,Cities,Eagle Lake,0,0,0,0,"2,563",2014
Minnesota,Cities,East Grand Forks,0,0,0,0,"8,598",2014
Minnesota,Cities,Echo,0,0,0,0,262,2014
Minnesota,Cities,Eden Prairie,0,0,0,0,"63,036",2014
Minnesota,Cities,Edina,0,0,0,0,"49,727",2014
Minnesota,Cities,Elk River,0,0,0,0,"23,548",2014
Minnesota,Cities,Elmore,0,0,0,0,641,2014
Minnesota,Cities,Ely,0,0,0,0,"3,454",2014
Minnesota,Cities,Fairmont,0,0,0,0,"10,380",2014
Minnesota,Cities,Faribault,0,0,0,0,"23,424",2014
Minnesota,Cities,Farmington,0,0,0,0,"22,428",2014
Minnesota,Cities,Fergus Falls,0,0,0,0,"13,408",2014
Minnesota,Cities,Floodwood,0,0,0,,522,2014
Minnesota,Cities,Forest Lake,0,0,0,0,"19,316",2014
Minnesota,Cities,Gilbert,0,0,0,0,"1,802",2014
Minnesota,Cities,Glencoe,0,0,0,0,"5,507",2014
Minnesota,Cities,Glenwood,0,0,0,0,"2,523",2014
Minnesota,Cities,Golden Valley,0,0,0,0,"20,959",2014
Minnesota,Cities,Goodview,0,0,0,0,"4,029",2014
Minnesota,Cities,Grand Rapids,0,0,0,0,"11,020",2014
Minnesota,Cities,Granite Falls,0,0,0,0,"2,784",2014
Minnesota,Cities,Hallock,0,0,0,0,965,2014
Minnesota,Cities,Hastings,0,0,0,0,"22,484",2014
Minnesota,Cities,Hermantown,0,0,0,,"9,648",2014
Minnesota,Cities,Hibbing,0,0,0,0,"16,289",2014
Minnesota,Cities,Hilltop,0,0,0,0,739,2014
Minnesota,Cities,Hokah,0,0,0,0,564,2014
Minnesota,Cities,Hopkins,0,0,0,0,"18,131",2014
Minnesota,Cities,Hutchinson,0,0,0,0,"13,803",2014
Minnesota,Cities,Isanti,0,0,0,0,"5,416",2014
Minnesota,Cities,Janesville,0,0,0,0,"2,243",2014
Minnesota,Cities,Kasson,0,0,0,0,"6,071",2014
Minnesota,Cities,La Crescent,0,0,0,0,"4,799",2014
Minnesota,Cities,Lake City,0,0,0,0,"4,961",2014
Minnesota,Cities,Lake Crystal,0,0,0,0,"2,535",2014
Minnesota,Cities,Lakefield,0,0,0,0,"1,681",2014
Minnesota,Cities,Lakes Area,0,0,0,0,"9,341",2014
Minnesota,Cities,Lakeville,0,0,0,0,"59,194",2014
Minnesota,Cities,Le Sueur,0,0,0,0,"4,037",2014
Minnesota,Cities,Lino Lakes,0,0,0,0,"21,016",2014
Minnesota,Cities,Litchfield,0,0,0,0,"6,678",2014
Minnesota,Cities,Little Canada,0,0,0,0,"10,207",2014
Minnesota,Cities,Little Falls,0,0,0,0,"8,198",2014
Minnesota,Cities,Long Prairie,0,0,0,0,"3,361",2014
Minnesota,Cities,Madison Lake,0,0,0,0,"1,066",2014
Minnesota,Cities,Maple Grove,0,0,0,0,"66,354",2014
Minnesota,Cities,Mapleton,0,0,0,0,"1,751",2014
Minnesota,Cities,Medina,0,0,0,0,"5,304",2014
Minnesota,Cities,Melrose,0,0,0,0,"3,594",2014
Minnesota,Cities,Milaca,0,0,0,0,"2,892",2014
Minnesota,Cities,Minnetrista,0,0,0,0,"9,235",2014
Minnesota,Cities,Montevideo,0,0,0,0,"5,178",2014
Minnesota,Cities,Montgomery,0,0,0,0,"2,942",2014
Minnesota,Cities,Morris,0,0,0,0,"5,348",2014
Minnesota,Cities,Mounds View,0,0,0,0,"12,645",2014
Minnesota,Cities,Mountain Lake,0,0,0,0,"2,136",2014
Minnesota,Cities,New Brighton,0,0,0,0,"22,276",2014
Minnesota,Cities,New Hope,0,0,0,0,"20,895",2014
Minnesota,Cities,Newport,0,0,0,0,"3,466",2014
Minnesota,Cities,New Prague,0,0,0,0,"7,542",2014
Minnesota,Cities,New Richland,0,0,0,0,"1,197",2014
Minnesota,Cities,New Ulm,0,0,0,0,"13,136",2014
Minnesota,Cities,North Branch,0,0,0,0,"10,076",2014
Minnesota,Cities,Northfield,0,0,0,0,"20,714",2014
Minnesota,Cities,North Mankato,0,0,0,0,"13,448",2014
Minnesota,Cities,North Oaks,0,0,0,0,"4,757",2014
Minnesota,Cities,North St. Paul,0,0,0,0,"11,948",2014
Minnesota,Cities,Oakdale,0,0,0,0,"27,870",2014
Minnesota,Cities,Oak Park Heights,0,0,0,0,"4,877",2014
Minnesota,Cities,Olivia,0,0,0,0,"2,374",2014
Minnesota,Cities,Orono,0,0,0,0,"21,288",2014
Minnesota,Cities,Ortonville,0,0,0,0,"1,842",2014
Minnesota,Cities,Osakis,0,,,,"1,716",2014
Minnesota,Cities,Osseo,0,0,0,0,"2,487",2014
Minnesota,Cities,Owatonna,0,0,0,0,"25,544",2014
Minnesota,Cities,Park Rapids,0,0,0,0,"3,912",2014
Minnesota,Cities,Paynesville,0,0,0,0,"2,421",2014
Minnesota,Cities,Plainview,0,0,0,0,"3,284",2014
Minnesota,Cities,Princeton,0,0,0,0,"4,683",2014
Minnesota,Cities,Proctor,0,0,0,0,"3,075",2014
Minnesota,Cities,Ramsey,0,0,0,0,"25,250",2014
Minnesota,Cities,Red Wing,0,0,0,0,"16,528",2014
Minnesota,Cities,Redwood Falls,0,0,0,0,"5,107",2014
Minnesota,Cities,Richfield,0,0,0,0,"36,408",2014
Minnesota,Cities,Rochester,0,0,0,0,"111,712",2014
Minnesota,Cities,Rogers,0,0,0,0,"12,180",2014
Minnesota,Cities,Rosemount,0,0,0,0,"22,850",2014
Minnesota,Cities,Sartell,0,0,0,0,"16,358",2014
Minnesota,Cities,Sauk Centre,0,0,0,0,"4,317",2014
Minnesota,Cities,Sauk Rapids,0,0,0,0,"13,382",2014
Minnesota,Cities,Savage,0,0,0,0,"29,065",2014
Minnesota,Cities,Shakopee,0,0,0,0,"39,632",2014
Minnesota,Cities,Shoreview,0,0,0,0,"26,209",2014
Minnesota,Cities,Sleepy Eye,0,0,0,0,"3,481",2014
Minnesota,Cities,South Lake Minnetonka,0,0,0,0,"12,096",2014
Minnesota,Cities,South St. Paul,0,0,0,0,"20,504",2014
Minnesota,Cities,Spring Grove,0,0,0,0,"1,302",2014
Minnesota,Cities,Spring Lake Park,0,0,0,0,"6,469",2014
Minnesota,Cities,St. Anthony,0,0,0,0,"8,680",2014
Minnesota,Cities,Staples,0,0,0,0,"2,890",2014
Minnesota,Cities,St. Francis,0,0,0,0,"7,349",2014
Minnesota,Cities,Stillwater,0,0,0,0,"18,770",2014
Minnesota,Cities,St. James,0,0,0,0,"4,540",2014
Minnesota,Cities,St. Joseph,0,0,0,0,"6,678",2014
Minnesota,Cities,St. Paul Park,0,0,0,0,"5,346",2014
Minnesota,Cities,St. Peter,0,0,0,0,"11,502",2014
Minnesota,Cities,Two Harbors,0,0,0,0,"3,648",2014
Minnesota,Cities,Vadnais Heights,0,0,0,0,"13,182",2014
Minnesota,Cities,Virginia,0,0,0,0,"8,650",2014
Minnesota,Cities,Wabasha,0,0,0,0,"2,489",2014
Minnesota,Cities,Wadena,0,0,0,0,"4,145",2014
Minnesota,Cities,Waite Park,0,0,0,0,"6,668",2014
Minnesota,Cities,Waseca,0,0,0,0,"9,329",2014
Minnesota,Cities,Wayzata,0,0,0,0,"4,363",2014
Minnesota,Cities,Wells,0,0,0,0,"2,256",2014
Minnesota,Cities,West Hennepin,0,0,0,0,"5,497",2014
Minnesota,Cities,West St. Paul,0,0,0,0,"19,808",2014
Minnesota,Cities,Wheaton,0,0,0,0,"1,367",2014
Minnesota,Cities,White Bear Lake,0,0,0,0,"24,802",2014
Minnesota,Cities,White Bear Township,0,0,0,0,"11,498",2014
Minnesota,Cities,Willmar,0,0,0,0,"19,696",2014
Minnesota,Cities,Windom,0,0,0,0,"4,562",2014
Minnesota,Cities,Winnebago,0,0,0,0,"1,386",2014
Minnesota,Cities,Winona,0,0,0,0,"27,546",2014
Minnesota,Cities,Woodbury,0,0,0,,"66,539",2014
Minnesota,Cities,Worthington,0,0,0,0,"12,984",2014
Minnesota,Cities,Wyoming,0,0,0,0,"7,737",2014
Minnesota,Cities,Zumbrota,0,0,0,0,"3,360",2014
Mississippi,Cities,Aberdeen,0,0,0,0,"5,433",2014
Mississippi,Cities,Ackerman,0,0,0,0,"1,471",2014
Mississippi,Cities,Batesville,0,0,,,"7,456",2014
Mississippi,Cities,Biloxi,0,0,0,0,"45,008",2014
Mississippi,Cities,Brandon,0,0,,,"22,707",2014
Mississippi,Cities,Byhalia,0,0,0,0,"1,291",2014
Mississippi,Cities,Byram,0,0,0,0,"11,628",2014
Mississippi,Cities,Cleveland,0,,,,"12,467",2014
Mississippi,Cities,Columbia,0,0,0,,"6,364",2014
Mississippi,Cities,Crystal Springs,0,,0,,"4,972",2014
Mississippi,Cities,D'Iberville,0,0,0,0,"10,595",2014
Mississippi,Cities,Florence,0,0,0,0,"4,310",2014
Mississippi,Cities,Fulton,0,0,0,0,"4,011",2014
Mississippi,Cities,Greenville,,0,0,0,"32,917",2014
Mississippi,Cities,Greenwood,0,0,,,"15,803",2014
Mississippi,Cities,Gulfport,0,0,0,0,"71,813",2014
Mississippi,Cities,Hattiesburg,0,0,0,0,"47,930",2014
Mississippi,Cities,Heidelberg,,,0,,684,2014
Mississippi,Cities,Horn Lake,0,0,,0,"26,766",2014
Mississippi,Cities,Indianola,0,0,0,0,"10,175",2014
Mississippi,Cities,Iuka,0,0,,,"3,007",2014
Mississippi,Cities,Jackson,0,,,,"172,376",2014
Mississippi,Cities,Laurel,0,0,,,"19,080",2014
Mississippi,Cities,Leakesville,0,0,,0,882,2014
Mississippi,Cities,Leland,0,0,,0,"4,290",2014
Mississippi,Cities,Long Beach,0,0,,,"15,571",2014
Mississippi,Cities,Louisville,0,0,,,"6,422",2014
Mississippi,Cities,Madison,0,0,0,0,"25,572",2014
Mississippi,Cities,Magee,0,0,0,0,"4,454",2014
Mississippi,Cities,McComb,0,0,0,0,"12,731",2014
Mississippi,Cities,Natchez,0,0,,,"15,446",2014
Mississippi,Cities,Olive Branch,0,0,,0,"35,314",2014
Mississippi,Cities,Pass Christian,0,0,0,0,"5,261",2014
Mississippi,Cities,Petal,0,0,,,"10,898",2014
Mississippi,Cities,Philadelphia,0,0,0,0,"7,422",2014
Mississippi,Cities,Starkville,0,0,,,"24,990",2014
Mississippi,Cities,Summit,0,0,,,"1,682",2014
Mississippi,Cities,Vicksburg,0,0,,,"23,460",2014
Mississippi,Cities,Wiggins,0,0,0,0,"4,542",2014
Missouri,Cities,Adrian,0,0,0,0,"1,624",2014
Missouri,Cities,Advance,0,0,0,0,"1,340",2014
Missouri,Cities,Alma,0,0,0,0,391,2014
Missouri,Cities,Alton,0,0,0,,880,2014
Missouri,Cities,Anderson,0,0,0,0,"1,972",2014
Missouri,Cities,Annapolis,0,0,0,0,345,2014
Missouri,Cities,Appleton City,0,0,0,0,"1,089",2014
Missouri,Cities,Arbyrd,0,,,,502,2014
Missouri,Cities,Archie,0,0,0,0,"1,188",2014
Missouri,Cities,Arnold,0,0,0,0,"21,207",2014
Missouri,Cities,Ash Grove,0,0,0,0,"1,484",2014
Missouri,Cities,Ashland,0,0,0,0,"3,850",2014
Missouri,Cities,Aurora,0,0,0,0,"7,493",2014
Missouri,Cities,Auxvasse,0,0,0,0,983,2014
Missouri,Cities,Ava,0,0,0,0,"2,964",2014
Missouri,Cities,Ballwin,0,0,0,0,"30,517",2014
Missouri,Cities,Battlefield,0,0,0,0,"5,945",2014
Missouri,Cities,Bella Villa,0,0,0,0,725,2014
Missouri,Cities,Belle,0,0,0,0,"1,534",2014
Missouri,Cities,Bellefontaine Neighbors,0,0,0,0,"10,815",2014
Missouri,Cities,Bellerive,0,0,0,0,189,2014
Missouri,Cities,Bellflower,0,0,0,0,376,2014
Missouri,Cities,Bel-Nor,0,0,0,0,"1,488",2014
Missouri,Cities,Bel-Ridge,0,0,0,0,"2,724",2014
Missouri,Cities,Belton,0,0,0,0,"23,182",2014
Missouri,Cities,Berkeley,0,0,0,0,"9,093",2014
Missouri,Cities,Bernie,0,0,0,0,"1,950",2014
Missouri,Cities,Bertrand,0,0,0,0,803,2014
Missouri,Cities,Bethany,0,0,0,0,"3,182",2014
Missouri,Cities,Beverly Hills,0,0,0,0,569,2014
Missouri,Cities,Billings,0,0,0,0,"1,066",2014
Missouri,Cities,Birch Tree,0,0,0,0,668,2014
Missouri,Cities,Bismarck,0,0,0,0,"1,490",2014
Missouri,Cities,Blackburn,0,0,0,0,250,2014
Missouri,Cities,Bloomfield,0,0,0,0,"1,894",2014
Missouri,Cities,Blue Springs,0,0,0,0,"53,440",2014
Missouri,Cities,Bonne Terre,0,0,0,0,"7,310",2014
Missouri,Cities,Boonville,0,0,0,0,"8,388",2014
Missouri,Cities,Bourbon,0,0,0,0,"1,617",2014
Missouri,Cities,Bowling Green,0,0,0,0,"5,553",2014
Missouri,Cities,Branson,0,0,0,0,"11,168",2014
Missouri,Cities,Branson West,0,0,0,0,453,2014
Missouri,Cities,Braymer,0,0,0,0,843,2014
Missouri,Cities,Breckenridge Hills,0,0,0,0,"4,716",2014
Missouri,Cities,Brentwood,0,0,0,0,"8,027",2014
Missouri,Cities,Bridgeton,0,0,0,0,"11,721",2014
Missouri,Cities,Brookfield,0,0,0,0,"4,365",2014
Missouri,Cities,Brunswick,0,0,0,0,831,2014
Missouri,Cities,Bucklin,0,0,0,0,448,2014
Missouri,Cities,Buckner,0,0,0,0,"3,071",2014
Missouri,Cities,Buffalo,0,0,0,0,"3,064",2014
Missouri,Cities,Butler,0,0,0,0,"4,109",2014
Missouri,Cities,Butterfield Village,0,0,0,0,466,2014
Missouri,Cities,Byrnes Mill,0,0,0,0,"2,789",2014
Missouri,Cities,Cabool,0,0,0,0,"2,122",2014
Missouri,Cities,California,0,0,0,0,"4,363",2014
Missouri,Cities,Calverton Park,0,0,0,0,"1,291",2014
Missouri,Cities,Camden,0,0,0,0,187,2014
Missouri,Cities,Camden Point,0,0,0,0,520,2014
Missouri,Cities,Camdenton,0,0,0,0,"3,827",2014
Missouri,Cities,Cameron,0,0,0,0,"9,851",2014
Missouri,Cities,Campbell,0,0,0,0,"1,967",2014
Missouri,Cities,Canalou,0,0,0,0,316,2014
Missouri,Cities,Canton,0,0,0,0,"2,368",2014
Missouri,Cities,Cape Girardeau,0,0,0,0,"39,012",2014
Missouri,Cities,Cardwell,0,0,0,0,702,2014
Missouri,Cities,Carl Junction,0,0,0,0,"7,571",2014
Missouri,Cities,Carrollton,0,0,0,0,"3,682",2014
Missouri,Cities,Carterville,0,0,0,0,"1,835",2014
Missouri,Cities,Carthage,0,0,0,0,"14,185",2014
Missouri,Cities,Caruthersville,0,0,0,0,"6,003",2014
Missouri,Cities,Cassville,0,0,0,0,"3,275",2014
Missouri,Cities,Catron,,,0,0,65,2014
Missouri,Cities,Center,0,0,0,0,504,2014
Missouri,Cities,Centralia,0,0,0,0,"4,188",2014
Missouri,Cities,Chaffee,0,0,0,0,"2,964",2014
Missouri,Cities,Charlack,0,0,0,0,"1,366",2014
Missouri,Cities,Charleston,0,0,0,0,"5,924",2014
Missouri,Cities,Chesterfield,0,0,0,0,"47,811",2014
Missouri,Cities,Chillicothe,0,0,0,0,"9,282",2014
Missouri,Cities,Clarkton,0,0,0,0,"1,261",2014
Missouri,Cities,Claycomo,0,0,0,0,"1,465",2014
Missouri,Cities,Clayton,0,0,0,0,"15,871",2014
Missouri,Cities,Cleveland,0,0,0,0,656,2014
Missouri,Cities,Clever,0,0,0,0,"2,454",2014
Missouri,Cities,Clinton,0,0,0,0,"9,032",2014
Missouri,Cities,Cole Camp,0,0,0,0,"1,114",2014
Missouri,Cities,Concordia,0,0,0,0,"2,404",2014
Missouri,Cities,Conway,0,0,0,0,788,2014
Missouri,Cities,Cool Valley,0,0,0,0,"1,192",2014
Missouri,Cities,Corder,0,0,0,0,396,2014
Missouri,Cities,Cottleville,0,0,0,0,"3,836",2014
Missouri,Cities,Country Club Hills,0,0,0,0,"1,266",2014
Missouri,Cities,Country Club Village,0,0,0,0,"2,492",2014
Missouri,Cities,Crane,0,0,0,0,"1,399",2014
Missouri,Cities,Creighton,0,0,0,0,344,2014
Missouri,Cities,Crestwood,0,0,0,0,"11,950",2014
Missouri,Cities,Crocker,0,0,0,0,"1,113",2014
Missouri,Cities,Crystal City,0,0,0,0,"4,851",2014
Missouri,Cities,Crystal Lakes,0,0,0,0,352,2014
Missouri,Cities,Cuba,0,0,0,0,"3,376",2014
Missouri,Cities,Deepwater,0,0,0,0,423,2014
Missouri,Cities,Delta,0,0,0,0,439,2014
Missouri,Cities,Desloge,0,0,0,0,"4,924",2014
Missouri,Cities,De Soto,0,0,0,0,"6,490",2014
Missouri,Cities,Des Peres,0,0,0,0,"8,488",2014
Missouri,Cities,Dexter,0,0,0,0,"7,953",2014
