year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
,Nan,Nan,Madison,0,0,0,0,,
,Nan,Nan,Minidoka,0,0,0,0,,
,Nan,Nan,Oneida,0,0,0,0,,
,Nan,Nan,Payette,0,0,0,0,,
,Nan,Nan,Twin Falls,0,0,0,0,,
,Nan,Nan,Valley,0,0,0,0,,
,Nan,Nan,Washington,0,0,0,0,,
,Nan,State Police Agencies,Idaho State Police,0,0,0,0,,
,Illinois,Cities,Abingdon,0,Nan,Nan,Nan,3329,
,Nan,Nan,Albion,0,Nan,Nan,Nan,1994,
,Nan,Nan,Alsip,0,0,0,0,19335,
,Nan,Nan,Altamont,0,0,0,0,2326,
,Nan,Nan,Amboy,0,0,0,0,2508,
,Nan,Nan,Anna,0,0,0,0,4455,
,Nan,Nan,Antioch,0,0,0,0,14473,
,Nan,Nan,Arcola,0,0,0,0,2925,
,Nan,Nan,Armington,0,0,0,0,344,
,Nan,Nan,Arthur,0,0,0,0,2295,
,Nan,Nan,Ashland,0,0,0,0,1337,
,Nan,Nan,Ashton,0,0,0,0,975,
,Nan,Nan,Atlanta,0,0,0,0,1697,
,Nan,Nan,Atwood,0,Nan,Nan,Nan,1228,
,Nan,Nan,Aviston,0,0,0,0,1951,
,Nan,Nan,Bannockburn,0,0,0,0,1588,
,Nan,Nan,Barrington,Nan,Nan,0,Nan,10358,
,Nan,Nan,Bartlett,0,0,0,0,41332,
,Nan,Nan,Batavia,0,0,0,0,26123,
,Nan,Nan,Beardstown,Nan,Nan,Nan,0,6141,
,Nan,Nan,Beckemeyer,0,Nan,Nan,Nan,1043,
,Nan,Nan,Belgium,0,0,0,0,405,
,Nan,Nan,Belvidere,0,0,0,0,25662,
,Nan,Nan,Benld,0,0,Nan,Nan,1561,
,Nan,Nan,Benton,0,0,0,0,7108,
,Nan,Nan,Berkeley,0,0,0,0,5225,
,Nan,Nan,Berwyn,0,Nan,Nan,Nan,56828,
,Nan,Nan,Bethalto,0,0,0,0,9550,
,Nan,Nan,Bethany,0,0,0,0,1356,
,Nan,Nan,Blandinsville,0,0,0,0,653,
,Nan,Nan,Bloomingdale,0,0,0,0,22084,
,Nan,Nan,Blue Mound,Nan,0,Nan,Nan,1161,
,Nan,Nan,Bolingbrook,0,0,Nan,Nan,73587,
,Nan,Nan,Bourbonnais,0,0,0,0,18687,
,Nan,Nan,Bradford,0,0,0,Nan,770,
,Nan,Nan,Bradley,0,0,0,0,15943,
,Nan,Nan,Braidwood,0,0,0,0,6210,
,Nan,Nan,Breese,0,0,0,0,4455,
,Nan,Nan,Bridgeview,0,0,0,0,16496,
,Nan,Nan,Broadview,0,0,0,Nan,7956,
,Nan,Nan,Buda,0,0,0,0,540,
,Nan,Nan,Buffalo Grove,0,0,0,0,41621,
,Nan,Nan,Buffalo-Mechanicsburg,0,Nan,Nan,Nan,1097,
,Nan,Nan,Burbank,0,0,0,0,29012,
,Nan,Nan,Burr Ridge,0,0,0,0,10591,
,Nan,Nan,Byron,0,0,0,0,3764,
,Nan,Nan,Cahokia,0,0,0,0,15287,
,Nan,Nan,Calumet Park,0,0,0,0,7859,
,Nan,Nan,Cambridge,0,0,0,0,2167,
,Nan,Nan,Campton Hills,0,0,0,0,11165,
,Nan,Nan,Canton,0,0,0,0,14748,
,Nan,Nan,Carlinville,0,0,0,0,5935,
,Nan,Nan,Carpentersville,0,0,0,0,37804,
,Nan,Nan,Carrollton,0,0,0,0,2491,
,Nan,Nan,Carterville,0,0,0,0,5513,
,Nan,Nan,Carthage,0,0,0,0,2613,
,Nan,Nan,Cary,Nan,Nan,0,0,18326,
,Nan,Nan,Casey,0,0,Nan,Nan,2777,
,Nan,Nan,Catlin,0,0,0,0,2046,
,Nan,Nan,Central City,0,0,0,0,1176,
,Nan,Nan,Cerro Gordo,0,Nan,Nan,Nan,1407,
,Nan,Nan,Chatham,0,0,0,0,11535,
,Nan,Nan,Chebanse,0,0,0,0,1065,
,Nan,Nan,Chenoa,0,0,0,0,3226,
,Nan,Nan,Cherry Valley,0,0,0,0,3172,
,Nan,Nan,Chester,0,0,0,0,8612,
,Nan,Nan,Chicago Heights,0,0,Nan,Nan,30367,
,Nan,Nan,Chicago Ridge,0,0,0,0,14348,
,Nan,Nan,Chillicothe,Nan,Nan,0,0,6115,
,Nan,Nan,Chrisman,0,0,0,0,1347,
,Nan,Nan,Cicero,0,0,0,0,84144,
,Nan,Nan,Clarendon Hills,0,0,0,Nan,8452,
,Nan,Nan,Clayton,0,0,Nan,Nan,711,
,Nan,Nan,Coal Valley,0,0,0,0,3754,
,Nan,Nan,Cobden,0,0,0,0,1160,
,Nan,Nan,Colchester,0,0,0,0,1405,
,Nan,Nan,Columbia,0,0,0,0,9736,
,Nan,Nan,Cortland,0,0,0,0,4283,
,Nan,Nan,Country Club Hills,0,0,0,0,16591,
,Nan,Nan,Countryside,0,0,0,0,5913,
,Nan,Nan,Cowden,0,0,0,0,631,
,Nan,Nan,Crete,0,0,0,0,8284,
,Nan,Nan,Darien,0,0,0,0,22152,
,Nan,Nan,Davis,0,0,0,0,679,
,Nan,Nan,Deer Creek-Goodfield,Nan,0,0,0,1569,
,Nan,Nan,Deerfield,0,0,0,0,18280,
,Nan,Nan,Deer Park,0,0,0,0,3210,
,Nan,Nan,Delavan,0,0,0,0,1694,
,Nan,Nan,De Pue,0,0,0,0,1844,
,Nan,Nan,De Soto,0,0,0,0,1595,
,Nan,Nan,Divernon,0,0,0,0,1176,
,Nan,Nan,Dixmoor,0,0,0,0,3655,
,Nan,Nan,Dixon,0,0,0,0,15780,
,Nan,Nan,Dolton,0,0,0,0,23223,
,Nan,Nan,Donnellson,0,0,0,0,211,
,Nan,Nan,Downers Grove,0,0,0,0,47977,
,Nan,Nan,Dunfermline,Nan,0,0,Nan,301,
,Nan,Nan,Dupo,0,0,0,0,4150,
,Nan,Nan,Du Quoin,0,0,0,0,6127,
,Nan,Nan,Dwight,0,Nan,Nan,Nan,4273,
,Nan,Nan,East Dubuque,0,0,0,0,1709,
,Nan,Nan,East Dundee,0,0,Nan,Nan,2869,
,Nan,Nan,East Hazel Crest,0,Nan,Nan,Nan,1548,
,Nan,Nan,East Moline,Nan,0,0,0,21366,
,Nan,Nan,Easton,0,0,0,0,322,
,Nan,Nan,Edinburg,0,0,0,0,1081,
,Nan,Nan,Edwardsville,0,0,0,0,24366,
,Nan,Nan,Effingham,0,0,0,0,12365,
,Nan,Nan,Eldorado,0,0,Nan,Nan,4134,
,Nan,Nan,Elizabeth,0,0,0,0,763,
,Nan,Nan,Elk Grove Village,0,0,0,0,33227,
,Nan,Nan,Erie,0,0,0,0,1607,
,Nan,Nan,Essex,0,0,0,0,804,
,Nan,Nan,Eureka,0,0,0,0,5311,
,Nan,Nan,Evergreen Park,0,0,0,0,19912,
,Nan,Nan,Fairfield,0,0,0,0,5170,
,Nan,Nan,Fairmont City,0,0,0,0,2643,
,Nan,Nan,Fairmount,0,0,0,0,644,
,Nan,Nan,Fairview,0,0,Nan,Nan,524,
,Nan,Nan,Fairview Heights,0,0,Nan,Nan,17129,
,Nan,Nan,Farmington,0,0,0,0,2455,
,Nan,Nan,Fisher,Nan,Nan,0,0,1887,
,Nan,Nan,Fithian,0,0,0,0,486,
,Nan,Nan,Flora,0,0,0,0,5085,
,Nan,Nan,Forest Park,0,0,0,0,14210,
,Nan,Nan,Fox Lake,0,0,0,0,10611,
,Nan,Nan,Fox River Grove,0,0,Nan,Nan,4869,
,Nan,Nan,Franklin Grove,0,Nan,Nan,Nan,1024,
,Nan,Nan,Franklin Park,0,0,0,0,18388,
,Nan,Nan,Fulton,0,0,0,0,3491,
,Nan,Nan,Galena,0,0,0,0,3439,
,Nan,Nan,Galesburg,0,0,0,0,32292,
,Nan,Nan,Geneseo,0,0,0,0,6606,
,Nan,Nan,Geneva,0,0,0,0,21560,
,Nan,Nan,Genoa,0,0,0,0,5209,
,Nan,Nan,Georgetown,0,0,0,0,3484,
,Nan,Nan,Germantown,0,0,0,0,1273,
,Nan,Nan,Gibson City,0,Nan,Nan,Nan,3417,
,Nan,Nan,Gifford,0,0,0,0,978,
,Nan,Nan,Gillespie,0,0,0,Nan,3329,
,Nan,Nan,Girard,0,0,0,0,2109,
,Nan,Nan,Glencoe,0,0,0,0,8749,
,Nan,Nan,Glendale Heights,0,0,0,0,34311,
,Nan,Nan,Glen Ellyn,0,0,0,0,27533,
,Nan,Nan,Glenview,0,0,0,0,44827,
,Nan,Nan,Glenwood,0,0,0,0,8996,
,Nan,Nan,Godfrey,0,0,0,0,18036,
,Nan,Nan,Goreville,0,0,Nan,Nan,1052,
,Nan,Nan,Grafton,0,0,0,0,676,
,Nan,Nan,Grand Ridge,0,0,Nan,Nan,562,
,Nan,Nan,Grand Tower,0,Nan,Nan,Nan,607,
,Nan,Nan,Grandview,0,0,0,0,1445,
,Nan,Nan,Granite City,0,0,0,0,29939,
,Nan,Nan,Grantfork,0,0,0,0,338,
,Nan,Nan,Grant Park,Nan,0,0,0,1335,
,Nan,Nan,Grayslake,0,0,0,Nan,21020,
,Nan,Nan,Grayville,0,0,0,Nan,1671,
,Nan,Nan,Greenfield,0,0,0,0,1074,
,Nan,Nan,Greenville,0,0,0,0,7021,
,Nan,Nan,Gurnee,0,0,0,0,31389,
,Nan,Nan,Hanover,0,0,0,0,847,
,Nan,Nan,Hanover Park,0,0,0,0,38087,
,Nan,Nan,Hardin,0,Nan,Nan,Nan,970,
,Nan,Nan,Hartford,0,0,0,0,1433,
,Nan,Nan,Harvard,0,0,0,0,9475,
,Nan,Nan,Harvel,0,0,0,0,224,
,Nan,Nan,Havana,0,Nan,0,Nan,3311,
,Nan,Nan,Hawthorn Woods,0,0,0,0,7686,
,Nan,Nan,Hazel Crest,0,0,0,Nan,14142,
,Nan,Nan,Henning,0,0,0,0,252,
,Nan,Nan,Herrin,0,0,0,0,12539,
,Nan,Nan,Herscher,0,0,0,0,1596,
,Nan,Nan,Hickory Hills,0,0,0,0,14091,
,Nan,Nan,Highland,0,0,0,0,9949,
,Nan,Nan,Highland Park,0,0,0,0,29853,
,Nan,Nan,Hillsboro,0,0,0,0,6226,
,Nan,Nan,Hillside,0,0,0,0,8182,
,Nan,Nan,Hinckley,0,0,0,0,2076,
,Nan,Nan,Hinsdale,0,0,0,0,16867,
,Nan,Nan,Hodgkins,0,0,0,0,1903,
,Nan,Nan,Holiday Hills,0,0,0,0,612,
,Nan,Nan,Homer,0,0,0,0,1197,
,Nan,Nan,Hometown,0,Nan,Nan,Nan,4362,
,Nan,Nan,Homewood,0,0,0,0,19381,
,Nan,Nan,Hopedale,0,0,0,0,868,
,Nan,Nan,Indianola,0,0,0,0,277,
,Nan,Nan,Inverness,0,0,0,0,7421,
,Nan,Nan,Irving,0,0,0,0,496,
,Nan,Nan,Irvington,0,0,0,0,661,
,Nan,Nan,Itasca,0,0,0,0,8675,
,Nan,Nan,Jacksonville,0,0,0,0,19505,
,Nan,Nan,Jerome,0,0,0,0,1661,
,Nan,Nan,Jerseyville,0,0,0,0,8490,
,Nan,Nan,Johnsburg,0,0,0,0,6356,
,Nan,Nan,Jonesboro,0,0,0,0,1826,
,Nan,Nan,Kenilworth,0,0,0,0,2521,
,Nan,Nan,Kewanee,0,0,0,0,12955,
,Nan,Nan,Kildeer,0,0,0,0,3980,
,Nan,Nan,Kingston,0,0,0,0,1168,
,Nan,Nan,Knoxville,0,Nan,0,0,2920,
,Nan,Nan,La Grange Park,0,0,0,0,13620,
,Nan,Nan,Lake Bluff,0,0,0,0,5739,
,Nan,Nan,Lakewood,0,0,0,0,3822,
,Nan,Nan,Lake Zurich,0,0,0,0,19690,
,Nan,Nan,Lansing,0,0,0,0,28416,
,Nan,Nan,La Salle,0,0,0,0,9638,
,Nan,Nan,Lawrenceville,0,0,0,0,4361,
,Nan,Nan,Lebanon,0,0,0,0,4431,
,Nan,Nan,Leland Grove,0,0,0,0,1508,
,Nan,Nan,Lemont,0,0,0,0,16048,
,Nan,Nan,Lenzburg,0,0,0,0,523,
,Nan,Nan,Le Roy,Nan,0,Nan,Nan,3571,
,Nan,Nan,Lexington,Nan,Nan,Nan,0,2066,
,Nan,Nan,Lincoln,0,0,0,0,14548,
,Nan,Nan,Lincolnwood,0,Nan,Nan,Nan,12628,
,Nan,Nan,Lindenhurst,0,0,0,0,14506,
,Nan,Nan,Litchfield,0,0,Nan,0,6960,
,Nan,Nan,Lockport,0,0,0,0,24914,
,Nan,Nan,London Mills,0,Nan,Nan,Nan,393,
,Nan,Nan,Lovington,0,0,0,0,1133,
,Nan,Nan,Macomb,0,0,0,0,19346,
,Nan,Nan,Manhattan,0,0,0,0,7072,
,Nan,Nan,Maple Park,0,0,0,0,1314,
,Nan,Nan,Marengo,0,0,0,0,7671,
,Nan,Nan,Marissa,0,0,0,0,1985,
,Nan,Nan,Maroa,0,0,0,0,1806,
,Nan,Nan,Marquette Heights,0,0,0,0,2833,
,Nan,Nan,Martinsville,0,0,0,0,1171,
,Nan,Nan,Mascoutah,0,0,0,0,7506,
,Nan,Nan,Mason City,0,0,0,0,2350,
,Nan,Nan,Matteson,0,0,0,0,19066,
,Nan,Nan,Maywood,0,0,0,0,24163,
,Nan,Nan,McCullom Lake,0,0,0,0,1052,
,Nan,Nan,McHenry,0,0,0,0,27073,
,Nan,Nan,McLean,0,0,0,0,832,
,Nan,Nan,Melrose Park,0,0,0,0,25487,
,Nan,Nan,Mendota,0,0,0,0,7394,
,Nan,Nan,Meredosia,0,0,0,0,1047,
,Nan,Nan,Merrionette Park,0,0,0,0,1906,
,Nan,Nan,Metamora,0,Nan,Nan,0,3647,
,Nan,Nan,Metropolis,0,0,0,0,6557,
,Nan,Nan,Midlothian,0,0,0,0,14864,
,Nan,Nan,Milan,0,0,0,0,5114,
,Nan,Nan,Milledgeville,0,0,0,0,1035,
,Nan,Nan,Minonk,0,0,0,0,2084,
,Nan,Nan,Minooka,0,0,0,0,10957,
,Nan,Nan,Momence,0,0,0,0,3320,
,Nan,Nan,Monmouth,0,0,0,0,9472,
,Nan,Nan,Monticello,0,0,0,0,5565,
,Nan,Nan,Morris,0,0,0,0,13677,
,Nan,Nan,Morrison,0,0,0,0,4201,
,Nan,Nan,Morton,0,0,0,0,16316,
,Nan,Nan,Mount Carmel,0,0,0,0,7306,
,Nan,Nan,Mount Carroll,0,0,0,0,1722,
,Nan,Nan,Mount Morris,0,0,0,Nan,3007,
,Nan,Nan,Mount Prospect,0,0,0,0,54330,
,Nan,Nan,Mount Pulaski,0,0,0,0,1571,
,Nan,Nan,Mount Sterling,0,0,0,0,2031,
,Nan,Nan,Mount Zion,0,0,0,0,5851,
,Nan,Nan,Moweaqua,0,0,0,0,1837,
,Nan,Nan,Mundelein,0,0,0,0,31158,
,Nan,Nan,Nashville,0,0,0,0,3268,
,Nan,Nan,Nauvoo,0,0,0,0,1152,
,Nan,Nan,New Athens,0,Nan,Nan,Nan,2060,
,Nan,Nan,New Berlin,0,0,Nan,Nan,1350,
,Nan,Nan,Niles,0,0,0,0,29893,
,Nan,Nan,Nokomis,0,0,0,0,2263,
,Nan,Nan,Norridge,0,0,0,0,14616,
,Nan,Nan,North Aurora,0,0,0,0,16810,
,Nan,Nan,Northbrook,0,0,0,0,33270,
,Nan,Nan,Northfield,0,0,0,0,5436,
,Nan,Nan,Northlake,0,0,0,0,12360,
,Nan,Nan,North Riverside,0,0,0,0,6692,
,Nan,Nan,Norwood,0,0,0,0,479,
,Nan,Nan,Oak Brook,0,Nan,Nan,Nan,7907,
,Nan,Nan,Oakbrook Terrace,0,0,0,0,2140,
,Nan,Nan,Oak Forest,0,0,0,0,28046,
,Nan,Nan,Oak Lawn,0,0,0,0,56861,
,Nan,Nan,Oak Park,0,Nan,Nan,Nan,52034,
,Nan,Nan,Oakwood,0,0,0,0,1600,
,Nan,Nan,Oakwood Hills,0,0,0,0,2089,
,Nan,Nan,Oblong,0,0,0,0,1470,
,Nan,Nan,O'Fallon,0,0,0,0,28366,
,Nan,Nan,Ogden,0,Nan,Nan,Nan,812,
,Nan,Nan,Oglesby,0,0,Nan,0,3802,
,Nan,Nan,Okawville,0,0,0,0,1438,
,Nan,Nan,Old Shawneetown,0,0,0,0,194,
,Nan,Nan,Olympia Fields,Nan,0,0,0,5003,
,Nan,Nan,Orion,0,0,0,0,1867,
,Nan,Nan,Orland Park,0,0,0,0,56938,
,Nan,Nan,Oswego,0,0,0,0,30446,
,Nan,Nan,Ottawa,0,0,0,0,18824,
,Nan,Nan,Palatine,0,0,0,0,68763,
,Nan,Nan,Palestine,0,0,0,0,1373,
,Nan,Nan,Palmyra,0,Nan,0,0,700,
,Nan,Nan,Palos Hills,0,0,0,0,17537,
,Nan,Nan,Palos Park,0,0,0,0,4862,
,Nan,Nan,Pana,0,0,0,0,5865,
,Nan,Nan,Paris,0,0,0,0,8864,
,Nan,Nan,Park City,0,0,0,0,7593,
,Nan,Nan,Park Forest,0,0,0,0,22041,
,Nan,Nan,Park Ridge,0,0,0,0,37593,
,Nan,Nan,Pawnee,0,0,0,0,2747,
,Nan,Nan,Paxton,0,0,0,0,4486,
,Nan,Nan,Peoria,0,0,0,0,115353,
,Nan,Nan,Peotone,0,0,0,0,4154,
,Nan,Nan,Peru,0,0,0,0,10326,
,Nan,Nan,Plano,0,0,0,0,10889,
,Nan,Nan,Pleasant Hill,0,0,0,0,969,
,Nan,Nan,Pleasant Plains,Nan,0,0,0,804,
,Nan,Nan,Polo,0,0,0,Nan,2362,
,Nan,Nan,Pontiac,0,0,0,0,11967,
,Nan,Nan,Pontoon Beach,0,0,Nan,Nan,5854,
,Nan,Nan,Posen,0,0,0,0,6005,
,Nan,Nan,Potomac,0,0,0,0,752,
,Nan,Nan,Prairie du Rocher,0,0,0,0,606,
,Nan,Nan,Prairie Grove,0,0,0,0,1910,
,Nan,Nan,Quincy,0,0,0,0,40755,
,Nan,Nan,Ramsey,0,Nan,Nan,Nan,1040,
,Nan,Nan,Rankin,0,0,0,0,563,
,Nan,Nan,Rantoul,0,0,0,0,12980,
,Nan,Nan,Raymond,0,0,0,0,1009,
,Nan,Nan,Red Bud,0,0,0,0,3709,
,Nan,Nan,Richmond,0,0,0,0,1880,
,Nan,Nan,Richton Park,0,0,0,0,13687,
,Nan,Nan,Ridge Farm,0,0,0,0,885,
,Nan,Nan,Ridgway,Nan,Nan,Nan,0,872,
,Nan,Nan,River Forest,0,0,0,0,11206,
,Nan,Nan,River Grove,0,0,0,0,10258,
,Nan,Nan,Riverton,0,0,0,0,3465,
,Nan,Nan,Riverwoods,0,0,0,0,3671,
,Nan,Nan,Robinson,0,0,0,0,7736,
,Nan,Nan,Rochester,0,0,0,0,3700,
,Nan,Nan,Rockdale,0,0,0,0,1982,
,Nan,Nan,Rock Island,0,0,0,0,39135,
,Nan,Nan,Rockton,0,0,0,0,7708,
,Nan,Nan,Roodhouse,0,0,0,0,1819,
,Nan,Nan,Roscoe,0,0,0,0,10817,
,Nan,Nan,Rosemont,0,0,0,0,4215,
,Nan,Nan,Round Lake,0,0,0,0,18344,
,Nan,Nan,Round Lake Heights,0,0,0,0,2684,
,Nan,Nan,Round Lake Park,0,0,0,0,7528,
,Nan,Nan,Ruma,0,0,0,0,318,
,Nan,Nan,Rushville,0,0,0,0,3202,
,Nan,Nan,Salem,0,0,0,0,7508,
,Nan,Nan,Sandwich,0,0,0,0,7443,
,Nan,Nan,Sauget,0,Nan,Nan,Nan,159,
,Nan,Nan,Savanna,0,0,0,0,3071,
,Nan,Nan,Schaumburg,0,0,0,0,74450,
,Nan,Nan,Schiller Park,0,0,0,0,11829,
,Nan,Nan,Seneca,0,0,0,0,2378,
,Nan,Nan,Sesser,0,Nan,Nan,Nan,1937,
,Nan,Nan,Shawneetown,0,0,0,0,1243,
,Nan,Nan,Sheridan,0,0,0,0,2143,
,Nan,Nan,Sherman,0,0,0,0,4160,
,Nan,Nan,Shiloh,0,0,0,0,12689,
,Nan,Nan,Shorewood,0,0,0,0,15662,
,Nan,Nan,Sidell,0,0,0,0,619,
,Nan,Nan,Silvis,0,0,0,0,7502,
,Nan,Nan,Smithton,0,0,0,0,3704,
,Nan,Nan,Somonauk,0,0,0,0,1899,
,Nan,Nan,Sorento,0,0,0,0,499,
,Nan,Nan,South Barrington,0,0,0,0,4579,
,Nan,Nan,South Beloit,0,0,0,0,7916,
,Nan,Nan,South Elgin,0,0,0,0,22051,
,Nan,Nan,Southern View,0,0,0,0,1647,
,Nan,Nan,South Holland,0,0,0,0,22096,
,Nan,Nan,South Jacksonville,0,Nan,Nan,Nan,3341,
,Nan,Nan,South Pekin,0,Nan,Nan,Nan,1149,
,Nan,Nan,Spring Grove,0,0,0,0,5795,
,Nan,Nan,St. Anne,0,0,0,0,1261,
,Nan,Nan,St. Charles,0,0,0,0,33073,
,Nan,Nan,Steger,0,0,0,0,9599,
,Nan,Nan,St. Elmo,0,0,0,0,1430,
,Nan,Nan,Sterling,0,0,0,0,15416,
,Nan,Nan,Stickney,0,Nan,Nan,Nan,6806,
,Nan,Nan,Stockton,0,0,0,0,1868,
,Nan,Nan,Stone Park,0,0,0,0,4961,
,Nan,Nan,Stonington,0,0,0,0,935,
,Nan,Nan,Streator,0,0,0,0,13751,
,Nan,Nan,Stronghurst,0,0,0,0,886,
,Nan,Nan,Summit,0,0,0,0,11087,
,Nan,Nan,Sumner,0,0,0,0,3184,
,Nan,Nan,Sycamore,0,0,0,0,17572,
,Nan,Nan,Thomasboro,0,0,0,0,1129,
,Nan,Nan,Thornton,0,0,0,0,2345,
,Nan,Nan,Tilton,0,0,0,0,2732,
,Nan,Nan,Tinley Park,0,0,0,0,56874,
,Nan,Nan,Tower Lakes,0,0,0,0,1287,
,Nan,Nan,Trenton,0,0,0,0,2723,
,Nan,Nan,Tuscola,0,0,0,0,4493,
,Nan,Nan,Valmeyer,0,0,0,0,1267,
,Nan,Nan,Vandalia,0,0,0,0,7063,
,Nan,Nan,Vermont,0,0,0,0,669,
,Nan,Nan,Vernon Hills,0,0,0,0,25189,
,Nan,Nan,Vienna,0,0,0,0,1438,
,Nan,Nan,Villa Park,0,0,0,0,21970,
,Nan,Nan,Warrensburg,0,0,0,0,1214,
,Nan,Nan,Washington Park,0,0,0,0,4209,
,Nan,Nan,Watseka,0,0,0,0,5271,
,Nan,Nan,Wayne,Nan,0,0,0,2438,
,Nan,Nan,Wayne City,0,0,0,0,1035,
,Nan,Nan,Westchester,0,0,0,0,16768,
,Nan,Nan,West Chicago,0,Nan,Nan,Nan,27168,
,Nan,Nan,West Dundee,0,0,0,0,7353,
,Nan,Nan,Western Springs,0,0,0,0,13014,
,Nan,Nan,Westmont,0,0,0,0,24759,
,Nan,Nan,West Salem,0,0,0,0,900,
,Nan,Nan,Westville,0,0,0,0,3212,
,Nan,Nan,Wheaton,0,0,0,0,53053,
,Nan,Nan,Wheeling,0,0,0,0,37761,
,Nan,Nan,White Hall,0,0,0,0,2528,
,Nan,Nan,Willowbrook,0,0,0,0,8566,
,Nan,Nan,Wilmette,0,0,0,0,27169,
,Nan,Nan,Winfield,0,0,0,0,9107,
,Nan,Nan,Winnebago,0,0,0,0,3110,
,Nan,Nan,Winnetka,0,0,0,0,12224,
,Nan,Nan,Winthrop Harbor,0,0,0,0,6762,
,Nan,Nan,Witt,0,0,0,0,906,
,Nan,Nan,Wonder Lake,0,0,0,0,4038,
,Nan,Nan,Wood River,0,0,0,0,10689,
,Nan,Nan,Woodstock,0,0,0,0,24845,
,Nan,Nan,Worth,0,0,0,0,10821,
,Nan,Nan,Yorkville,0,0,0,0,16972,
,Nan,Nan,Zion,0,0,0,0,24486,
,Nan,Universities and Colleges,Chicago State University,0,0,0,0,7354,
,Nan,Nan,College of Lake County,0,0,0,Nan,18091,
,Nan,Nan,Elgin Community College,0,0,0,0,12214,
,Nan,Nan,Illinois State University,0,0,0,0,21134,
,Nan,Nan,John A. Logan College,0,0,0,0,7431,
,Nan,Nan,Lake Land College,0,0,0,0,8234,
,Nan,Nan,Loyola University,0,0,0,0,15951,
,Nan,Nan,Moraine Valley Community College,0,0,0,0,17387,
,Nan,Nan,Morton College,0,0,0,0,5459,
,Nan,Nan,Northern Illinois University,0,0,0,0,23850,
,Nan,Nan,Parkland College,0,0,0,0,9715,
,Nan,Nan,Southern Illinois University:,Nan,Nan,Nan,Nan,,
,Nan,Nan,Carbondale,0,0,0,0,20037,
,Nan,Nan,Edwardsville,0,0,0,0,14133,
,Nan,Nan,South Suburban College,Nan,Nan,Nan,0,7161,
,Nan,Nan,Southwestern Illinois College,0,0,0,0,13221,
,Nan,Nan,"University of Illinois, Springfield",0,0,0,0,5174,
,Nan,Metropolitan Counties,Alexander,0,0,0,0,,
,Nan,Nan,Bond,0,0,0,0,,
,Nan,Nan,Boone,0,0,0,0,,
,Nan,Nan,Champaign,0,0,0,0,,
,Nan,Nan,Clinton,0,0,0,0,,
,Nan,Nan,Cook,0,0,0,0,,
,Nan,Nan,De Kalb,Nan,0,0,0,,
,Nan,Nan,Du Page,0,0,0,0,,
,Nan,Nan,Ford,0,0,0,0,,
,Nan,Nan,Grundy,0,0,0,0,,
,Nan,Nan,Henry,0,0,0,0,,
,Nan,Nan,Macoupin,0,0,0,0,,
,Nan,Nan,Madison,0,0,0,0,,
,Nan,Nan,McLean,0,0,0,0,,
,Nan,Nan,Mercer,0,0,0,0,,
,Nan,Nan,Piatt,0,0,0,0,,
,Nan,Nan,Rock Island,0,0,0,0,,
,Nan,Nan,Sangamon,0,0,0,0,,
,Nan,Nan,Stark,0,0,0,0,,
,Nan,Nan,Vermilion,0,0,0,0,,
,Nan,Nan,Will,0,Nan,Nan,Nan,,
,Nan,Nan,Woodford,0,0,0,0,,
,Nan,Nonmetropolitan Counties,Brown,0,0,0,0,,
,Nan,Nan,Bureau,0,0,0,0,,
,Nan,Nan,Carroll,0,Nan,0,0,,
,Nan,Nan,Christian,0,0,Nan,0,,
,Nan,Nan,Clark,0,0,0,Nan,,
,Nan,Nan,Clay,0,0,0,0,,
,Nan,Nan,Coles,0,0,0,0,,
,Nan,Nan,De Witt,0,0,0,0,,
,Nan,Nan,Douglas,0,0,0,0,,
,Nan,Nan,Edgar,0,0,0,0,,
,Nan,Nan,Effingham,0,0,0,0,,
,Nan,Nan,Fayette,0,0,0,0,,
,Nan,Nan,Franklin,0,0,0,0,,
,Nan,Nan,Gallatin,0,0,0,0,,
,Nan,Nan,Greene,0,0,0,0,,
,Nan,Nan,Hamilton,0,0,0,0,,
,Nan,Nan,Hardin,0,0,0,0,,
,Nan,Nan,Henderson,0,0,0,Nan,,
,Nan,Nan,Iroquois,0,0,0,0,,
,Nan,Nan,Jackson,0,0,0,0,,
,Nan,Nan,Jasper,0,0,0,0,,
,Nan,Nan,Jefferson,0,0,0,0,,
,Nan,Nan,Jo Daviess,0,0,0,0,,
,Nan,Nan,Lawrence,0,0,0,Nan,,
,Nan,Nan,Livingston,0,0,0,0,,
,Nan,Nan,Logan,0,0,0,Nan,,
,Nan,Nan,Mason,0,0,0,0,,
,Nan,Nan,Massac,0,0,0,0,,
,Nan,Nan,McDonough,Nan,Nan,Nan,0,,
,Nan,Nan,Moultrie,0,0,0,0,,
,Nan,Nan,Ogle,0,0,0,0,,
,Nan,Nan,Perry,0,0,0,0,,
,Nan,Nan,Pope,0,0,0,0,,
,Nan,Nan,Randolph,Nan,0,0,Nan,,
,Nan,Nan,Richland,0,0,Nan,Nan,,
,Nan,Nan,Saline,0,0,0,0,,
,Nan,Nan,Schuyler,0,0,0,0,,
,Nan,Nan,Scott,0,0,0,0,,
,Nan,Nan,Shelby,0,0,0,0,,
,Nan,Nan,Stephenson,0,0,0,0,,
,Nan,Nan,Union,0,0,0,0,,
