year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
,Nan,Nan,Decatur County Schools,0,0,0,0,,
,Nan,Nan,DeKalb County School System,0,0,0,0,,
,Nan,Nan,"Department of Natural Resources, Social Circle",0,Nan,Nan,Nan,,
,Nan,Nan,Dougherty County Board of Education,Nan,Nan,0,0,,
,Nan,Nan,Fayette County Marshal,0,0,0,0,,
,Nan,Nan,Forsyth County Fire Investigation Unit,0,0,Nan,Nan,,
,Nan,Nan,Fulton County School System,0,0,0,0,,
,Nan,Nan,"Georgia Department of Transportation,  Office of Investigations",0,0,0,0,,
,Nan,Nan,Georgia Public Safety Training Center,0,0,0,0,,
,Nan,Nan,Georgia World Congress,0,0,0,0,,
,Nan,Nan,Glynn County School System,0,0,0,0,,
,Nan,Nan,Gwinnett County Public Schools,0,0,0,0,,
,Nan,Nan,Habersham County Public Schools,0,0,0,0,,
,Nan,Nan,Hartsfield-Jackson Atlanta International Airport,0,0,0,0,,
,Nan,Nan,Metropolitan Atlanta Rapid Transit Authority,0,Nan,0,0,,
,Nan,Nan,Muscogee City Marshal,0,0,0,0,,
,Nan,Nan,"Ports Authority, Savannah",0,0,0,0,,
,Nan,Nan,Richmond County Marshal,0,0,0,0,,
,Nan,Nan,"State Board of Workers Compensation, Fraud Investigation Division",0,0,0,0,,
,Nan,Nan,Stone Mountain Park,0,0,0,0,,
,Nan,Nan,Twiggs County Board of Education,Nan,Nan,Nan,0,,
,Nan,Nan,Washington County Board of Education,0,0,0,0,,
,IDAHO,Cities,Aberdeen,0,0,0,0,1762,
,Nan,Nan,American Falls,0,0,0,0,4075,
,Nan,Nan,Bellevue,0,0,0,0,2259,
,Nan,Nan,Blackfoot,0,0,0,0,11176,
,Nan,Nan,Bonners Ferry,0,0,0,0,2550,
,Nan,Nan,Buhl,0,0,0,0,4105,
,Nan,Nan,Caldwell,0,0,0,0,45089,
,Nan,Nan,Cascade,0,0,0,0,964,
,Nan,Nan,Chubbuck,0,0,0,0,12745,
,Nan,Nan,Cottonwood,0,0,0,0,1039,
,Nan,Nan,Emmett,0,0,0,0,6329,
,Nan,Nan,Filer,0,0,0,0,2268,
,Nan,Nan,Fruitland,0,0,0,0,4853,
,Nan,Nan,Garden City,0,0,0,0,11969,
,Nan,Nan,Gooding,0,0,0,0,3179,
,Nan,Nan,Grangeville,0,0,0,0,3099,
,Nan,Nan,Hagerman,0,0,0,0,825,
,Nan,Nan,Heyburn,0,0,0,0,2747,
,Nan,Nan,Homedale,0,0,0,0,2525,
,Nan,Nan,Jerome,0,0,0,0,9714,
,Nan,Nan,Kamiah,0,0,0,0,1123,
,Nan,Nan,Kellogg,0,0,0,0,2146,
,Nan,Nan,Ketchum,0,0,0,0,3401,
,Nan,Nan,Kimberly,0,0,0,0,3302,
,Nan,Nan,Lewiston,0,0,0,0,31860,
,Nan,Nan,McCall,0,0,0,0,2595,
,Nan,Nan,Meridian,0,0,0,0,72688,
,Nan,Nan,Montpelier,0,0,0,0,2302,
,Nan,Nan,Moscow,0,0,0,0,24550,
,Nan,Nan,Mountain Home,0,0,0,0,12301,
,Nan,Nan,Orofino,0,0,0,0,2951,
,Nan,Nan,Osburn,0,0,0,0,1341,
,Nan,Nan,Parma,0,0,0,0,1884,
,Nan,Nan,Pinehurst,0,0,0,0,1541,
,Nan,Nan,Pocatello,0,0,0,0,55215,
,Nan,Nan,Ponderay,0,0,0,0,733,
,Nan,Nan,Post Falls,0,0,0,0,27882,
,Nan,Nan,Preston,0,0,0,0,5133,
,Nan,Nan,Priest River,0,0,0,0,1978,
,Nan,Nan,Rathdrum,0,0,0,0,7174,
,Nan,Nan,Rexburg,0,0,0,0,30200,
,Nan,Nan,Rigby,0,0,0,0,3568,
,Nan,Nan,Rupert,0,0,0,0,5166,
,Nan,Nan,Salmon,0,0,0,0,3120,
,Nan,Nan,Sandpoint,0,0,0,0,8503,
,Nan,Nan,Shelley,0,0,0,0,4403,
,Nan,Nan,Soda Springs,0,0,0,0,3062,
,Nan,Nan,Spirit Lake,0,0,0,0,1788,
,Nan,Nan,St. Anthony,0,0,0,0,3443,
,Nan,Nan,St. Maries,0,0,0,0,2593,
,Nan,Nan,Sun Valley,0,0,0,0,1483,
,Nan,Nan,Weiser,0,0,0,0,5181,
,Nan,Nan,Wendell,0,0,0,0,2426,
,Nan,Nan,Wilder,0,0,0,0,1482,
,Nan,Metropolitan Counties,Bannock,0,0,Nan,Nan,,
,Nan,Nan,Canyon,0,0,0,0,,
,Nan,Nan,Franklin,0,0,0,0,,
,Nan,Nan,Gem,0,0,0,0,,
,Nan,Nan,Jefferson,0,0,0,0,,
,Nan,Nan,Nez Perce,0,0,0,0,,
,Nan,Nan,Owyhee,0,0,0,0,,
,Nan,Nan,Power,0,0,0,0,,
,Nan,Nonmetropolitan Counties,Adams,0,0,0,0,,
,Nan,Nan,Bear Lake,0,0,0,0,,
,Nan,Nan,Benewah,0,0,0,0,,
,Nan,Nan,Bingham,0,0,0,0,,
,Nan,Nan,Blaine,0,0,0,0,,
,Nan,Nan,Bonner,0,0,0,0,,
,Nan,Nan,Boundary,0,0,0,0,,
,Nan,Nan,Butte,0,0,0,0,,
,Nan,Nan,Camas,0,0,0,0,,
,Nan,Nan,Caribou,0,0,0,0,,
,Nan,Nan,Cassia,0,0,0,0,,
,Nan,Nan,Clark,0,0,0,0,,
,Nan,Nan,Clearwater,0,0,0,0,,
,Nan,Nan,Fremont,0,0,0,0,,
,Nan,Nan,Gooding,0,0,0,0,,
,Nan,Nan,Idaho,0,0,0,0,,
,Nan,Nan,Jerome,0,0,0,0,,
,Nan,Nan,Latah,0,0,0,0,,
,Nan,Nan,Lemhi,0,0,0,0,,
,Nan,Nan,Lewis,0,0,0,0,,
,Nan,Nan,Lincoln,0,0,0,0,,
,Nan,Nan,Madison,0,0,0,0,,
,Nan,Nan,Minidoka,0,0,0,0,,
,Nan,Nan,Oneida,0,0,0,0,,
,Nan,Nan,Payette,0,0,0,0,,
,Nan,Nan,Shoshone,0,0,0,0,,
,Nan,Nan,Teton,0,0,0,0,,
,Nan,Nan,Twin Falls,0,0,0,0,,
,Nan,Nan,Valley,0,0,0,0,,
,Nan,Nan,Washington,0,0,0,0,,
,Nan,State Police Agencies,Idaho State Police,0,0,0,0,,
,ILLINOIS,Cities,Addison,0,0,0,0,36581,
,Nan,Nan,Albers,0,0,0,0,1065,
,Nan,Nan,Albion,0,0,0,0,1765,
,Nan,Nan,Aledo,0,0,0,0,3466,
,Nan,Nan,Alorton,0,0,0,0,2500,
,Nan,Nan,Altamont,0,0,0,0,2224,
,Nan,Nan,Alton,0,0,0,0,28841,
,Nan,Nan,Amboy,0,0,0,0,2523,
,Nan,Nan,Antioch,0,0,0,0,14266,
,Nan,Nan,Arcola,0,0,0,0,2685,
,Nan,Nan,Arlington Heights,0,0,0,0,72061,
,Nan,Nan,Armington,Nan,Nan,Nan,0,344,
,Nan,Nan,Arthur,0,0,0,0,2084,
,Nan,Nan,Ashland,0,0,0,0,1299,
,Nan,Nan,Ashton,Nan,Nan,0,0,1143,
,Nan,Nan,Astoria,0,0,0,0,1103,
,Nan,Nan,Atwood,0,0,0,0,1194,
,Nan,Nan,Aviston,0,0,0,0,1754,
,Nan,Nan,Bannockburn,0,0,0,0,1919,
,Nan,Nan,Barrington Hills,0,0,0,0,4373,
,Nan,Nan,Bartlett,0,0,0,0,42962,
,Nan,Nan,Bartonville,0,0,0,0,6142,
,Nan,Nan,Batavia,0,0,0,0,27759,
,Nan,Nan,Beardstown,0,0,Nan,Nan,5794,
,Nan,Nan,Beckemeyer,0,0,0,0,1049,
,Nan,Nan,Beecher,0,0,0,0,3159,
,Nan,Nan,Belgium,0,0,0,0,453,
,Nan,Nan,Belleville,0,0,0,0,40747,
,Nan,Nan,Bellwood,0,0,0,0,18500,
,Nan,Nan,Belvidere,0,Nan,Nan,Nan,26712,
,Nan,Nan,Benton,0,0,0,0,6836,
,Nan,Nan,Berkeley,0,0,0,0,4800,
,Nan,Nan,Berwyn,0,0,0,0,48737,
,Nan,Nan,Bethalto,0,0,0,0,9896,
,Nan,Nan,Blandinsville,0,0,0,0,679,
,Nan,Nan,Bloomingdale,0,0,0,0,21638,
,Nan,Nan,Bloomington,Nan,0,Nan,Nan,74304,
,Nan,Nan,Blue Mound,0,0,0,0,996,
,Nan,Nan,Bolingbrook,0,0,0,0,71696,
,Nan,Nan,Bourbonnais,0,0,0,0,19340,
,Nan,Nan,Braidwood,0,0,0,0,6886,
,Nan,Nan,Breese,0,0,0,0,4263,
,Nan,Nan,Bridgeview,0,0,0,Nan,14816,
,Nan,Nan,Buda,0,0,0,0,553,
,Nan,Nan,Buffalo Grove,0,0,0,0,42361,
,Nan,Nan,Bull Valley,0,0,0,0,1129,
,Nan,Nan,Burr Ridge,0,0,0,0,11359,
,Nan,Nan,Byron,0,0,0,0,3903,
,Nan,Nan,Cairo,0,0,0,0,2909,
,Nan,Nan,Calumet Park,0,0,Nan,Nan,7817,
,Nan,Nan,Cambridge,0,0,0,0,2054,
,Nan,Nan,Campton Hills,0,0,0,0,9739,
,Nan,Nan,Canton,0,0,0,0,14269,
,Nan,Nan,Carlinville,0,0,0,0,5837,
,Nan,Nan,Carpentersville,0,0,0,0,38387,
,Nan,Nan,Carrier Mills,0,0,0,0,1796,
,Nan,Nan,Carrollton,0,0,0,0,2395,
,Nan,Nan,Carterville,0,0,0,0,5549,
,Nan,Nan,Carthage,0,0,0,0,2404,
,Nan,Nan,Cary,0,0,0,0,19906,
,Nan,Nan,Caseyville,Nan,Nan,Nan,0,4159,
,Nan,Nan,Catlin,0,0,0,0,2063,
,Nan,Nan,Central City,0,0,0,0,1285,
,Nan,Nan,Charleston,0,0,Nan,Nan,21538,
,Nan,Nan,Chatham,0,0,0,0,10950,
,Nan,Nan,Chester,0,0,0,0,7677,
,Nan,Nan,Chillicothe,0,0,0,0,5944,
,Nan,Nan,Cicero,0,0,0,0,78746,
,Nan,Nan,Clarendon Hills,0,0,0,0,8581,
,Nan,Nan,Coal Valley,0,0,0,0,4026,
,Nan,Nan,Cobden,0,0,0,0,1071,
,Nan,Nan,Colona,Nan,0,0,Nan,5150,
,Nan,Nan,Columbia,0,0,0,0,9520,
,Nan,Nan,Cortland,0,0,0,0,4501,
,Nan,Nan,Country Club Hills,0,0,0,0,16472,
,Nan,Nan,Crete,0,0,0,0,9154,
,Nan,Nan,Danvers,0,0,Nan,Nan,1149,
,Nan,Nan,Danville,0,0,0,0,31942,
,Nan,Nan,Darien,0,0,0,0,22097,
,Nan,Nan,Davis,Nan,Nan,Nan,0,618,
,Nan,Nan,Deerfield,0,0,Nan,Nan,19543,
,Nan,Nan,Deer Park,0,0,0,0,3339,
,Nan,Nan,Delavan,0,0,0,0,1738,
,Nan,Nan,De Pue,0,0,0,0,1707,
,Nan,Nan,De Soto,0,0,0,0,1517,
,Nan,Nan,Des Plaines,0,0,0,0,56188,
,Nan,Nan,Divernon,Nan,Nan,0,0,1112,
,Nan,Nan,Dixmoor,0,0,0,0,3783,
,Nan,Nan,Dixon,0,0,0,0,14696,
,Nan,Nan,Dupo,0,0,0,0,4056,
,Nan,Nan,Du Quoin,0,0,0,0,6222,
,Nan,Nan,Durand,Nan,0,0,Nan,1070,
,Nan,Nan,Dwight,0,0,0,0,4223,
,Nan,Nan,East Dubuque,0,0,0,0,1870,
,Nan,Nan,East Dundee,Nan,Nan,Nan,0,3133,
,Nan,Nan,East Hazel Crest,0,0,0,0,1503,
,Nan,Nan,East Moline,Nan,Nan,0,0,20589,
,Nan,Nan,Easton,0,0,0,0,338,
,Nan,Nan,Edinburg,Nan,Nan,Nan,0,1085,
,Nan,Nan,Edwardsville,0,0,0,0,24437,
,Nan,Nan,Effingham,0,0,0,0,12442,
,Nan,Nan,Eldorado,0,0,0,0,4304,
,Nan,Nan,Elgin,0,0,0,Nan,107731,
,Nan,Nan,Elizabeth,0,0,0,0,633,
,Nan,Nan,Elk Grove Village,0,0,0,0,32620,
,Nan,Nan,Elmwood,0,0,Nan,Nan,1862,
,Nan,Nan,Erie,0,0,0,0,1523,
,Nan,Nan,Essex,0,0,0,0,705,
,Nan,Nan,Eureka,0,0,0,0,5421,
,Nan,Nan,Fairmont City,0,0,0,0,2216,
,Nan,Nan,Fairmount,0,0,0,0,617,
,Nan,Nan,Fairview,0,0,0,0,472,
,Nan,Nan,Fairview Heights,0,0,0,0,16712,
,Nan,Nan,Farmington,Nan,0,0,0,2385,
,Nan,Nan,Fithian,0,0,0,0,538,
,Nan,Nan,Forest Park,0,0,0,0,14926,
,Nan,Nan,Fox Lake,0,0,0,0,11125,
,Nan,Nan,Fox River Grove,0,0,0,0,5168,
,Nan,Nan,Franklin Grove,0,0,0,0,988,
,Nan,Nan,Franklin Park,0,0,0,0,17562,
,Nan,Nan,Fulton,0,0,0,0,3775,
,Nan,Nan,Galena,0,0,0,0,3251,
,Nan,Nan,Geneseo,0,0,0,0,6322,
,Nan,Nan,Geneva,0,0,0,0,24648,
,Nan,Nan,Genoa,0,0,Nan,0,5190,
,Nan,Nan,Georgetown,0,0,0,0,3356,
,Nan,Nan,Germantown,0,0,0,0,1126,
,Nan,Nan,Gibson City,0,0,0,0,3221,
,Nan,Nan,Gifford,0,0,0,0,998,
,Nan,Nan,Gilberts,0,0,0,0,7297,
,Nan,Nan,Gillespie,0,0,0,0,3088,
,Nan,Nan,Gilman,0,0,0,0,1649,
,Nan,Nan,Girard,0,0,0,0,2120,
,Nan,Nan,Glencoe,0,0,0,0,8920,
,Nan,Nan,Glendale Heights,0,0,0,0,31532,
,Nan,Nan,Glen Ellyn,0,0,0,0,26950,
,Nan,Nan,Glenview,0,0,0,0,46036,
,Nan,Nan,Grafton,0,0,0,0,678,
,Nan,Nan,Grand Tower,Nan,Nan,Nan,0,564,
,Nan,Nan,Grandview,0,0,Nan,0,1381,
,Nan,Nan,Granite City,0,0,0,0,30254,
,Nan,Nan,Grantfork,Nan,Nan,Nan,0,345,
,Nan,Nan,Grant Park,0,Nan,Nan,Nan,1717,
,Nan,Nan,Grayville,0,0,0,0,1554,
,Nan,Nan,Greenville,0,0,0,0,7233,
,Nan,Nan,Gurnee,0,0,0,0,30415,
,Nan,Nan,Hainesville,0,0,Nan,Nan,3855,
,Nan,Nan,Hanover,0,0,0,0,768,
,Nan,Nan,Hanover Park,0,0,0,0,36166,
,Nan,Nan,Hardin,Nan,Nan,Nan,0,903,
,Nan,Nan,Harvard,0,0,0,0,10063,
,Nan,Nan,Havana,Nan,Nan,Nan,0,3196,
,Nan,Nan,Hawthorn Woods,0,0,0,0,8205,
,Nan,Nan,Henning,0,0,0,0,225,
,Nan,Nan,Henry,0,0,0,0,2385,
,Nan,Nan,Herrin,0,0,0,0,12421,
,Nan,Nan,Hickory Hills,0,0,0,0,13050,
,Nan,Nan,Highland,Nan,0,0,Nan,9841,
,Nan,Nan,Highland Park,0,0,0,0,31306,
,Nan,Nan,Highwood,0,0,0,0,5317,
,Nan,Nan,Hillsboro,0,0,0,0,6017,
,Nan,Nan,Hillside,0,0,0,0,8194,
,Nan,Nan,Hinsdale,0,0,0,0,18362,
,Nan,Nan,Hodgkins,0,0,0,0,2010,
,Nan,Nan,Hoffman Estates,0,0,0,0,53500,
,Nan,Nan,Holiday Hills,0,0,0,0,707,
,Nan,Nan,Homer,0,0,0,0,1111,
,Nan,Nan,Homer Glen,0,0,0,0,26274,
,Nan,Nan,Hometown,0,0,0,0,4004,
,Nan,Nan,Homewood,0,0,0,0,18062,
,Nan,Nan,Indianola,0,0,0,0,217,
,Nan,Nan,Inverness,0,0,0,0,7636,
,Nan,Nan,Itasca,0,0,0,0,8573,
,Nan,Nan,Jacksonville,0,0,0,0,18937,
,Nan,Nan,Jerome,0,Nan,Nan,0,1267,
,Nan,Nan,Jerseyville,0,0,0,0,8285,
,Nan,Nan,Johnsburg,0,0,0,0,6887,
,Nan,Nan,Johnston City,0,0,0,0,3449,
,Nan,Nan,Joliet,0,0,0,0,150723,
,Nan,Nan,Kankakee,0,0,0,Nan,26481,
,Nan,Nan,Kenilworth,0,0,0,0,2354,
,Nan,Nan,Kewanee,0,Nan,Nan,Nan,12042,
,Nan,Nan,Kildeer,0,0,0,0,4131,
,Nan,Nan,Kingston,0,0,0,0,1067,
,Nan,Nan,Kirkland,0,0,Nan,Nan,1758,
,Nan,Nan,Knoxville,0,0,0,0,2860,
,Nan,Nan,Lacon,0,0,0,0,1797,
,Nan,Nan,La Grange,0,0,0,0,14987,
,Nan,Nan,La Grange Park,0,0,0,0,12119,
,Nan,Nan,Lakemoor,0,0,0,0,6129,
,Nan,Nan,Lake Villa,0,0,0,0,8922,
,Nan,Nan,Lakewood,0,0,0,0,3835,
,Nan,Nan,Lake Zurich,Nan,Nan,Nan,0,20408,
,Nan,Nan,Lansing,0,0,0,0,26075,
,Nan,Nan,La Salle,0,0,0,0,9359,
,Nan,Nan,Lawrenceville,0,0,0,0,4201,
,Nan,Nan,Leland Grove,0,0,0,0,1408,
,Nan,Nan,Lemont,0,0,0,0,16379,
,Nan,Nan,Lenzburg,0,0,0,0,525,
,Nan,Nan,Lincoln,0,0,0,0,14291,
,Nan,Nan,Lindenhurst,0,0,0,0,14743,
,Nan,Nan,Litchfield,0,0,0,0,6482,
,Nan,Nan,Loami,0,0,0,0,777,
,Nan,Nan,Lockport,0,0,0,0,25986,
,Nan,Nan,London Mills,0,0,0,0,416,
,Nan,Nan,Lyndon,0,0,0,0,538,
,Nan,Nan,Lyons,0,0,0,0,10075,
,Nan,Nan,Macomb,0,0,0,0,19674,
,Nan,Nan,Madison,0,0,Nan,Nan,4498,
,Nan,Nan,Mahomet,0,Nan,Nan,Nan,6784,
,Nan,Nan,Manhattan,0,0,0,0,7858,
,Nan,Nan,Maple Park,0,0,0,0,1352,
,Nan,Nan,Marengo,0,0,0,0,7665,
,Nan,Nan,Marissa,0,0,0,0,1965,
,Nan,Nan,Maroa,0,0,0,0,1538,
,Nan,Nan,Marquette Heights,Nan,0,0,0,2810,
,Nan,Nan,Martinsville,0,0,0,0,1178,
,Nan,Nan,Maryville,0,0,0,Nan,7795,
,Nan,Nan,Mascoutah,0,0,0,0,6838,
,Nan,Nan,Matteson,0,0,0,0,17627,
,Nan,Nan,Mattoon,0,0,0,0,16834,
,Nan,Nan,McCullom Lake,0,0,0,0,1107,
,Nan,Nan,McHenry,0,0,0,0,27477,
,Nan,Nan,McLean,0,0,0,0,790,
,Nan,Nan,McLeansboro,0,0,0,Nan,2670,
,Nan,Nan,Melrose Park,0,0,0,0,21405,
,Nan,Nan,Meredosia,0,0,0,0,942,
,Nan,Nan,Merrionette Park,0,0,0,0,1960,
,Nan,Nan,Metamora,0,0,0,0,3480,
,Nan,Nan,Metropolis,0,0,0,0,6414,
,Nan,Nan,Midlothian,0,0,0,0,13361,
,Nan,Nan,Milan,0,0,0,Nan,5124,
,Nan,Nan,Milledgeville,0,0,0,0,903,
,Nan,Nan,Millstadt,0,0,0,0,3413,
,Nan,Nan,Minier,0,0,0,0,1243,
,Nan,Nan,Mokena,0,0,Nan,Nan,19567,
,Nan,Nan,Momence,0,0,0,0,3022,
,Nan,Nan,Monee,0,0,Nan,Nan,5195,
,Nan,Nan,Monmouth,0,0,0,0,9092,
,Nan,Nan,Monticello,0,0,0,0,5341,
,Nan,Nan,Morris,0,Nan,Nan,0,14035,
,Nan,Nan,Morrison,0,0,0,0,4245,
,Nan,Nan,Morton,0,0,0,0,16115,
,Nan,Nan,Mount Carmel,0,0,0,0,7227,
,Nan,Nan,Mount Carroll,0,0,0,0,1615,
,Nan,Nan,Mount Morris,0,Nan,Nan,0,3065,
,Nan,Nan,Mount Prospect,0,0,0,0,52190,
,Nan,Nan,Mount Pulaski,0,0,0,0,1549,
,Nan,Nan,Mount Vernon,0,0,0,Nan,15998,
,Nan,Nan,Mount Zion,0,0,0,0,5214,
,Nan,Nan,Mundelein,0,0,0,0,33921,
,Nan,Nan,Nashville,0,0,0,0,2947,
,Nan,Nan,Neoga,0,0,0,0,1702,
,Nan,Nan,New Athens,0,0,0,0,1979,
,Nan,Nan,New Baden,0,0,0,0,3243,
,Nan,Nan,New Berlin,Nan,Nan,Nan,0,1135,
,Nan,Nan,New Lenox,0,0,0,0,24716,
,Nan,Nan,Niles,0,0,0,0,28068,
,Nan,Nan,Nokomis,0,0,Nan,Nan,2192,
,Nan,Nan,Norridge,0,0,0,0,13664,
,Nan,Nan,North Aurora,0,0,0,0,16276,
,Nan,Nan,Northbrook,0,0,0,0,33432,
,Nan,Nan,Northfield,Nan,Nan,0,0,5396,
,Nan,Nan,Northlake,0,0,Nan,0,11213,
,Nan,Nan,Norwood,0,0,0,0,454,
,Nan,Nan,Oak Brook,0,0,0,0,8753,
,Nan,Nan,Oakbrook Terrace,0,0,0,0,2371,
,Nan,Nan,Oak Forest,0,0,0,0,27339,
,Nan,Nan,Oak Park,0,0,0,0,52629,
,Nan,Nan,Oakwood,0,0,0,0,1405,
,Nan,Nan,Oblong,0,0,0,0,1491,
,Nan,Nan,O'Fallon,0,0,0,0,28102,
,Nan,Nan,Ogden,0,0,0,0,712,
,Nan,Nan,Oglesby,0,0,Nan,Nan,3644,
,Nan,Nan,Okawville,Nan,0,0,0,1312,
,Nan,Nan,Old Shawneetown,0,0,0,0,245,
,Nan,Nan,Olney,0,0,0,0,8267,
,Nan,Nan,Olympia Fields,0,0,0,0,4665,
,Nan,Nan,Orion,0,0,0,0,1654,
,Nan,Nan,Orland Hills,Nan,Nan,Nan,0,7108,
,Nan,Nan,Orland Park,0,0,0,0,55051,
,Nan,Nan,Oswego,0,0,0,0,31336,
,Nan,Nan,Ottawa,0,0,0,0,19198,
,Nan,Nan,Palatine,0,0,0,0,66024,
,Nan,Nan,Palestine,0,0,0,0,1296,
,Nan,Nan,Palmyra,0,0,Nan,Nan,691,
,Nan,Nan,Palos Heights,0,Nan,Nan,Nan,12369,
,Nan,Nan,Palos Hills,0,0,0,0,16571,
,Nan,Nan,Palos Park,0,0,0,0,5007,
,Nan,Nan,Pana,0,0,0,0,5601,
,Nan,Nan,Paris,0,0,0,0,8446,
,Nan,Nan,Park City,0,0,0,0,6644,
,Nan,Nan,Park Ridge,0,0,0,0,36324,
,Nan,Nan,Pawnee,0,0,0,0,2514,
,Nan,Nan,Pecatonica,0,0,0,0,2201,
,Nan,Nan,Peotone,0,0,0,0,4374,
,Nan,Nan,Peru,0,0,0,0,9683,
,Nan,Nan,Petersburg,0,0,0,0,2151,
,Nan,Nan,Plainfield,0,0,0,0,40084,
,Nan,Nan,Plano,0,0,0,0,13645,
,Nan,Nan,Plymouth,0,0,0,0,502,
,Nan,Nan,Polo,0,0,0,0,2454,
,Nan,Nan,Pontiac,0,0,0,0,11076,
,Nan,Nan,Pontoon Beach,0,0,0,0,6094,
,Nan,Nan,Posen,0,0,0,0,4838,
,Nan,Nan,Potomac,0,0,0,0,644,
,Nan,Nan,Prairie du Rocher,0,0,0,0,557,
,Nan,Nan,Prairie Grove,0,0,0,0,2124,
,Nan,Nan,Prophetstown,0,0,0,0,1886,
,Nan,Nan,Prospect Heights,0,0,0,Nan,15688,
,Nan,Nan,Quincy,0,0,0,0,39579,
,Nan,Nan,Ramsey,0,0,0,0,1034,
,Nan,Nan,Rankin,0,0,0,0,572,
,Nan,Nan,Rantoul,0,0,0,0,12053,
,Nan,Nan,Raymond,0,0,0,0,874,
,Nan,Nan,Red Bud,0,0,0,Nan,3600,
,Nan,Nan,Richmond,0,0,0,0,2467,
,Nan,Nan,Richton Park,Nan,Nan,0,0,12694,
,Nan,Nan,Ridge Farm,0,0,0,0,836,
,Nan,Nan,River Grove,0,0,0,0,9758,
,Nan,Nan,Riverton,0,Nan,Nan,0,3013,
,Nan,Nan,Riverwoods,0,0,0,0,4051,
,Nan,Nan,Robinson,0,0,0,0,6191,
,Nan,Nan,Rochelle,0,0,0,0,9772,
,Nan,Nan,Rochester,0,0,0,0,3250,
,Nan,Nan,Rockdale,0,0,0,0,1995,
,Nan,Nan,Rockton,0,0,0,0,5474,
,Nan,Nan,Romeoville,0,Nan,Nan,Nan,39759,
,Nan,Nan,Roodhouse,0,0,0,0,1881,
,Nan,Nan,Roscoe,0,0,0,0,9016,
,Nan,Nan,Roselle,0,Nan,Nan,Nan,22945,
,Nan,Nan,Round Lake,0,0,0,0,18435,
,Nan,Nan,Round Lake Heights,0,0,0,0,2988,
,Nan,Nan,Roxana,0,0,0,0,1530,
,Nan,Nan,Royalton,0,0,0,0,1145,
,Nan,Nan,Ruma,0,0,0,0,302,
,Nan,Nan,Rushville,0,0,0,0,2959,
,Nan,Nan,Sandwich,0,0,0,0,7389,
,Nan,Nan,Sauget,0,0,0,0,236,
,Nan,Nan,Sauk Village,0,0,0,0,10095,
,Nan,Nan,Savanna,0,0,0,0,3122,
,Nan,Nan,Schaumburg,Nan,Nan,0,0,70170,
,Nan,Nan,Schiller Park,0,0,0,0,11279,
,Nan,Nan,Seneca,0,0,0,0,2110,
,Nan,Nan,Sesser,0,0,0,0,2093,
,Nan,Nan,Shawneetown,0,0,0,0,1219,
,Nan,Nan,Sherman,0,0,0,0,3945,
,Nan,Nan,Shiloh,0,0,0,0,11750,
,Nan,Nan,Shorewood,0,0,0,0,16666,
,Nan,Nan,Sidell,0,0,0,0,580,
,Nan,Nan,Silvis,0,0,0,0,7728,
,Nan,Nan,Smithton,0,0,0,0,3550,
,Nan,Nan,Somonauk,0,0,0,0,1847,
,Nan,Nan,South Beloit,0,0,0,0,5425,
,Nan,Nan,South Elgin,0,0,0,0,21632,
,Nan,Nan,South Holland,0,0,0,0,20710,
,Nan,Nan,South Jacksonville,0,0,0,0,3145,
,Nan,Nan,South Pekin,0,0,0,0,1191,
,Nan,Nan,Stanford,0,0,0,0,678,
,Nan,Nan,St. Charles,0,0,0,0,32992,
,Nan,Nan,Steger,0,0,0,0,10387,
,Nan,Nan,Sterling,0,0,0,0,14823,
,Nan,Nan,Stickney,0,0,0,0,5643,
,Nan,Nan,Stone Park,0,0,0,0,4774,
,Nan,Nan,Streator,0,0,0,0,13579,
,Nan,Nan,Stronghurst,Nan,Nan,Nan,0,761,
,Nan,Nan,Summit,Nan,Nan,Nan,0,10018,
,Nan,Nan,Sumner,0,0,0,0,3321,
,Nan,Nan,Thornton,0,0,0,0,2331,
,Nan,Nan,Tilton,0,0,0,0,3008,
,Nan,Nan,Tolono,0,Nan,Nan,Nan,2869,
,Nan,Nan,Toluca,0,0,0,Nan,1228,
,Nan,Nan,Tower Lakes,0,0,0,0,1305,
,Nan,Nan,Trenton,0,0,0,0,2600,
,Nan,Nan,Troy,0,0,0,0,9891,
,Nan,Nan,Tuscola,0,0,0,0,4531,
,Nan,Nan,Valmeyer,0,0,0,0,1234,
,Nan,Nan,Vandalia,0,0,0,0,6170,
,Nan,Nan,Vermont,0,0,0,0,739,
,Nan,Nan,Vernon Hills,0,0,0,0,24585,
,Nan,Nan,Villa Park,0,0,0,0,21984,
,Nan,Nan,Washington Park,0,0,0,0,5460,
,Nan,Nan,Waterloo,0,0,Nan,Nan,10073,
,Nan,Nan,Watseka,0,0,0,0,5290,
,Nan,Nan,Waukegan,0,0,0,0,89900,
,Nan,Nan,Wayne,0,0,0,0,2407,
,Nan,Nan,Wayne City,0,0,0,0,1034,
,Nan,Nan,Westchester,0,0,0,0,15331,
,Nan,Nan,West Chicago,Nan,Nan,0,0,26470,
,Nan,Nan,West City,Nan,0,0,0,761,
,Nan,Nan,West Dundee,0,0,0,0,8220,
,Nan,Nan,Western Springs,0,0,0,0,12520,
,Nan,Nan,Westmont,0,0,0,0,24745,
,Nan,Nan,West Salem,0,0,0,0,912,
,Nan,Nan,Westville,0,0,0,0,2922,
