year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
2016,California,Nonmetropolitan Counties,Del Norte,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Glenn,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Inyo,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Lassen,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Mariposa,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Modoc,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Mono,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Nevada,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Plumas,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Sierra,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Siskiyou,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Tehama,0,0,0,0,No Data,0
2016,California,Nonmetropolitan Counties,Trinity,0,0,0,0,No Data,0
2016,California,State Police Agencies,Highway Patrol: ,DNR,DNR,DNR,DNR,No Data,1
2016,California,State Police Agencies,Alameda County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Alpine County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Amador County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Butte County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Calaveras County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Colusa County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Contra Costa County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Del Norte County,0,0,0,0,No Data,0
2016,California,State Police Agencies,El Dorado County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Fresno County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Glenn County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Humboldt County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Imperial County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Inyo County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Kern County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Kings County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Lake County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Lassen County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Los Angeles County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Madera County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Marin County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Mariposa County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Mendocino County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Merced County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Modoc County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Mono County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Monterey County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Napa County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Nevada County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Orange County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Placer County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Plumas County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Riverside County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Sacramento County,0,0,0,0,No Data,0
2016,California,State Police Agencies,San Benito County,0,0,0,0,No Data,0
2016,California,State Police Agencies,San Bernardino County,0,0,0,0,No Data,0
2016,California,State Police Agencies,San Diego County,0,0,0,0,No Data,0
2016,California,State Police Agencies,San Francisco County,0,0,0,0,No Data,0
2016,California,State Police Agencies,San Joaquin County,0,0,0,0,No Data,0
2016,California,State Police Agencies,San Luis Obispo County,0,0,0,0,No Data,0
2016,California,State Police Agencies,San Mateo County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Santa Barbara County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Santa Clara County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Santa Cruz County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Shasta County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Sierra County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Siskiyou County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Solano County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Sonoma County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Stanislaus County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Sutter County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Tehama County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Trinity County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Tulare County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Tuolumne County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Ventura County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Yolo County,0,0,0,0,No Data,0
2016,California,State Police Agencies,Yuba County,0,0,0,0,No Data,0
2016,California,Tribal Agencies,La Jolla Tribal,0,DNR,DNR,DNR,No Data,0
2016,California,Other Agencies,Atascadero State Hospital,0,0,0,0,No Data,0
2016,California,Other Agencies,Coalinga State Hospital,0,0,0,0,No Data,0
2016,California,Other Agencies,Department of Parks and Recreation: ,DNR,DNR,DNR,DNR,No Data,1
2016,California,Other Agencies,Angeles,0,0,0,0,No Data,0
2016,California,Other Agencies,Bay Area,0,0,0,0,No Data,0
2016,California,Other Agencies,Calaveras County,0,0,0,0,No Data,0
2016,California,Other Agencies,Capital,0,0,0,0,No Data,0
2016,California,Other Agencies,Channel Coast,0,0,0,0,No Data,0
2016,California,Other Agencies,Colorado,0,0,0,0,No Data,0
2016,California,Other Agencies,Four Rivers District,0,0,0,0,No Data,0
2016,California,Other Agencies,Gold Fields District,0,0,0,0,No Data,0
2016,California,Other Agencies,Hollister Hills,0,0,0,0,No Data,0
2016,California,Other Agencies,Hungry Valley,0,0,0,0,No Data,0
2016,California,Other Agencies,Inland Empire,0,0,0,0,No Data,0
2016,California,Other Agencies,Marin County,0,0,0,0,No Data,0
2016,California,Other Agencies,Mendocino Headquarters,0,0,0,0,No Data,0
2016,California,Other Agencies,Monterey County,0,0,0,0,No Data,0
2016,California,Other Agencies,North Coast Redwoods,0,0,0,0,No Data,0
2016,California,Other Agencies,Northern Buttes,0,0,0,0,No Data,0
2016,California,Other Agencies,Oceano Dunes,0,0,0,0,No Data,0
2016,California,Other Agencies,Ocotillo Wells,0,0,0,0,No Data,0
2016,California,Other Agencies,Orange Coast,0,0,0,0,No Data,0
2016,California,Other Agencies,Russian River,0,0,0,0,No Data,0
2016,California,Other Agencies,San Diego Coast,0,0,0,0,No Data,0
2016,California,Other Agencies,San Joaquin,0,0,0,0,No Data,0
2016,California,Other Agencies,San Luis Obispo Coast,0,0,0,0,No Data,0
2016,California,Other Agencies,Santa Cruz Mountains,0,0,0,0,No Data,0
2016,California,Other Agencies,Sierra,0,0,0,0,No Data,0
2016,California,Other Agencies,Silverado,0,0,0,0,No Data,0
2016,California,Other Agencies,Tehachapi District,0,0,0,0,No Data,0
2016,California,Other Agencies,Twin Cities,0,0,0,0,No Data,0
2016,California,Other Agencies,East Bay Municipal Utility,0,0,0,0,No Data,0
2016,California,Other Agencies,"East Bay Regional Parks, Contra Costa County",0,0,0,0,No Data,0
2016,California,Other Agencies,Fairview Developmental Center,0,0,0,0,No Data,0
2016,California,Other Agencies,Los Angeles County Metropolitan Transportation Authority,0,0,0,0,No Data,0
2016,California,Other Agencies,Monterey Peninsula Airport,0,0,0,0,No Data,0
2016,California,Other Agencies,Napa State Hospital,0,0,0,0,No Data,0
2016,California,Other Agencies,Patton State Hospital,0,0,0,0,No Data,0
2016,California,Other Agencies,Porterville Developmental Center,0,0,0,0,No Data,0
2016,California,Other Agencies,San Bernardino Unified School District,0,0,0,0,No Data,0
2016,California,Other Agencies,San Francisco Bay Area Rapid Transit:,DNR,DNR,DNR,DNR,No Data,1
2016,California,Other Agencies,San Francisco County,0,0,0,0,No Data,0
2016,California,Other Agencies,San Mateo County,0,0,0,0,No Data,0
2016,California,Other Agencies,Shasta County Marshal,0,0,0,0,No Data,0
2016,California,Other Agencies,Sonoma Developmental Center,0,0,0,0,No Data,0
2016,California,Other Agencies,Stockton Unified School District,0,0,0,0,No Data,0
2016,California,Other Agencies,Twin Rivers Unified School District,0,0,0,0,No Data,0
2016,California,Other Agencies,Union Pacific Railroad: ,DNR,DNR,DNR,DNR,No Data,1
2016,California,Other Agencies,Alameda County,0,0,0,0,No Data,0
2016,California,Other Agencies,Amador County,0,0,0,0,No Data,0
2016,California,Other Agencies,Butte County,0,0,0,0,No Data,0
2016,California,Other Agencies,Calaveras County,0,0,0,0,No Data,0
2016,California,Other Agencies,Colusa County,0,0,0,0,No Data,0
2016,California,Other Agencies,Contra Costa County,0,0,0,0,No Data,0
2016,California,Other Agencies,El Dorado County,0,0,0,0,No Data,0
2016,California,Other Agencies,Fresno County,0,0,0,0,No Data,0
2016,California,Other Agencies,Glenn County,0,0,0,0,No Data,0
2016,California,Other Agencies,Humboldt County,0,0,0,0,No Data,0
2016,California,Other Agencies,Imperial County,0,0,0,0,No Data,0
2016,California,Other Agencies,Inyo County,0,0,0,0,No Data,0
2016,California,Other Agencies,Kern County,0,0,0,0,No Data,0
2016,California,Other Agencies,Kings County,0,0,0,0,No Data,0
2016,California,Other Agencies,Lassen County,0,0,0,0,No Data,0
2016,California,Other Agencies,Los Angeles County,0,0,0,0,No Data,0
2016,California,Other Agencies,Madera County,0,0,0,0,No Data,0
2016,California,Other Agencies,Marin County,0,0,0,0,No Data,0
2016,California,Other Agencies,Mendocino County,0,0,0,0,No Data,0
2016,California,Other Agencies,Merced County,0,0,0,0,No Data,0
2016,California,Other Agencies,Modoc County,0,0,0,0,No Data,0
2016,California,Other Agencies,Monterey County,0,0,0,0,No Data,0
2016,California,Other Agencies,Napa County,0,0,0,0,No Data,0
2016,California,Other Agencies,Nevada County,0,0,0,0,No Data,0
2016,California,Other Agencies,Orange County,0,0,0,0,No Data,0
2016,California,Other Agencies,Placer County,0,0,0,0,No Data,0
2016,California,Other Agencies,Plumas County,0,0,0,0,No Data,0
2016,California,Other Agencies,Riverside County,0,0,0,0,No Data,0
2016,California,Other Agencies,Sacramento County,0,0,0,0,No Data,0
2016,California,Other Agencies,San Benito County,0,0,0,0,No Data,0
2016,California,Other Agencies,San Bernardino County,0,0,0,0,No Data,0
2016,California,Other Agencies,San Francisco County,0,0,0,0,No Data,0
2016,California,Other Agencies,San Joaquin County,0,0,0,0,No Data,0
2016,California,Other Agencies,San Luis Obispo County,0,0,0,0,No Data,0
2016,California,Other Agencies,San Mateo County,0,0,0,0,No Data,0
2016,California,Other Agencies,Santa Barbara County,0,0,0,0,No Data,0
2016,California,Other Agencies,Santa Clara County,0,0,0,0,No Data,0
2016,California,Other Agencies,Santa Cruz County,0,0,0,0,No Data,0
2016,California,Other Agencies,Shasta County,0,0,0,0,No Data,0
2016,California,Other Agencies,Sierra County,0,0,0,0,No Data,0
2016,California,Other Agencies,Siskiyou County,0,0,0,0,No Data,0
2016,California,Other Agencies,Solano County,0,0,0,0,No Data,0
2016,California,Other Agencies,Sonoma County,0,0,0,0,No Data,0
2016,California,Other Agencies,Stanislaus County,0,0,0,0,No Data,0
2016,California,Other Agencies,Sutter County,0,0,0,0,No Data,0
2016,California,Other Agencies,Tehama County,0,0,0,0,No Data,0
2016,California,Other Agencies,Trinity County,0,0,0,0,No Data,0
2016,California,Other Agencies,Tulare County,0,0,0,0,No Data,0
2016,California,Other Agencies,Ventura County,0,0,0,0,No Data,0
2016,California,Other Agencies,Yolo County,0,0,0,0,No Data,0
2016,California,Other Agencies,Yuba County,0,0,0,0,No Data,0
2016,Colorado,Cities,Alamosa,0,0,0,0,9927,0
2016,Colorado,Cities,Arvada,0,0,0,0,117186,0
2016,Colorado,Cities,Ault,0,0,0,0,1642,0
2016,Colorado,Cities,Avon,0,0,0,0,6532,0
2016,Colorado,Cities,Basalt,0,0,0,0,3900,0
2016,Colorado,Cities,Bayfield,0,0,0,0,2611,0
2016,Colorado,Cities,Black Hawk,0,0,0,0,126,0
2016,Colorado,Cities,Blue River,0,0,0,0,915,0
2016,Colorado,Cities,Bow Mar,0,0,0,0,961,0
2016,Colorado,Cities,Brighton,0,0,0,0,38363,0
2016,Colorado,Cities,Broomfield,0,0,0,0,66953,0
2016,Colorado,Cities,Brush,0,0,0,0,5456,0
2016,Colorado,Cities,Buena Vista,0,0,0,0,2790,0
2016,Colorado,Cities,Burlington,0,0,0,0,3624,0
2016,Colorado,Cities,Calhan,0,0,0,0,790,0
2016,Colorado,Cities,Campo,0,0,0,0,104,0
2016,Colorado,Cities,Canon City,0,0,0,0,16390,0
2016,Colorado,Cities,Castle Rock,0,0,0,0,57109,0
2016,Colorado,Cities,Center,0,0,0,0,2196,0
2016,Colorado,Cities,Cherry Hills Village,0,0,0,0,6649,0
2016,Colorado,Cities,Columbine Valley,0,0,0,0,1381,0
2016,Colorado,Cities,Commerce City,0,0,0,0,55341,0
2016,Colorado,Cities,Cortez,0,0,0,0,8761,0
2016,Colorado,Cities,Craig,0,0,0,0,8724,0
2016,Colorado,Cities,Crested Butte,0,0,0,0,1599,0
2016,Colorado,Cities,Cripple Creek,0,0,0,0,1147,0
2016,Colorado,Cities,Dacono,0,0,0,0,4925,0
2016,Colorado,Cities,Del Norte,0,0,0,0,1588,0
2016,Colorado,Cities,Durango,0,0,0,0,18248,0
2016,Colorado,Cities,Eagle,0,0,0,0,6715,0
2016,Colorado,Cities,Eaton,0,0,0,0,5045,0
2016,Colorado,Cities,Edgewater,0,0,0,0,5330,0
2016,Colorado,Cities,Englewood,0,0,0,0,33657,0
2016,Colorado,Cities,Estes Park,0,0,0,0,6335,0
2016,Colorado,Cities,Evans,0,0,0,0,21975,0
2016,Colorado,Cities,Federal Heights,0,0,0,0,12563,0
2016,Colorado,Cities,Firestone,0,0,0,0,12375,0
2016,Colorado,Cities,Fort Morgan,0,0,0,0,11313,0
2016,Colorado,Cities,Fowler,0,0,0,0,1141,0
2016,Colorado,Cities,Fraser/Winter Park,0,0,0,0,2205,0
2016,Colorado,Cities,Frederick,0,0,0,0,12045,0
2016,Colorado,Cities,Frisco,0,0,0,0,3108,0
2016,Colorado,Cities,Fruita,0,0,0,0,12825,0
2016,Colorado,Cities,Garden City,0,0,0,0,269,0
2016,Colorado,Cities,Georgetown,0,0,0,0,1052,0
2016,Colorado,Cities,Glendale,0,0,0,0,5396,0
2016,Colorado,Cities,Glenwood Springs,0,0,0,0,9978,0
2016,Colorado,Cities,Granby,0,0,0,0,1880,0
2016,Colorado,Cities,Greeley,0,0,0,0,102491,0
2016,Colorado,Cities,Greenwood Village,0,0,0,0,16024,0
2016,Colorado,Cities,Gunnison,0,0,0,0,6110,0
2016,Colorado,Cities,Gypsum,0,0,0,0,7012,0
2016,Colorado,Cities,Haxtun,0,0,0,0,926,0
2016,Colorado,Cities,Hayden,0,0,0,0,1847,0
2016,Colorado,Cities,Holyoke,0,0,0,0,2237,0
2016,Colorado,Cities,Hotchkiss,0,0,0,0,895,0
2016,Colorado,Cities,Hudson,0,0,0,0,1477,0
2016,Colorado,Cities,Hugo,0,0,0,0,737,0
2016,Colorado,Cities,Idaho Springs,0,0,0,0,1730,0
2016,Colorado,Cities,Ignacio,0,0,0,0,723,0
2016,Colorado,Cities,Johnstown,0,0,0,0,16143,0
2016,Colorado,Cities,Keenesburg,0,0,0,0,1208,0
2016,Colorado,Cities,Kersey,0,0,0,0,1602,0
2016,Colorado,Cities,Kiowa,0,0,0,0,753,0
2016,Colorado,Cities,Lafayette,0,0,0,0,28421,0
2016,Colorado,Cities,La Junta,0,0,0,0,6919,0
2016,Colorado,Cities,Lakeside,0,0,0,0,8,0
2016,Colorado,Cities,Lakewood,0,0,0,0,154553,0
2016,Colorado,Cities,Lamar,0,0,0,0,7479,0
2016,Colorado,Cities,La Salle,0,0,0,0,2070,0
2016,Colorado,Cities,Leadville,0,0,0,0,2656,0
2016,Colorado,Cities,Limon,0,0,0,0,1917,0
2016,Colorado,Cities,Littleton,0,0,0,0,47288,0
2016,Colorado,Cities,Lochbuie,0,0,0,0,5516,0
2016,Colorado,Cities,Log Lane Village,0,0,0,0,873,0
2016,Colorado,Cities,Lone Tree,0,0,0,0,13593,0
2016,Colorado,Cities,Louisville,0,0,0,0,20814,0
2016,Colorado,Cities,Mancos,0,0,0,0,1388,0
2016,Colorado,Cities,Manitou Springs,0,0,0,0,5397,0
2016,Colorado,Cities,Mead,0,0,0,0,4713,0
2016,Colorado,Cities,Meeker,0,0,0,0,2344,0
2016,Colorado,Cities,Milliken,0,0,0,0,6551,0
2016,Colorado,Cities,Monte Vista,0,0,0,0,4262,0
2016,Colorado,Cities,Montrose,0,0,0,0,19054,0
2016,Colorado,Cities,Monument,0,0,0,0,6497,0
2016,Colorado,Cities,Morrison,0,0,0,0,436,0
2016,Colorado,Cities,Mountain View,0,0,0,0,532,0
2016,Colorado,Cities,Mountain Village,0,0,0,0,1412,0
2016,Colorado,Cities,Mount Crested Butte,0,0,0,0,833,0
2016,Colorado,Cities,New Castle,0,0,0,0,4706,0
2016,Colorado,Cities,Northglenn,0,0,0,0,39890,0
2016,Colorado,Cities,Oak Creek,0,0,0,0,894,0
2016,Colorado,Cities,Ouray,0,0,0,0,1008,0
2016,Colorado,Cities,Pagosa Springs,0,0,0,0,1763,0
2016,Colorado,Cities,Palisade,0,0,0,0,2654,0
2016,Colorado,Cities,Palmer Lake,0,0,0,0,2621,0
2016,Colorado,Cities,Parachute,0,0,0,0,1110,0
2016,Colorado,Cities,Parker,0,0,0,0,50409,0
2016,Colorado,Cities,Platteville,0,0,0,0,3737,0
2016,Colorado,Cities,Rangely,0,0,0,0,2378,0
2016,Colorado,Cities,Rifle,0,0,0,0,9613,0
2016,Colorado,Cities,Rocky Ford,0,0,0,0,3801,0
2016,Colorado,Cities,Salida,0,0,0,0,5516,0
2016,Colorado,Cities,Severance,0,0,0,0,3805,0
2016,Colorado,Cities,Sheridan,0,0,0,0,6113,0
2016,Colorado,Cities,Silt,0,0,0,0,3069,0
2016,Colorado,Cities,Silverthorne,0,0,0,0,4530,0
2016,Colorado,Cities,Simla,0,0,0,0,635,0
2016,Colorado,Cities,Snowmass Village,0,0,0,0,2935,0
2016,Colorado,Cities,Springfield,0,0,0,0,1385,0
2016,Colorado,Cities,Steamboat Springs,0,0,0,0,12512,0
2016,Colorado,Cities,Stratton,0,0,0,0,659,0
2016,Colorado,Cities,Telluride,0,0,0,0,2434,0
2016,Colorado,Cities,Thornton,0,0,0,0,136451,0
2016,Colorado,Cities,Timnath,0,0,0,0,3234,0
2016,Colorado,Cities,Trinidad,0,0,0,0,7990,0
2016,Colorado,Cities,Vail,0,0,0,0,5496,0
2016,Colorado,Cities,Walsenburg,0,0,0,0,2871,0
2016,Colorado,Cities,Walsh,0,0,0,0,512,0
2016,Colorado,Cities,Westminster,0,0,0,0,114514,0
2016,Colorado,Cities,Wheat Ridge,0,0,0,0,31389,0
2016,Colorado,Cities,Windsor,0,0,0,0,22404,0
2016,Colorado,Cities,Woodland Park,0,0,0,0,7226,0
2016,Colorado,Cities,Wray,0,0,0,0,2382,0
2016,Colorado,Cities,Yuma,0,0,0,0,3612,0
2016,Colorado,Universities and Colleges,Adams State University,0,0,0,0,3404,0
2016,Colorado,Universities and Colleges,Aims Community College,0,0,0,0,5298,0
2016,Colorado,Universities and Colleges,Arapahoe Community College,0,0,0,0,10004,0
2016,Colorado,Universities and Colleges,Colorado School of Mines,0,0,0,0,6054,0
2016,Colorado,Universities and Colleges,"Colorado State University, Fort Collins",0,0,0,0,30614,0
2016,Colorado,Universities and Colleges,Fort Lewis College,0,0,0,0,3707,0
2016,Colorado,Universities and Colleges,Pikes Peak Community College,0,0,0,0,13311,0
2016,Colorado,Universities and Colleges,Red Rocks Community College,0,0,0,0,7789,0
2016,Colorado,Universities and Colleges,University of Colorado:,DNR,DNR,DNR,DNR,No Data,1
2016,Colorado,Universities and Colleges,Colorado Springs,0,0,0,0,11988,0
2016,Colorado,Universities and Colleges,Denver,0,0,0,0,23671,0
2016,Colorado,Universities and Colleges,Health Sciences Center,0,0,0,0,No Data,0
2016,Colorado,Metropolitan Counties,Clear Creek,0,0,0,0,No Data,0
2016,Colorado,Metropolitan Counties,Elbert,0,0,0,0,No Data,0
2016,Colorado,Metropolitan Counties,Gilpin,0,0,0,0,No Data,0
2016,Colorado,Metropolitan Counties,Jefferson,0,0,0,0,No Data,0
2016,Colorado,Metropolitan Counties,Park,0,0,0,0,No Data,0
2016,Colorado,Metropolitan Counties,Pueblo,0,0,0,0,No Data,0
2016,Colorado,Metropolitan Counties,Weld,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Alamosa,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Archuleta,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Baca,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Bent,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Chaffee,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Cheyenne,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Conejos,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Crowley,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Delta,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Dolores,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Eagle,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Fremont,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Grand,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Gunnison,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Hinsdale,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Huerfano,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Jackson,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Kit Carson,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Lake,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,La Plata,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Las Animas,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Lincoln,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Logan,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Mineral,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Moffat,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Montezuma,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Montrose,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Morgan,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Otero,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Ouray,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Phillips,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Pitkin,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Prowers,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Rio Blanco,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Rio Grande,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Routt,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Saguache,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,San Miguel,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Sedgwick,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Washington,0,0,0,0,No Data,0
2016,Colorado,Nonmetropolitan Counties,Yuma,0,0,0,0,No Data,0
2016,Colorado,State Police Agencies,Colorado State Patrol,0,0,0,0,No Data,0
2016,Colorado,Tribal Agencies,Southern Ute Tribal,0,0,0,0,No Data,0
2016,Colorado,Tribal Agencies,Ute Mountain Tribal,0,0,0,0,No Data,0
2016,Colorado,Other Agencies,All Crimes Enforcement Team,0,0,0,0,No Data,0
2016,Colorado,Other Agencies,Colorado Bureau of Investigation,0,0,0,0,No Data,0
2016,Colorado,Other Agencies,Colorado Mental Health Institute,0,0,0,0,No Data,0
2016,Colorado,Other Agencies,Delta Montrose Drug Task Force,0,0,0,0,No Data,0
2016,Colorado,Other Agencies,Southwest Drug Task Force,0,0,0,0,No Data,0
2016,Connecticut,Cities,Ansonia,0,0,0,0,18776,0
2016,Connecticut,Cities,Avon,0,0,0,0,18464,0
2016,Connecticut,Cities,Berlin,0,0,0,0,20695,0
2016,Connecticut,Cities,Bethel,0,0,0,0,19712,0
2016,Connecticut,Cities,Branford,0,0,0,0,28168,0
2016,Connecticut,Cities,Brookfield,0,0,0,0,17278,0
2016,Connecticut,Cities,Canton,0,0,0,0,10337,0
2016,Connecticut,Cities,Cheshire,0,0,0,0,29259,0
2016,Connecticut,Cities,Coventry,0,0,0,0,12437,0
2016,Connecticut,Cities,Cromwell,0,0,0,0,14041,0
2016,Connecticut,Cities,Derby,0,0,0,0,12660,0
2016,Connecticut,Cities,East Hampton,0,0,0,0,12839,0
2016,Connecticut,Cities,East Hartford,0,0,0,0,50733,0
2016,Connecticut,Cities,East Haven,0,0,0,0,28879,0
2016,Connecticut,Cities,Easton,0,0,0,0,7649,0
2016,Connecticut,Cities,East Windsor,0,0,0,0,11443,0
2016,Connecticut,Cities,Enfield,0,0,0,0,44258,0
2016,Connecticut,Cities,Fairfield,0,0,0,0,61889,0
2016,Connecticut,Cities,Farmington,0,0,0,0,25684,0
2016,Connecticut,Cities,Glastonbury,0,0,0,0,34724,0
2016,Connecticut,Cities,Granby,0,0,0,0,11301,0
2016,Connecticut,Cities,Groton Long Point,0,0,0,0,512,0
2016,Connecticut,Cities,Hamden,0,0,0,0,61138,0
2016,Connecticut,Cities,Meriden,0,0,0,0,59812,0
2016,Connecticut,Cities,Middlebury,0,0,0,0,7645,0
2016,Connecticut,Cities,Milford,0,0,0,0,53752,0
2016,Connecticut,Cities,Monroe,0,0,0,0,19898,0
2016,Connecticut,Cities,New Britain,0,0,0,0,72720,0
2016,Connecticut,Cities,New Canaan,0,0,0,0,20509,0
2016,Connecticut,Cities,New Milford,0,0,0,0,27111,0
2016,Connecticut,Cities,Newtown,0,0,0,0,28105,0
2016,Connecticut,Cities,North Branford,0,0,0,0,14234,0
2016,Connecticut,Cities,North Haven,0,0,0,0,23777,0
2016,Connecticut,Cities,Orange,0,0,0,0,13940,0
2016,Connecticut,Cities,Plainfield,0,0,0,0,15015,0
2016,Connecticut,Cities,Plainville,0,0,0,0,17782,0
2016,Connecticut,Cities,Plymouth,0,0,0,0,11731,0
2016,Connecticut,Cities,Portland,0,0,0,0,9369,0
2016,Connecticut,Cities,Putnam,0,0,0,0,9331,0
2016,Connecticut,Cities,Redding,0,0,0,0,9317,0
2016,Connecticut,Cities,Seymour,0,0,0,0,16462,0
2016,Connecticut,Cities,Simsbury,0,0,0,0,24519,0
2016,Connecticut,Cities,South Windsor,0,0,0,0,25803,0
2016,Connecticut,Cities,Stonington,0,0,0,0,18337,0
2016,Connecticut,Cities,Suffield,0,0,0,0,15641,0
2016,Connecticut,Cities,Thomaston,0,0,0,0,7570,0
2016,Connecticut,Cities,Watertown,0,0,0,0,21792,0
2016,Connecticut,Cities,West Haven,0,0,0,0,54800,0
