year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
2014,Illinois,Cities,Jerome,0,0,0,0,1650,0
2014,Illinois,Cities,Jerseyville,0,0,0,0,8589,0
2014,Illinois,Cities,Johnsburg,0,0,0,0,6293,0
2014,Illinois,Cities,Jonesboro,0,0,0,0,1782,0
2014,Illinois,Cities,Justice,0,0,0,0,13055,0
2014,Illinois,Cities,Kankakee,0,0,0,0,27026,0
2014,Illinois,Cities,Kenilworth,0,0,0,0,2564,0
2014,Illinois,Cities,Kewanee,0,0,0,0,12621,0
2014,Illinois,Cities,Kildeer,0,0,0,0,3970,0
2014,Illinois,Cities,Kincaid,0,0,0,0,1464,0
2014,Illinois,Cities,Kingston,0,0,0,0,1160,0
2014,Illinois,Cities,Kirkland,0,0,0,0,1727,0
2014,Illinois,Cities,Lacon,0,0,0,0,1833,0
2014,Illinois,Cities,La Grange Park,0,0,0,0,13676,0
2014,Illinois,Cities,La Harpe,0,0,0,0,1195,0
2014,Illinois,Cities,Lake Bluff,0,0,0,0,5700,0
2014,Illinois,Cities,Lake Forest,0,0,0,0,19343,0
2014,Illinois,Cities,Lake in the Hills,0,0,0,0,28925,0
2014,Illinois,Cities,Lakemoor,0,0,0,0,6004,0
2014,Illinois,Cities,Lake Villa,0,0,0,0,8847,0
2014,Illinois,Cities,Lakewood,0,0,0,0,3799,0
2014,Illinois,Cities,Lake Zurich,0,0,0,0,20057,0
2014,Illinois,Cities,Lansing,0,0,0,0,28547,0
2014,Illinois,Cities,Lawrenceville,0,0,0,0,4308,0
2014,Illinois,Cities,Leland Grove,0,0,0,DNR,1556,0
2014,Illinois,Cities,Lemont,0,0,0,0,16620,0
2014,Illinois,Cities,Lena,0,0,0,DNR,2850,0
2014,Illinois,Cities,Lenzburg,0,0,0,0,494,0
2014,Illinois,Cities,Le Roy,0,0,0,0,3627,0
2014,Illinois,Cities,Libertyville,0,0,0,0,20456,0
2014,Illinois,Cities,Lincoln,0,0,0,0,14234,0
2014,Illinois,Cities,Lincolnshire,0,0,0,0,7279,0
2014,Illinois,Cities,Lincolnwood,0,0,0,0,12721,0
2014,Illinois,Cities,Lindenhurst,0,0,0,0,14519,0
2014,Illinois,Cities,Lisle,0,0,0,0,22830,0
2014,Illinois,Cities,Litchfield,0,0,0,0,6787,0
2014,Illinois,Cities,Loami,0,0,0,0,750,0
2014,Illinois,Cities,Lockport,0,0,0,0,25059,0
2014,Illinois,Cities,London Mills,0,0,0,0,383,0
2014,Illinois,Cities,Loves Park,0,0,0,0,23629,0
2014,Illinois,Cities,Lovington,0,0,0,0,1113,0
2014,Illinois,Cities,Machesney Park,0,0,0,0,23134,0
2014,Illinois,Cities,Macomb,0,0,0,0,19262,0
2014,Illinois,Cities,Mahomet,0,0,0,0,7843,0
2014,Illinois,Cities,Malta,0,0,0,0,1154,0
2014,Illinois,Cities,Manhattan,0,0,0,0,7205,0
2014,Illinois,Cities,Maple Park,0,0,0,0,1311,0
2014,Illinois,Cities,Marengo,0,0,0,0,7499,0
2014,Illinois,Cities,Marine,0,0,0,0,943,0
2014,Illinois,Cities,Marion,0,0,0,DNR,17466,0
2014,Illinois,Cities,Marissa,0,0,0,0,1878,0
2014,Illinois,Cities,Maroa,0,0,0,0,1755,0
2014,Illinois,Cities,Marquette Heights,0,0,0,DNR,2814,0
2014,Illinois,Cities,Marseilles,0,0,0,0,5012,0
2014,Illinois,Cities,Martinsville,0,0,0,0,1153,0
2014,Illinois,Cities,Maryville,0,0,0,0,7846,0
2014,Illinois,Cities,Mascoutah,0,0,0,0,7963,0
2014,Illinois,Cities,Matteson,0,0,0,0,19182,0
2014,Illinois,Cities,Mattoon,0,0,0,0,18318,0
2014,Illinois,Cities,Maywood,0,0,0,0,24174,0
2014,Illinois,Cities,McCook,0,0,0,0,232,0
2014,Illinois,Cities,McHenry,0,0,0,0,26590,0
2014,Illinois,Cities,McLean,0,DNR,DNR,DNR,837,0
2014,Illinois,Cities,Melrose Park,0,0,0,0,25541,0
2014,Illinois,Cities,Mendota,0,0,0,0,7318,0
2014,Illinois,Cities,Merrionette Park,0,0,0,DNR,1893,0
2014,Illinois,Cities,Metropolis,0,0,0,0,6442,0
2014,Illinois,Cities,Midlothian,0,0,0,0,14948,0
2014,Illinois,Cities,Milan,0,0,0,0,5130,0
2014,Illinois,Cities,Milledgeville,0,0,0,0,989,0
2014,Illinois,Cities,Minonk,0,0,0,DNR,2077,0
2014,Illinois,Cities,Minooka,0,0,0,0,11174,0
2014,Illinois,Cities,Mokena,0,0,0,0,19271,0
2014,Illinois,Cities,Moline,0,0,0,0,43017,0
2014,Illinois,Cities,Monmouth,0,0,0,0,9462,0
2014,Illinois,Cities,Montgomery,0,0,0,0,19305,0
2014,Illinois,Cities,Monticello,0,0,0,0,5509,0
2014,Illinois,Cities,Morris,0,0,0,0,13993,0
2014,Illinois,Cities,Morrison,0,0,0,0,4106,0
2014,Illinois,Cities,Morton,0,0,0,0,16586,0
2014,Illinois,Cities,Morton Grove,0,0,0,0,23575,0
2014,Illinois,Cities,Mount Carmel,0,0,0,0,7071,0
2014,Illinois,Cities,Mount Carroll,0,0,0,0,1642,0
2014,Illinois,Cities,Mount Olive,0,0,0,0,2041,0
2014,Illinois,Cities,Mount Prospect,0,0,0,0,54891,0
2014,Illinois,Cities,Mount Pulaski,0,0,0,0,1534,0
2014,Illinois,Cities,Mount Vernon,0,0,0,0,15232,0
2014,Illinois,Cities,Mount Zion,0,0,0,0,5931,0
2014,Illinois,Cities,Moweaqua,0,0,0,0,1775,0
2014,Illinois,Cities,Mundelein,0,0,0,0,31464,0
2014,Illinois,Cities,Nashville,0,0,0,DNR,3160,0
2014,Illinois,Cities,Neoga,0,0,DNR,DNR,1623,0
2014,Illinois,Cities,New Athens,0,0,0,0,1981,0
2014,Illinois,Cities,New Berlin,0,0,0,0,1366,0
2014,Illinois,Cities,New Lenox,0,0,0,0,25093,0
2014,Illinois,Cities,Newton,0,0,0,0,2806,0
2014,Illinois,Cities,Niles,0,0,0,0,30071,0
2014,Illinois,Cities,Nokomis,0,0,0,0,2212,0
2014,Illinois,Cities,Norridge,0,0,0,0,14712,0
2014,Illinois,Cities,North Aurora,0,0,0,0,17216,0
2014,Illinois,Cities,Northbrook,0,0,0,0,33698,0
2014,Illinois,Cities,Northfield,0,0,0,0,5496,0
2014,Illinois,Cities,Northlake,0,0,0,0,12392,0
2014,Illinois,Cities,North Riverside,0,0,0,0,6712,0
2014,Illinois,Cities,Norwood,0,0,0,0,482,0
2014,Illinois,Cities,Oak Brook,0,0,0,0,8077,0
2014,Illinois,Cities,Oakbrook Terrace,0,0,0,0,2165,0
2014,Illinois,Cities,Oak Forest,0,0,0,0,28252,0
2014,Illinois,Cities,Oak Park,0,0,0,0,52109,0
2014,Illinois,Cities,Oakwood,0,0,0,0,1542,0
2014,Illinois,Cities,Oakwood Hills,0,0,0,0,2079,0
2014,Illinois,Cities,Oblong,0,0,0,0,1429,0
2014,Illinois,Cities,Oglesby,0,0,0,DNR,3699,0
2014,Illinois,Cities,Okawville,0,0,0,0,1405,0
2014,Illinois,Cities,Old Shawneetown,0,0,0,0,181,0
2014,Illinois,Cities,Olney,0,0,0,0,9108,0
2014,Illinois,Cities,Olympia Fields,0,0,0,0,5056,0
2014,Illinois,Cities,Oregon,0,0,0,0,3602,0
2014,Illinois,Cities,Orion,0,0,0,0,1845,0
2014,Illinois,Cities,Orland Hills,0,0,0,0,7307,0
2014,Illinois,Cities,Orland Park,0,0,0,0,59056,0
2014,Illinois,Cities,Oswego,0,0,0,0,32599,0
2014,Illinois,Cities,Ottawa,0,0,0,0,18517,0
2014,Illinois,Cities,Palatine,0,0,0,0,69533,0
2014,Illinois,Cities,Palos Heights,0,0,0,0,12633,0
2014,Illinois,Cities,Palos Hills,0,0,0,0,17673,0
2014,Illinois,Cities,Palos Park,0,0,0,0,4918,0
2014,Illinois,Cities,Pana,0,0,0,0,5704,0
2014,Illinois,Cities,Paris,0,0,0,0,8497,0
2014,Illinois,Cities,Park Forest,0,0,0,0,22073,0
2014,Illinois,Cities,Park Ridge,0,0,0,0,37919,0
2014,Illinois,Cities,Patoka,0,0,0,0,569,0
2014,Illinois,Cities,Pawnee,0,0,0,0,2732,0
2014,Illinois,Cities,Paxton,0,0,0,0,4400,0
2014,Illinois,Cities,Pekin,0,0,0,0,34080,0
2014,Illinois,Cities,Peoria Heights,0,0,0,0,6074,0
2014,Illinois,Cities,Peotone,0,0,0,0,4129,0
2014,Illinois,Cities,Peru,0,0,0,0,10061,0
2014,Illinois,Cities,Phoenix,0,0,0,0,1978,0
2014,Illinois,Cities,Pierron,0,0,0,0,571,0
2014,Illinois,Cities,Pinckneyville,0,0,0,0,5552,0
2014,Illinois,Cities,Pingree Grove,0,0,0,0,5702,0
2014,Illinois,Cities,Pittsfield,0,0,DNR,DNR,4482,0
2014,Illinois,Cities,Plainfield,0,0,0,0,42196,0
2014,Illinois,Cities,Pleasant Plains,0,0,0,0,807,0
2014,Illinois,Cities,Plymouth,0,0,DNR,DNR,486,0
2014,Illinois,Cities,Polo,0,0,0,0,2278,0
2014,Illinois,Cities,Pontiac,0,0,0,0,11635,0
2014,Illinois,Cities,Pontoon Beach,0,0,0,DNR,5651,0
2014,Illinois,Cities,Posen,0,0,0,0,6037,0
2014,Illinois,Cities,Potomac,0,0,0,0,735,0
2014,Illinois,Cities,Princeton,0,0,0,0,7418,0
2014,Illinois,Cities,Prophetstown,0,0,0,DNR,2026,0
2014,Illinois,Cities,Prospect Heights,0,0,0,0,16442,0
2014,Illinois,Cities,Quincy,0,0,0,0,40972,0
2014,Illinois,Cities,Raleigh,0,0,0,0,347,0
2014,Illinois,Cities,Rankin,0,0,0,0,549,0
2014,Illinois,Cities,Raymond,0,0,0,0,987,0
2014,Illinois,Cities,Red Bud,0,0,0,0,3602,0
2014,Illinois,Cities,Richmond,0,0,0,0,1892,0
2014,Illinois,Cities,Richton Park,0,0,0,0,13792,0
2014,Illinois,Cities,Ridge Farm,0,0,0,0,860,0
2014,Illinois,Cities,Riverdale,0,0,0,0,13640,0
2014,Illinois,Cities,River Forest,0,0,0,0,11218,0
2014,Illinois,Cities,River Grove,0,0,0,0,10291,0
2014,Illinois,Cities,Riverside,0,0,0,0,8899,0
2014,Illinois,Cities,Riverton,0,0,0,0,3470,0
2014,Illinois,Cities,Riverwoods,0,0,0,0,3654,0
2014,Illinois,Cities,Robinson,0,0,0,0,7654,0
2014,Illinois,Cities,Rochester,0,0,0,DNR,3786,0
2014,Illinois,Cities,Rockdale,0,0,0,0,1952,0
2014,Illinois,Cities,Rock Falls,0,0,0,0,9169,0
2014,Illinois,Cities,Rock Island,0,0,0,0,38844,0
2014,Illinois,Cities,Rockton,0,0,0,0,7595,0
2014,Illinois,Cities,Rolling Meadows,0,0,0,0,24333,0
2014,Illinois,Cities,Romeoville,0,0,0,DNR,39645,0
2014,Illinois,Cities,Roodhouse,0,0,0,DNR,1771,0
2014,Illinois,Cities,Roscoe,0,0,0,0,10654,0
2014,Illinois,Cities,Roselle,0,0,0,0,23095,0
2014,Illinois,Cities,Rosemont,0,0,0,0,4244,0
2014,Illinois,Cities,Round Lake,0,0,0,0,18503,0
2014,Illinois,Cities,Round Lake Beach,0,0,0,0,28067,0
2014,Illinois,Cities,Round Lake Heights,0,0,0,0,2736,0
2014,Illinois,Cities,Round Lake Park,0,0,0,0,7352,0
2014,Illinois,Cities,Roxana,0,0,0,0,1500,0
2014,Illinois,Cities,Ruma,0,0,0,0,312,0
2014,Illinois,Cities,Rushville,0,0,0,DNR,3150,0
2014,Illinois,Cities,Salem,0,0,0,0,7318,0
2014,Illinois,Cities,Sandwich,0,0,DNR,DNR,7353,0
2014,Illinois,Cities,Sauget,0,0,0,0,154,0
2014,Illinois,Cities,Sauk Village,0,0,0,0,10558,0
2014,Illinois,Cities,Savanna,0,0,0,0,2918,0
2014,Illinois,Cities,Schiller Park,0,0,0,0,11892,0
2014,Illinois,Cities,Seneca,0,0,0,0,2312,0
2014,Illinois,Cities,Shawneetown,0,0,0,0,1187,0
2014,Illinois,Cities,Shorewood,0,0,0,0,16490,0
2014,Illinois,Cities,Sidell,0,0,0,0,603,0
2014,Illinois,Cities,Silvis,0,0,0,0,7627,0
2014,Illinois,Cities,Skokie,0,0,0,0,65263,0
2014,Illinois,Cities,Sleepy Hollow,0,0,0,0,3338,0
2014,Illinois,Cities,Smithton,0,0,0,0,3729,0
2014,Illinois,Cities,Somonauk,0,0,0,0,1870,0
2014,Illinois,Cities,South Barrington,0,0,0,0,4745,0
2014,Illinois,Cities,South Beloit,0,0,0,0,7744,0
2014,Illinois,Cities,South Elgin,0,0,0,0,22248,0
2014,Illinois,Cities,Southern View,0,0,0,0,1653,0
2014,Illinois,Cities,South Holland,0,0,0,0,22201,0
2014,Illinois,Cities,South Jacksonville,0,0,0,0,3281,0
2014,Illinois,Cities,South Pekin,0,0,0,0,1150,0
2014,Illinois,Cities,South Roxana,0,0,0,0,2004,0
2014,Illinois,Cities,Sparta,0,0,0,0,4363,0
2014,Illinois,Cities,Spring Grove,0,0,0,0,5718,0
2014,Illinois,Cities,Spring Valley,0,0,0,0,5365,0
2014,Illinois,Cities,Stanford,0,0,0,0,600,0
2014,Illinois,Cities,St. Anne,0,0,0,0,1233,0
2014,Illinois,Cities,Staunton,0,0,0,DNR,5077,0
2014,Illinois,Cities,St. Charles,0,0,0,0,33335,0
2014,Illinois,Cities,Steger,0,0,0,0,9561,0
2014,Illinois,Cities,Sterling,0,0,0,0,15084,0
2014,Illinois,Cities,St. Elmo,0,0,0,0,1416,0
2014,Illinois,Cities,Stickney,0,0,0,0,6833,0
2014,Illinois,Cities,Stockton,0,0,0,0,1816,0
2014,Illinois,Cities,Streator,0,0,0,0,13355,0
2014,Illinois,Cities,Stronghurst,0,0,0,DNR,834,0
2014,Illinois,Cities,Summit,0,0,0,0,11561,0
2014,Illinois,Cities,Sumner,0,0,DNR,DNR,3148,0
2014,Illinois,Cities,Swansea,0,0,0,0,13741,0
2014,Illinois,Cities,Sycamore,0,0,0,0,17540,0
2014,Illinois,Cities,Taylorville,0,0,0,0,11049,0
2014,Illinois,Cities,Teutopolis,0,0,0,DNR,1571,0
2014,Illinois,Cities,Thomasboro,0,0,0,0,1131,0
2014,Illinois,Cities,Thornton,0,0,0,0,2349,0
2014,Illinois,Cities,Tilton,0,0,0,0,2654,0
2014,Illinois,Cities,Tinley Park,0,0,0,0,57405,0
2014,Illinois,Cities,Tolono,0,0,0,0,3471,0
2014,Illinois,Cities,Tonica,0,0,0,0,751,0
2014,Illinois,Cities,Tower Lakes,0,0,0,0,1275,0
2014,Illinois,Cities,Troy,0,0,0,0,10014,0
2014,Illinois,Cities,Tuscola,0,0,0,DNR,4462,0
2014,Illinois,Cities,Valmeyer,0,0,0,0,1261,0
2014,Illinois,Cities,Vandalia,0,0,0,0,7045,0
2014,Illinois,Cities,Vernon Hills,0,0,0,0,25759,0
2014,Illinois,Cities,Vienna,0,0,0,0,1453,0
2014,Illinois,Cities,Villa Park,0,0,0,0,22136,0
2014,Illinois,Cities,Virden,0,0,0,0,3441,0
2014,Illinois,Cities,Virginia,0,0,0,0,1564,0
2014,Illinois,Cities,Walnut,0,0,0,0,1367,0
2014,Illinois,Cities,Warrensburg,0,0,0,DNR,1186,0
2014,Illinois,Cities,Warrenville,0,0,0,0,13400,0
2014,Illinois,Cities,Warsaw,0,0,0,0,1550,0
2014,Illinois,Cities,Washington,0,0,0,0,15836,0
2014,Illinois,Cities,Washington Park,0,0,0,0,4046,0
2014,Illinois,Cities,Watseka,0,0,0,0,5109,0
2014,Illinois,Cities,Waukegan,0,0,0,0,88747,0
2014,Illinois,Cities,Waverly,0,0,0,0,1271,0
2014,Illinois,Cities,Wayne,0,0,0,0,2458,0
2014,Illinois,Cities,Westchester,0,0,0,0,16849,0
2014,Illinois,Cities,West City,0,0,0,0,652,0
2014,Illinois,Cities,West Dundee,0,0,0,0,7375,0
2014,Illinois,Cities,Western Springs,0,0,0,0,13217,0
2014,Illinois,Cities,West Frankfort,0,0,0,0,8092,0
2014,Illinois,Cities,Westmont,0,0,0,0,25047,0
2014,Illinois,Cities,Westville,0,0,0,0,3147,0
2014,Illinois,Cities,Wheaton,0,0,0,0,53806,0
2014,Illinois,Cities,Wheeling,0,0,0,0,38095,0
2014,Illinois,Cities,White Hall,0,0,0,0,2465,0
2014,Illinois,Cities,Willowbrook,0,0,0,0,8675,0
2014,Illinois,Cities,Willow Springs,0,0,0,0,5722,0
2014,Illinois,Cities,Wilmette,0,0,0,DNR,27427,0
2014,Illinois,Cities,Wilmington,0,0,0,0,5709,0
2014,Illinois,Cities,Winfield,0,0,0,0,9582,0
2014,Illinois,Cities,Winnebago,0,0,0,0,3043,0
2014,Illinois,Cities,Winnetka,0,0,0,0,12477,0
2014,Illinois,Cities,Winthrop Harbor,0,0,0,0,6726,0
2014,Illinois,Cities,Witt,0,0,0,0,883,0
2014,Illinois,Cities,Wood Dale,0,0,0,0,14016,0
2014,Illinois,Cities,Woodhull,0,0,DNR,DNR,798,0
2014,Illinois,Cities,Woodstock,0,0,0,0,25222,0
2014,Illinois,Cities,Worth,0,0,0,0,10859,0
2014,Illinois,Cities,Yorkville,0,0,0,0,17929,0
2014,Illinois,Cities,Zion,0,0,0,0,24316,0
2014,Illinois,Universities and Colleges,"Benedictine University, Lisle",0,0,0,0,6318,0
2014,Illinois,Universities and Colleges,Chicago State University,0,0,0,0,5701,0
2014,Illinois,Universities and Colleges,College of Lake County,0,0,0,0,17685,0
2014,Illinois,Universities and Colleges,Eastern Illinois University,0,0,DNR,DNR,9775,0
2014,Illinois,Universities and Colleges,Elgin Community College,0,0,0,0,11285,0
2014,Illinois,Universities and Colleges,Harper College,0,0,0,0,14830,0
2014,Illinois,Universities and Colleges,Illinois Central College,0,0,0,0,10770,0
2014,Illinois,Universities and Colleges,John A. Logan College,0,0,0,0,7150,0
2014,Illinois,Universities and Colleges,Joliet Junior College,0,0,0,0,16869,0
2014,Illinois,Universities and Colleges,Lake Land College,0,0,0,0,6351,0
2014,Illinois,Universities and Colleges,Lewis University,0,0,0,0,6525,0
2014,Illinois,Universities and Colleges,Lincoln Land Community College,0,0,0,0,7020,0
2014,Illinois,Universities and Colleges,Loyola University,0,0,0,0,15957,0
2014,Illinois,Universities and Colleges,McHenry County College,0,0,0,0,7023,0
2014,Illinois,Universities and Colleges,Millikin University,0,0,0,0,2261,0
2014,Illinois,Universities and Colleges,Moraine Valley Community College,0,0,0,0,16106,0
2014,Illinois,Universities and Colleges,Morton College,0,0,0,0,4886,0
2014,Illinois,Universities and Colleges,Northeastern Illinois University,0,0,0,0,10821,0
2014,Illinois,Universities and Colleges,Northern Illinois University,0,0,0,0,21138,0
2014,Illinois,Universities and Colleges,"Northwestern University, Evanston",0,0,0,0,21592,0
2014,Illinois,Universities and Colleges,Oakton Community College,0,0,0,0,10866,0
2014,Illinois,Universities and Colleges,Parkland College,0,0,0,0,8437,0
2014,Illinois,Universities and Colleges,Rend Lake College,0,0,0,0,2714,0
2014,Illinois,Universities and Colleges,Rock Valley College,0,0,0,0,8150,0
2014,Illinois,Universities and Colleges,Southern Illinois University:,DNR,DNR,DNR,DNR,No Data,1
2014,Illinois,Universities and Colleges,Carbondale,0,0,0,0,17964,0
2014,Illinois,Universities and Colleges,Edwardsville,0,0,0,0,13850,0
2014,Illinois,Universities and Colleges,School of Medicine,0,0,0,0,No Data,0
2014,Illinois,Universities and Colleges,South Suburban College,0,0,0,0,5212,0
2014,Illinois,Universities and Colleges,Southwestern Illinois College,0,0,DNR,DNR,11332,0
2014,Illinois,Universities and Colleges,"University of Chicago, Cook County",0,0,0,0,15048,0
2014,Illinois,Universities and Colleges,University of Illinois: ,DNR,DNR,DNR,DNR,No Data,1
2014,Illinois,Universities and Colleges,Chicago,0,0,DNR,DNR,28038,0
2014,Illinois,Universities and Colleges,Springfield,0,0,0,0,5137,0
2014,Illinois,Universities and Colleges,Western Illinois University,0,0,0,0,11707,0
2014,Illinois,Metropolitan Counties,Alexander,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Clinton,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Cook,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,De Kalb,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,De Witt,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,DuPage,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Ford,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Grundy,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Henry,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Jackson,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Jersey,0,0,0,DNR,No Data,0
2014,Illinois,Metropolitan Counties,Kane,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Kankakee,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Kendall,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Macon,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Macoupin,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Madison,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Marshall,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,McHenry,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,McLean,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Menard,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Monroe,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Piatt,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Rock Island,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Sangamon,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Stark,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,St. Clair,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Tazewell,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Vermilion,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Will,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Williamson,0,0,0,0,No Data,0
2014,Illinois,Metropolitan Counties,Woodford,0,0,0,DNR,No Data,0
2014,Illinois,Nonmetropolitan Counties,Adams,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Brown,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Bureau,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Carroll,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Cass,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Clark,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Clay,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Coles,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Cumberland,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Douglas,0,0,0,DNR,No Data,0
2014,Illinois,Nonmetropolitan Counties,Edgar,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Effingham,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Fayette,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Franklin,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Gallatin,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Greene,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Hancock,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Iroquois,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Jasper,0,0,0,DNR,No Data,0
2014,Illinois,Nonmetropolitan Counties,Jefferson,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Jo Daviess,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Johnson,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Knox,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,La Salle,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Lawrence,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Livingston,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Logan,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Marion,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Mason,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Massac,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,McDonough,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Montgomery,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Morgan,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Ogle,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Perry,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Pike,0,0,DNR,DNR,No Data,0
2014,Illinois,Nonmetropolitan Counties,Pulaski,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Putnam,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Randolph,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Saline,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Schuyler,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Scott,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Shelby,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Stephenson,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Union,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Wabash,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Warren,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Washington,0,0,0,DNR,No Data,0
2014,Illinois,Nonmetropolitan Counties,Wayne,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,White,0,0,0,0,No Data,0
2014,Illinois,Nonmetropolitan Counties,Whiteside,0,0,0,0,No Data,0
2014,Illinois,State Police Agencies,Illinois State Police,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Alton & Southern Railway,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Belt Railway,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Canadian National Railway,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Canton Park District,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Capitol Airport Authority,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,"Chicago Fire Department, Arson Investigations",0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Cook County Forest Preserve,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Decatur Park District,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,DuPage County Forest Preserve,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Fon du Lac Park District,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Fox Valley Park District,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Illinois Department of Natural Resources,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Indiana Harbor Belt Railroad,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Kane County Forest Preserve,0,0,0,0,No Data,0
2014,Illinois,Other Agencies,Lake County Forest Preserve,0,0,0,0,No Data,0
