2012,California,Universities and Colleges,Long Beach,0,0,0,1,"34,870",0,0,,,,
2012,California,Universities and Colleges,Northridge,3,0,0,0,"36,911",0,0,,,,
2012,California,Universities and Colleges,San Jose,0,0,0,2,"30,236",0,0,,,,
2012,California,Universities and Colleges,San Marcos,0,0,0,2,"10,276",0,0,,,,
2012,California,Universities and Colleges,Marin Community College,0,0,1,0,"7,075",0,0,,,,
2012,California,Universities and Colleges,Riverside Community College,0,0,1,0,"18,395",0,0,,,,
2012,California,Universities and Colleges,San Diego State University,0,1,0,0,"30,541",0,0,,,,
2012,California,Universities and Colleges,Santa Rosa Junior College,0,1,1,0,"24,199",0,0,,,,
2012,California,Universities and Colleges,University of California:,DNR,DNR,DNR,DNR,No Data,1,0,,,,
2012,California,Universities and Colleges,Berkeley,0,1,2,2,"36,137",0,0,,,,
2012,California,Universities and Colleges,Irvine,0,0,1,0,"27,189",0,0,,,,
2012,California,Universities and Colleges,Los Angeles,1,0,0,0,"39,271",0,0,,,,
2012,California,Universities and Colleges,Riverside,1,1,0,0,"20,900",0,0,,,,
2012,California,Universities and Colleges,San Diego,1,0,0,0,"28,593",0,0,,,,
2012,California,Universities and Colleges,San Francisco,0,2,0,0,"3,054",0,0,,,,
2012,California,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0,0,,,,
2012,California,Metropolitan Counties,Alameda,0,0,0,1,No Data,0,0,,,,
2012,California,Metropolitan Counties,Butte,1,0,0,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Contra Costa,0,1,0,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,El Dorado,1,2,0,1,No Data,0,0,,,,
2012,California,Metropolitan Counties,Kern,0,0,0,1,No Data,0,0,,,,
2012,California,Metropolitan Counties,Los Angeles,9,5,11,2,No Data,0,0,,,,
2012,California,Metropolitan Counties,Monterey,1,0,0,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Orange,0,1,1,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Riverside,0,0,1,2,No Data,0,0,,,,
2012,California,Metropolitan Counties,Sacramento,5,7,4,4,No Data,0,0,,,,
2012,California,Metropolitan Counties,San Bernardino,1,0,0,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,San Diego,3,9,7,5,No Data,0,0,,,,
2012,California,Metropolitan Counties,Santa Clara,0,0,1,1,No Data,0,0,,,,
2012,California,Metropolitan Counties,Santa Cruz,3,3,2,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Solano,1,0,0,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Sonoma,0,1,3,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Stanislaus,0,1,1,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Tulare,0,1,0,0,No Data,0,0,,,,
2012,California,Metropolitan Counties,Ventura,2,0,1,1,No Data,0,0,,,,
2012,California,Metropolitan Counties,Yuba,0,0,1,1,No Data,0,0,,,,
2012,California,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0,0,,,,
2012,California,Nonmetropolitan Counties,Amador,2,0,0,0,No Data,0,0,,,,
2012,California,Nonmetropolitan Counties,Lake,1,2,0,0,No Data,0,0,,,,
2012,California,Nonmetropolitan Counties,Tuolumne,1,0,0,0,No Data,0,0,,,,
2012,California,Other Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0,0,,,,
2012,California,Other Agencies,"Department of Parks and Recreation, Northern Buttes",1,0,0,0,No Data,0,0,,,,
2012,California,Other Agencies,Los Angeles Transportation Services Bureau,1,4,3,3,No Data,0,0,,,,
2012,California,Other Agencies,Port of San Diego Harbor,0,0,0,1,No Data,0,0,,,,
2012,California,Other Agencies,Santa Clara Transit District,1,0,0,0,No Data,0,0,,,,
2012,California,Other Agencies,San Francisco Bay Area Rapid Transit:,DNR,DNR,DNR,DNR,No Data,1,0,,,,
2012,California,Other Agencies,Alameda County,0,1,2,0,No Data,0,0,,,,
2012,California,Other Agencies,Contra Costa County,0,2,0,0,No Data,0,0,,,,
2012,California,Other Agencies,San Francisco County,2,1,0,0,No Data,0,0,,,,
2012,California,Other Agencies,San Mateo County,0,0,1,0,No Data,0,0,,,,
2012,California,Other Agencies,Stockton Unified School District,1,0,0,0,No Data,0,0,,,,
2012,Colorado,Total,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0,0,,,,
2012,Colorado,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0,0,,,,
2012,Colorado,Cities,Aspen,0,0,1,0,"6,734",0,0,,,,
2012,Colorado,Cities,Aurora,1,0,1,1,"336,952",0,0,,,,
2012,Colorado,Cities,Berthoud,1,0,0,0,"5,278",0,0,,,,
2012,Colorado,Cities,Boulder,0,1,0,0,"100,257",0,0,,,,
2012,Colorado,Cities,Canon City,0,0,1,1,"16,727",0,0,,,,
2012,Colorado,Cities,Centennial,1,1,1,0,"104,022",0,0,,,,
2012,Colorado,Cities,Colorado Springs,0,5,7,6,"432,287",0,0,,,,
2012,Colorado,Cities,Craig,0,0,5,0,"9,357",0,0,,,,
2012,Colorado,Cities,Denver,11,8,13,13,"628,545",0,0,,,,
2012,Colorado,Cities,Durango,0,1,1,0,"17,305",0,0,,,,
2012,Colorado,Cities,Englewood,0,1,1,0,"31,358",0,0,, ,,
2012,Colorado,Cities,Fort Collins,0,0,1,1,"148,792",0,0,,,,
2012,Colorado,Cities,Fountain,0,0,3,1,"26,841",0,0,,,,
2012,Colorado,Cities,Frisco,0,1,0,0,"2,717",0,0,,,,
2012,Colorado,Cities,Glendale,0,0,1,2,"4,493",0,0,,,,
2012,Colorado,Cities,Glenwood Springs,0,0,1,2,"9,727",0,0,,,,
