year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
2015,California,Cities,Ventura,1,1,2,0,110077,0
2015,California,Cities,Victorville,1,1,0,0,123332,0
2015,California,Cities,Visalia,1,1,0,1,130405,0
2015,California,Cities,Vista,0,0,3,0,99097,0
2015,California,Cities,Walnut Creek,2,0,1,1,68530,0
2015,California,Cities,West Covina,2,0,0,0,109030,0
2015,California,Cities,West Hollywood,2,1,2,1,36256,0
2015,California,Cities,Westminster,0,1,1,0,92640,0
2015,California,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,California,Universities and Colleges,"California State Polytechnic University, San Luis Obispo",0,0,0,2,20186,0
2015,California,Universities and Colleges,California State University:,DNR,DNR,DNR,DNR,No Data,1
2015,California,Universities and Colleges,Dominguez Hills,0,0,0,1,14687,0
2015,California,Universities and Colleges,Fullerton,1,0,0,0,38128,0
2015,California,Universities and Colleges,Northridge,0,0,1,0,40131,0
2015,California,Universities and Colleges,San Jose,1,0,0,1,32713,0
2015,California,Universities and Colleges,Humboldt State University,0,1,1,1,8485,0
2015,California,Universities and Colleges,San Diego State University,0,0,1,1,33483,0
2015,California,Universities and Colleges,University of California:,DNR,DNR,DNR,DNR,No Data,1
2015,California,Universities and Colleges,Berkeley,1,0,1,0,37565,0
2015,California,Universities and Colleges,Davis,0,1,3,1,34508,0
2015,California,Universities and Colleges,Los Angeles,3,1,2,1,41845,0
2015,California,Universities and Colleges,Santa Cruz,1,0,0,0,17866,0
2015,California,Universities and Colleges,Ventura County Community College District,0,0,1,0,33956,0
2015,California,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,California,Metropolitan Counties,Kern,0,2,1,1,No Data,0
2015,California,Metropolitan Counties,Kings,0,0,0,1,No Data,0
2015,California,Metropolitan Counties,Los Angeles,4,12,8,4,No Data,0
2015,California,Metropolitan Counties,Marin,1,0,0,0,No Data,0
2015,California,Metropolitan Counties,Orange,1,0,0,1,No Data,0
2015,California,Metropolitan Counties,Placer,0,0,3,0,No Data,0
2015,California,Metropolitan Counties,Riverside,0,2,0,1,No Data,0
2015,California,Metropolitan Counties,Sacramento,2,2,3,1,No Data,0
2015,California,Metropolitan Counties,San Bernardino,2,0,2,2,No Data,0
2015,California,Metropolitan Counties,San Diego,4,4,3,4,No Data,0
2015,California,Metropolitan Counties,San Joaquin,0,0,1,2,No Data,0
2015,California,Metropolitan Counties,San Luis Obispo,1,0,1,0,No Data,0
2015,California,Metropolitan Counties,San Mateo,0,0,1,2,No Data,0
2015,California,Metropolitan Counties,Santa Clara,0,1,1,0,No Data,0
2015,California,Metropolitan Counties,Sonoma,0,0,0,2,No Data,0
2015,California,Metropolitan Counties,Stanislaus,1,0,0,0,No Data,0
2015,California,Metropolitan Counties,Ventura,0,1,0,0,No Data,0
2015,California,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,California,Nonmetropolitan Counties,Amador,0,2,0,0,No Data,0
2015,California,Nonmetropolitan Counties,Calaveras,0,0,0,1,No Data,0
2015,California,Nonmetropolitan Counties,Colusa,0,1,0,0,No Data,0
2015,California,Nonmetropolitan Counties,Del Norte,0,0,0,1,No Data,0
2015,California,Nonmetropolitan Counties,Lake,0,1,1,0,No Data,0
2015,California,Nonmetropolitan Counties,Mendocino,1,0,0,0,No Data,0
2015,California,Nonmetropolitan Counties,Nevada,0,0,2,0,No Data,0
2015,California,Other Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,California,Other Agencies,"East Bay Regional Parks, Alameda County",0,0,0,1,No Data,0
2015,California,Other Agencies,Los Angeles Transportation Services Bureau,7,7,2,1,No Data,0
2015,California,Other Agencies,Port of San Diego Harbor,0,0,0,1,No Data,0
2015,California,Other Agencies,San Francisco Bay Area Rapid Transit: ,DNR,DNR,DNR,DNR,No Data,1
2015,California,Other Agencies,Alameda County,1,2,0,0,No Data,0
2015,California,Other Agencies,Contra Costa County,1,0,1,0,No Data,0
2015,California,Other Agencies,San Francisco County,0,1,0,0,No Data,0
2015,California,Other Agencies,San Mateo County,1,0,0,1,No Data,0
2015,Colorado,Total,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Colorado,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Colorado,Cities,Arvada,1,0,1,0,115379,0
2015,Colorado,Cities,Aspen,0,0,0,1,6841,0
2015,Colorado,Cities,Aurora,0,2,2,2,360237,0
2015,Colorado,Cities,Basalt,0,0,1,0,3937,0
2015,Colorado,Cities,Boulder,1,0,0,0,106823,0
2015,Colorado,Cities,Breckenridge,0,1,0,0,4804,0
2015,Colorado,Cities,Castle Rock,0,0,1,0,57699,0
2015,Colorado,Cities,Centennial,0,1,0,0,108846,0
2015,Colorado,Cities,Colorado Springs,2,2,3,1,452410,0
2015,Colorado,Cities,Craig,0,1,0,0,8698,0
2015,Colorado,Cities,Denver,3,8,6,3,682418,0
2015,Colorado,Cities,Durango,0,2,0,0,18095,0
2015,Colorado,Cities,Englewood,0,0,1,0,33037,0
2015,Colorado,Cities,Fort Collins,1,1,2,0,159629,0
2015,Colorado,Cities,Glenwood Springs,0,1,0,1,9914,0
2015,Colorado,Cities,Golden,1,0,0,0,20448,0
2015,Colorado,Cities,Grand Junction,0,1,1,0,60508,0
2015,Colorado,Cities,Greeley,0,0,1,0,99993,0
2015,Colorado,Cities,Greenwood Village,1,1,0,1,15760,0
2015,Colorado,Cities,La Junta,0,1,0,0,6926,0
2015,Colorado,Cities,Littleton,0,1,0,0,45363,0
2015,Colorado,Cities,Longmont,1,0,1,0,91222,0
2015,Colorado,Cities,Loveland,0,0,1,1,74139,0
2015,Colorado,Cities,Pueblo,3,2,0,4,108810,0
2015,Colorado,Cities,Sterling,1,0,0,0,14574,0
2015,Colorado,Cities,Trinidad,0,1,0,0,7995,0
2015,Colorado,Cities,Walsenburg,0,1,1,0,2861,0
2015,Colorado,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Colorado,Universities and Colleges,Auraria Higher Education Center,1,0,0,0,No Data,0
2015,Colorado,Universities and Colleges,University of Colorado:,DNR,DNR,DNR,DNR,No Data,1
2015,Colorado,Universities and Colleges,Boulder,0,1,0,0,32432,0
2015,Colorado,Universities and Colleges,Colorado Springs,0,0,0,1,11761,0
2015,Colorado,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Colorado,Metropolitan Counties,Adams,0,0,1,0,No Data,0
2015,Colorado,Metropolitan Counties,Arapahoe,1,1,3,4,No Data,0
2015,Colorado,Metropolitan Counties,Boulder,0,1,3,0,No Data,0
2015,Colorado,Metropolitan Counties,El Paso,0,1,0,0,No Data,0
2015,Colorado,Metropolitan Counties,Jefferson,0,1,0,0,No Data,0
2015,Colorado,Metropolitan Counties,Larimer,1,1,0,0,No Data,0
2015,Colorado,Metropolitan Counties,Mesa,0,1,0,0,No Data,0
2015,Colorado,Metropolitan Counties,Pueblo,0,1,0,0,No Data,0
2015,Colorado,Metropolitan Counties,Weld,0,0,2,0,No Data,0
2015,Colorado,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Colorado,Nonmetropolitan Counties,Garfield,0,2,0,0,No Data,0
2015,Colorado,Nonmetropolitan Counties,La Plata,1,0,0,0,No Data,0
2015,Colorado,Nonmetropolitan Counties,Pitkin,1,0,0,0,No Data,0
2015,Connecticut,Total,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Connecticut,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Connecticut,Cities,Bethel,0,0,0,1,19560,0
2015,Connecticut,Cities,Bloomfield,0,0,2,0,20901,0
2015,Connecticut,Cities,Bridgeport,1,3,1,1,148313,0
2015,Connecticut,Cities,Bristol,0,1,0,1,60593,0
2015,Connecticut,Cities,Cheshire,0,1,0,0,29245,0
2015,Connecticut,Cities,Danbury,1,1,1,1,84404,0
2015,Connecticut,Cities,Derby,0,0,1,0,12735,0
2015,Connecticut,Cities,Groton Town,0,1,0,0,30387,0
2015,Connecticut,Cities,Guilford,DNR,DNR,DNR,2,22421,0
2015,Connecticut,Cities,Hartford,DNR,1,1,DNR,124553,0
2015,Connecticut,Cities,Manchester,DNR,1,DNR,2,58070,0
2015,Connecticut,Cities,Meriden,DNR,1,1,DNR,60149,0
2015,Connecticut,Cities,Middletown,0,1,1,2,46894,0
2015,Connecticut,Cities,New Britain,DNR,DNR,1,DNR,72788,0
2015,Connecticut,Cities,New Haven,1,4,2,1,130403,0
2015,Connecticut,Cities,Newington,DNR,DNR,DNR,1,30714,0
2015,Connecticut,Cities,New London,0,0,0,1,27312,0
2015,Connecticut,Cities,New Milford,1,0,0,0,27317,0
2015,Connecticut,Cities,North Branford,1,0,0,0,14300,0
2015,Connecticut,Cities,North Haven,0,0,1,0,23865,0
2015,Connecticut,Cities,Norwalk,1,0,0,0,88692,0
2015,Connecticut,Cities,Old Saybrook,1,0,0,0,10213,0
2015,Connecticut,Cities,Plainfield,0,1,0,0,15071,0
2015,Connecticut,Cities,Redding,0,0,1,0,9344,0
2015,Connecticut,Cities,Simsbury,0,0,0,1,24093,0
2015,Connecticut,Cities,Southington,0,0,1,0,43979,0
2015,Connecticut,Cities,Stamford,2,1,2,5,129682,0
2015,Connecticut,Cities,Stonington,1,0,0,0,18505,0
2015,Connecticut,Cities,Stratford,1,0,1,0,53058,0
2015,Connecticut,Cities,Suffield,0,0,1,0,15823,0
2015,Connecticut,Cities,Torrington,0,1,0,3,34910,0
2015,Connecticut,Cities,Trumbull,0,0,1,2,36708,0
2015,Connecticut,Cities,Vernon,1,0,0,0,29079,0
2015,Connecticut,Cities,Wallingford,0,0,1,0,45054,0
2015,Connecticut,Cities,Waterford,0,0,0,2,19407,0
2015,Connecticut,Cities,West Hartford,1,0,0,0,63301,0
2015,Connecticut,Cities,West Haven,0,1,0,1,54741,0
2015,Connecticut,Cities,Westport,1,1,0,0,27848,0
2015,Connecticut,Cities,Winchester,2,0,0,1,10855,0
2015,Connecticut,Cities,Windsor,1,0,0,0,29063,0
2015,Connecticut,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Connecticut,Universities and Colleges,Central Connecticut State University,1,0,1,0,12037,0
2015,Connecticut,Universities and Colleges,"University of Connecticut, Storrs, Avery Point and Hartford",0,0,1,0,No Data,0
2015,Connecticut,Universities and Colleges,Western Connecticut State University,1,0,0,1,5952,0
2015,Connecticut,State Police Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Connecticut,State Police Agencies,Connecticut State Police,1,0,1,1,524558,0
2015,Delaware,Total,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Delaware,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Delaware,Cities,Laurel,0,0,1,0,4051,0
2015,Delaware,Cities,Milford,0,0,0,1,10331,0
2015,Delaware,Cities,Milton,1,0,0,0,2805,0
2015,Delaware,Cities,Wilmington,1,0,0,1,72078,0
2015,Delaware,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Delaware,Metropolitan Counties,New Castle County Police Department,1,1,0,1,No Data,0
2015,Delaware,State Police Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Delaware,State Police Agencies,"State Police, Sussex County",0,2,0,0,No Data,0
2015,Delaware,Other Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Delaware,Other Agencies,Park Rangers,0,1,0,0,No Data,0
2015,District of Columbia,Total,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,District of Columbia,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,District of Columbia,Cities,Washington,13,13,18,20,672228,0
2015,District of Columbia,Other Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,District of Columbia,Other Agencies,Metro Transit Police,0,1,0,0,No Data,0
2015,Florida,Total,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Florida,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Florida,Cities,Clearwater,DNR,2,DNR,DNR,111316,0
2015,Florida,Cities,Coral Springs,DNR,DNR,1,DNR,129631,0
2015,Florida,Cities,Daytona Beach Shores,DNR,DNR,1,DNR,4336,0
2015,Florida,Cities,Deland,DNR,DNR,1,DNR,29773,0
2015,Florida,Cities,Fort Myers,DNR,DNR,1,DNR,73218,0
2015,Florida,Cities,Gainesville,DNR,DNR,2,1,129410,0
2015,Florida,Cities,Melbourne,DNR,1,DNR,DNR,79032,0
2015,Florida,Cities,Miami Beach,6,1,1,4,92641,0
2015,Florida,Cities,Miami Gardens,4,1,DNR,1,113469,0
2015,Florida,Cities,New Port Richey,DNR,1,DNR,DNR,15688,0
2015,Florida,Cities,North Miami,DNR,1,DNR,DNR,62010,0
2015,Florida,Cities,North Palm Beach,DNR,DNR,DNR,1,12597,0
2015,Florida,Cities,North Port,1,DNR,DNR,DNR,61148,0
2015,Florida,Cities,Ocala,1,DNR,DNR,DNR,57891,0
2015,Florida,Cities,Palm Bay,1,2,1,DNR,106469,0
2015,Florida,Cities,Pembroke Pines,DNR,DNR,1,1,167266,0
2015,Florida,Cities,Port St. Lucie,DNR,1,DNR,DNR,176364,0
2015,Florida,Cities,South Daytona,DNR,DNR,1,DNR,12435,0
2015,Florida,Cities,Tallahassee,DNR,1,DNR,DNR,189709,0
2015,Florida,Cities,Venice,DNR,DNR,1,DNR,21980,0
2015,Florida,Cities,West Palm Beach,1,DNR,DNR,DNR,104919,0
2015,Florida,Cities,Winter Garden,DNR,DNR,DNR,1,39783,0
2015,Florida,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Florida,Universities and Colleges,"University of South Florida, Tampa",1,DNR,DNR,DNR,41938,0
2015,Florida,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0
2015,Florida,Metropolitan Counties,Charlotte,DNR,DNR,DNR,1,No Data,0
2015,Florida,Metropolitan Counties,Clay,DNR,1,1,1,No Data,0
2015,Florida,Metropolitan Counties,Collier,DNR,1,1,DNR,No Data,0
2015,Florida,Metropolitan Counties,Escambia,1,DNR,DNR,1,No Data,0
2015,Florida,Metropolitan Counties,Lake,DNR,DNR,1,DNR,No Data,0
2015,Florida,Metropolitan Counties,Orange,DNR,1,DNR,2,No Data,0
2015,Florida,Metropolitan Counties,Osceola,DNR,DNR,DNR,1,No Data,0
2015,Florida,Metropolitan Counties,Pasco,DNR,2,DNR,DNR,No Data,0
2015,Florida,Metropolitan Counties,Pinellas,DNR,DNR,DNR,1,No Data,0
2015,Florida,Metropolitan Counties,Seminole,DNR,1,DNR,DNR,No Data,0
2015,Florida,Metropolitan Counties,St. Johns,DNR,2,DNR,DNR,No Data,0
2015,Florida,Metropolitan Counties,Volusia,1,2,2,1,No Data,0
2015,Florida,Metropolitan Counties,Walton,DNR,1,DNR,DNR,No Data,0
